"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"AKAP11"	0.296511945012888	4.62038767648955	0.0039011365666934	0.0364440545073008	TRUE	FALSE	FALSE
"MUC4"	-0.52120626201766	3.57441801557115	0.00391074369745308	0.0365176093663771	TRUE	FALSE	FALSE
"RP5-1142A6.2"	-1.24113864862201	-0.75724358123205	0.00392078999330306	0.036595198050032	TRUE	TRUE	FALSE
"IRX4"	-0.235675975388034	6.28065322240413	0.0039247893655376	0.0366163032659057	TRUE	FALSE	FALSE
"TTC7B"	-0.218415163645661	6.82475457095471	0.00392711752644372	0.0366218051403556	TRUE	FALSE	FALSE
"PRCAT47"	2.6568496755211	-3.92002084551575	0.00393547937740841	0.0366835436126043	TRUE	TRUE	TRUE
"ATXN7L2"	-0.359968120980505	3.28317838979104	0.00393994589029788	0.0367089341552478	TRUE	FALSE	FALSE
"PEPD"	-0.250717395746046	6.49164518750694	0.00394263947297638	0.0367177909538994	TRUE	FALSE	FALSE
"UFL1-AS1"	1.05246099910253	-0.898101209863905	0.00395034074420588	0.0367732559069559	TRUE	FALSE	FALSE
"C7orf26"	0.287256053419316	4.14160852651738	0.00395270226225163	0.0367789866857742	TRUE	FALSE	FALSE
"EFHD1"	-0.310077612135698	5.25454876145263	0.00395543708041064	0.0367881843425742	TRUE	FALSE	FALSE
"ZNF214"	0.779770880776685	0.617787779934671	0.00396710276981421	0.0368804002422357	TRUE	FALSE	FALSE
"CCSAP"	-0.213449566073921	8.69726268142532	0.0039691009519483	0.0368826998913731	TRUE	FALSE	FALSE
"CTD-2659N19.10"	-1.40191553411448	0.102687014127087	0.00397132839424466	0.0368871269634735	TRUE	TRUE	FALSE
"RINT1"	0.334312180019325	4.14166820982833	0.00398656321554009	0.0370123141024978	TRUE	FALSE	FALSE
"PIK3CD"	0.780806007867165	0.315274215691103	0.00399825484493616	0.0371045094993063	TRUE	FALSE	FALSE
"GXYLT1"	0.236423256413965	5.7375925157918	0.00400767286675421	0.0371755335143303	TRUE	FALSE	FALSE
"CTD-2501B8.1"	1.98578098821298	-2.64638343634729	0.00402640499781632	0.037302893259733	TRUE	TRUE	TRUE
"ESYT2"	-0.219344764881752	7.52618940746892	0.00402648349958212	0.037302893259733	TRUE	FALSE	FALSE
"RP11-195C7.1"	2.34623133176368	-3.35260221641125	0.00402671505139243	0.037302893259733	TRUE	TRUE	TRUE
"RP11-91G21.1"	1.22166055378709	-1.27385785756913	0.00402861963231401	0.0373041323843196	TRUE	TRUE	FALSE
"CACNG1"	3.16339101909491	-4.15795943037365	0.00404237563796209	0.0374150637914364	TRUE	TRUE	TRUE
"RP11-74E22.8"	1.58848419265264	-2.08645335928402	0.00404625011703343	0.037434477367337	TRUE	TRUE	TRUE
"ZNF518A"	0.383679215305718	5.53694364499452	0.00404982193721694	0.0374510750348604	TRUE	FALSE	FALSE
"CANX"	-0.20851228485844	10.3995940497821	0.00405463645783263	0.0374791450727083	TRUE	FALSE	FALSE
"GLT8D2"	0.863389591890798	-0.460485796807771	0.00407174686383467	0.037602694301818	TRUE	FALSE	FALSE
"FUCA1"	0.330192347734929	4.00940607891047	0.0040719971175431	0.037602694301818	TRUE	FALSE	FALSE
"FAM3C"	0.236400526197008	5.04075492666337	0.00407335746685411	0.037602694301818	TRUE	FALSE	FALSE
"ANKMY2"	0.418569886745424	3.6531024343045	0.00407818991659416	0.0376308141843945	TRUE	FALSE	FALSE
"BIN2"	0.203577681635993	6.78419040228469	0.00409205679114096	0.0377422365858912	TRUE	FALSE	FALSE
"SNORD35B"	0.829237908257509	0.220963548749977	0.0040998177059855	0.0377928830690089	TRUE	FALSE	FALSE
"LRRC1"	-0.248999501687163	5.7710551691116	0.00410113598669678	0.0377928830690089	TRUE	FALSE	FALSE
"MEAF6"	0.237996478137183	4.78800742711717	0.0041083542062337	0.0378428463963792	TRUE	FALSE	FALSE
"GPR137C"	0.756498360246757	-0.0643470595646072	0.00411330602871513	0.037871898951448	TRUE	FALSE	FALSE
"INO80B"	-0.259770886031881	4.91816968778005	0.00413209943682834	0.0380283122482419	TRUE	FALSE	FALSE
"RP11-296I10.3"	-1.44862202873777	-1.44333986908305	0.00414053286298932	0.0380878003716988	TRUE	TRUE	FALSE
"SERTAD4"	0.261128624746069	5.02338198620614	0.00414217937204794	0.0380878003716988	TRUE	FALSE	FALSE
"WHAMM"	-0.300526926787917	3.78526001908443	0.00414558686166086	0.0381025012337468	TRUE	FALSE	FALSE
"PPFIBP1"	-0.238755379168267	6.83214767185991	0.00415483054086621	0.0381680477691965	TRUE	FALSE	FALSE
"KIAA1211L"	-0.244766880703339	5.6677249746636	0.00415634204797003	0.0381680477691965	TRUE	FALSE	FALSE
"NCOA1"	-0.237050477587215	6.98117019306371	0.00416464997423626	0.0382276759726628	TRUE	FALSE	FALSE
"NEMP1"	0.247151356049459	5.79900489186791	0.00416765902146618	0.0382322775299201	TRUE	FALSE	FALSE
"DDHD2"	0.218823281988044	5.51881549288892	0.00416878104463241	0.0382322775299201	TRUE	FALSE	FALSE
"CTD-2555O16.4"	-0.742399421507847	1.45724669291467	0.00417765753338582	0.0382970120097066	TRUE	FALSE	FALSE
"ZNF547"	0.560414263091074	1.40961176182312	0.00418911691098839	0.038381159686721	TRUE	FALSE	FALSE
"COMMD6"	0.340055119507061	4.63921822340277	0.00419187331251031	0.038381159686721	TRUE	FALSE	FALSE
"APC"	0.277325266188074	5.22286029950194	0.00419230268865209	0.038381159686721	TRUE	FALSE	FALSE
"RP11-441O15.3"	0.659254828057137	1.01990499069219	0.00420609590007751	0.0384907107867215	TRUE	FALSE	FALSE
"LUC7L2"	-0.209784680954258	6.63464988438376	0.00421084410380544	0.0385174302608621	TRUE	FALSE	FALSE
"ADIPOR2"	-0.205742509808685	7.71361311008763	0.00421844044419577	0.0385589917915303	TRUE	FALSE	FALSE
"PDXP"	-0.357358175886476	4.11243534231084	0.00421904851796627	0.0385589917915303	TRUE	FALSE	FALSE
"PALM3"	-0.255353678895011	5.55421156702125	0.00423613843174449	0.038676328552409	TRUE	FALSE	FALSE
"SLC25A35"	0.555828287663737	1.30750020968079	0.00423655737759217	0.038676328552409	TRUE	FALSE	FALSE
"PDCD4"	-0.223358285317455	7.51555590671385	0.00423739515327827	0.038676328552409	TRUE	FALSE	FALSE
"SETDB2"	0.549869173882814	1.77595969454203	0.00425171160679412	0.0387868861996489	TRUE	FALSE	FALSE
"DDX4"	0.79996846210483	0.47137598948684	0.00425393416487649	0.0387868861996489	TRUE	FALSE	FALSE
"NABP1"	0.410963126296324	3.11137385111609	0.00425503152033555	0.0387868861996489	TRUE	FALSE	FALSE
"DCTN4"	-0.206995397992445	7.48438924452984	0.0042575239918699	0.0387928202477211	TRUE	FALSE	FALSE
"RP11-739B23.1"	-2.10059441183874	-1.50465485651668	0.0042598749131622	0.0387974599743514	TRUE	TRUE	TRUE
"DYSF"	0.355480420622594	3.17619862398553	0.00427006703964081	0.0388734797999453	TRUE	FALSE	FALSE
"SLC25A42"	-0.293465388364701	4.81122121212867	0.00428823704714147	0.03902203094388	TRUE	FALSE	FALSE
"SLC39A1"	-0.21424351322791	7.92782876360477	0.00429951916158241	0.0391078025293156	TRUE	FALSE	FALSE
"LRRC8D"	-0.346177285811725	6.3165228458735	0.00430563049520805	0.0391325346075552	TRUE	FALSE	FALSE
"SP6"	0.227550164152788	6.46349825943063	0.00430595344252886	0.0391325346075552	TRUE	FALSE	FALSE
"TDP2"	0.324486306620067	4.29696254435897	0.00431073666288197	0.0391465153195255	TRUE	FALSE	FALSE
"AC133644.2"	-6.30418394057162	-3.01359488129641	0.00431120837089619	0.0391465153195255	TRUE	TRUE	TRUE
"IFT43"	0.41657433836485	2.82358758092526	0.00432165766976986	0.0392244896472951	TRUE	FALSE	FALSE
"PHF20L1"	0.321009898444128	4.19245070369998	0.004327944869276	0.0392646367856022	TRUE	FALSE	FALSE
"PARPBP"	0.269213286208044	4.84765033939595	0.00434040046513232	0.0393606871280574	TRUE	FALSE	FALSE
"MANEA"	0.402138048987846	3.32397125250811	0.00434231358827486	0.0393610921043882	TRUE	FALSE	FALSE
"RNASEH2A"	-0.234231349434371	5.77395467598486	0.00436153558205149	0.039517144562669	TRUE	FALSE	FALSE
"EPB41L1"	-0.245481427767131	4.95632735789065	0.00436328103355018	0.039517144562669	TRUE	FALSE	FALSE
"COL6A3"	-0.295181268343902	8.87223443048892	0.00436809225592358	0.0395437178613177	TRUE	FALSE	FALSE
"MED12"	-0.257791340508519	7.46901503639412	0.00437244359626566	0.0395661068723936	TRUE	FALSE	FALSE
"AC006262.6"	-0.536885304550007	1.76480511910726	0.00437782695824491	0.0395711547105718	TRUE	FALSE	FALSE
"BEX3"	-0.263622120919772	7.33835050864287	0.00437791061878703	0.0395711547105718	TRUE	FALSE	FALSE
"SNX32"	-0.846697030559755	0.661229436519762	0.00437863674310941	0.0395711547105718	TRUE	FALSE	FALSE
"MPV17L2"	0.317876765937342	4.26260987959069	0.00438120604056983	0.0395773955620257	TRUE	FALSE	FALSE
"EP300"	-0.296954078739521	7.89376987607327	0.00439412907769141	0.0396771209389829	TRUE	FALSE	FALSE
"COQ3"	0.408155043658828	2.85623289686317	0.00440033436121014	0.0397161283861409	TRUE	FALSE	FALSE
"MGEA5"	0.206219193532321	6.87344740603771	0.00440897357944943	0.0397753359375467	TRUE	FALSE	FALSE
"RNF219"	0.439847188297262	3.79892395009909	0.00441067049986277	0.0397753359375467	TRUE	FALSE	FALSE
"C17orf62"	0.286024535974571	4.68705158780139	0.00442155300888735	0.0398474544189399	TRUE	FALSE	FALSE
"TROVE2"	0.268618675899392	5.31082203384496	0.00442359716938718	0.0398474544189399	TRUE	FALSE	FALSE
"VGLL1"	-0.219109304935262	6.9600868923462	0.0044246364136527	0.0398474544189399	TRUE	FALSE	FALSE
"NAV2-AS1"	-2.14066001488155	-1.53761728644847	0.00442623390013858	0.0398474544189399	TRUE	TRUE	TRUE
"RP11-679C8.2"	1.97658864269884	-2.53041679241632	0.00442910903234973	0.0398563053718409	TRUE	TRUE	TRUE
"TMEM35B"	0.456582982360968	2.27217373566338	0.00444102561938216	0.0399464755328371	TRUE	FALSE	FALSE
"RBM43"	0.312531158196226	4.063254015142	0.00444443092960243	0.0399600435181412	TRUE	FALSE	FALSE
"AC005538.3"	0.540304039957297	2.67739793850463	0.00445315952186069	0.0400214413342651	TRUE	FALSE	FALSE
"LRRC41"	-0.198547021031589	6.80823352620667	0.00446453319128524	0.0401032651105415	TRUE	FALSE	FALSE
"HIVEP2"	-0.344251576914903	3.65417872356736	0.0044660713922591	0.0401032651105415	TRUE	FALSE	FALSE
"RP11-574K11.32"	-0.658924708762696	2.05358455247814	0.00447648444551335	0.0401796426626264	TRUE	FALSE	FALSE
"RP11-266N13.2"	0.717714969046242	0.543305916629395	0.00448162120619169	0.0401944369014603	TRUE	FALSE	FALSE
"UQCC3"	0.375831505799933	2.41013190223236	0.00448299057486644	0.0401944369014603	TRUE	FALSE	FALSE
"GDPD2"	-0.437509660041778	3.39250861664068	0.0044838567700765	0.0401944369014603	TRUE	FALSE	FALSE
"SF3B3"	-0.207779912667975	8.84193844074489	0.00449331743130961	0.0402570530961893	TRUE	FALSE	FALSE
"CYB5R2"	-0.23223302244777	5.7081692155394	0.00449466386035494	0.0402570530961893	TRUE	FALSE	FALSE
"UBAP1"	-0.21309423327311	5.96336816528734	0.00449970309148771	0.0402850596367531	TRUE	FALSE	FALSE
"SLC5A6"	-0.215412507527125	8.38853298763784	0.0045155865296613	0.040407237964527	TRUE	FALSE	FALSE
"TKT"	-0.221305544222344	9.17099653836351	0.00451718624354226	0.040407237964527	TRUE	FALSE	FALSE
"GEMIN6"	0.360113298476895	3.46400267912564	0.00452310799248931	0.0404430360652716	TRUE	FALSE	FALSE
"DHRS1"	0.38579331049727	2.84969350535864	0.00452563921965463	0.0404485005520766	TRUE	FALSE	FALSE
"GBP4"	-0.794897676017167	0.658989316009776	0.00453717980384941	0.0405280987603702	TRUE	FALSE	FALSE
"YIPF1"	0.259444528560834	4.30998082521101	0.00453839290685053	0.0405280987603702	TRUE	FALSE	FALSE
"RP11-855A2.2"	0.367122156704625	3.11664635904505	0.00454754303691616	0.0405926023795236	TRUE	FALSE	FALSE
"KCNK4"	1.21725462358264	-1.20006142024743	0.00455689566577876	0.0406305802429922	TRUE	TRUE	FALSE
"TTC7A"	0.26510815204364	4.80588459671503	0.00455754311578066	0.0406305802429922	TRUE	FALSE	FALSE
"RBM5"	0.228140507269896	6.4446912730892	0.00455758383718744	0.0406305802429922	TRUE	FALSE	FALSE
"COX20"	0.256247277407919	4.61308158018576	0.00457356480166157	0.0407558020777507	TRUE	FALSE	FALSE
"MSL3P1"	0.532161061003536	2.69328974889455	0.00458357847644838	0.0408277649830282	TRUE	FALSE	FALSE
"HS2ST1"	0.235875794701927	5.53443780141173	0.00458688501688054	0.0408332880153046	TRUE	FALSE	FALSE
"AC010761.8"	-1.36811790356059	1.6174679563998	0.00458807522701158	0.0408332880153046	TRUE	TRUE	FALSE
"TMEM123"	0.245806203757153	7.04743702516772	0.00459008722679913	0.040833943209354	TRUE	FALSE	FALSE
"MPPE1"	0.459205842130342	1.88654241947295	0.00459741069927219	0.0408818293756302	TRUE	FALSE	FALSE
"KLF6"	-0.236261140466217	6.35804204188463	0.00460667286758062	0.040946907438166	TRUE	FALSE	FALSE
"IMMP1L"	0.448780622909864	2.61620536153615	0.0046158595620569	0.041011260031333	TRUE	FALSE	FALSE
"UBA3"	0.362287198163322	5.98820229649503	0.00462388746806998	0.0410592547891419	TRUE	FALSE	FALSE
"ELP4"	0.328644823414931	3.50757660773111	0.00462515957536475	0.0410592547891419	TRUE	FALSE	FALSE
"RP11-110I1.14"	2.49454352146668	-3.83271172707208	0.00462780732769991	0.0410654545768013	TRUE	TRUE	TRUE
"KCTD6"	0.469512423799505	1.99006640948333	0.00463096926552347	0.0410762099147442	TRUE	FALSE	FALSE
"AGPAT3"	0.74271413626025	0.502713017958423	0.004635022133754	0.0410948553323492	TRUE	FALSE	FALSE
"C1RL"	0.235944937786214	4.81072445800114	0.00463797417203567	0.0410971272762794	TRUE	FALSE	FALSE
"PGAP1"	-0.301518840108382	5.38461697624836	0.00464073371758941	0.0410971272762794	TRUE	FALSE	FALSE
"ARL6"	0.536862011132685	1.98931468560395	0.00464113100684842	0.0410971272762794	TRUE	FALSE	FALSE
"BAMBI"	0.520085434833585	1.25840658239362	0.00464417340260847	0.0411067886131723	TRUE	FALSE	FALSE
"SH3BP5"	-0.225562435270018	9.20283391483705	0.00465227082258177	0.0411611663790456	TRUE	FALSE	FALSE
"ZNF680"	0.432209652745802	2.77956321037153	0.00465714949502107	0.0411631228944214	TRUE	FALSE	FALSE
"MBNL1"	0.229876653707763	4.8431598442074	0.00465755039852734	0.0411631228944214	TRUE	FALSE	FALSE
"ZNF155"	0.418554183780515	2.37674069294435	0.00466118071649237	0.0411631228944214	TRUE	FALSE	FALSE
"NDRG2"	-0.688126258768273	0.79334169391117	0.00466220414850588	0.0411631228944214	TRUE	FALSE	FALSE
"RP11-599B13.6"	-0.361944788839357	2.85104988528361	0.00466226199687124	0.0411631228944214	TRUE	FALSE	FALSE
"SPDYE4"	-2.16522628988958	-2.07275457064488	0.00466673696983232	0.0411853711799278	TRUE	TRUE	TRUE
"DSP"	-0.25686475249585	11.6033356507063	0.00467053615253864	0.0411992880622019	TRUE	FALSE	FALSE
"MTHFR"	0.388128790300974	2.42963740492612	0.00467255704167276	0.0411992880622019	TRUE	FALSE	FALSE
"SMARCAD1"	0.257783846985391	5.35104649502133	0.00467665320711338	0.0411992880622019	TRUE	FALSE	FALSE
"AC007182.6"	-1.4768761907356	-0.294819844438531	0.00467887724994282	0.0411992880622019	TRUE	TRUE	FALSE
"PKD1L2"	-0.334660064398812	5.4342452643794	0.0046792175477001	0.0411992880622019	TRUE	FALSE	FALSE
"CMPK1"	0.209398773943763	6.58384449179598	0.00468040297797213	0.0411992880622019	TRUE	FALSE	FALSE
"SLC37A1"	0.366691195128677	3.27666999673055	0.00468200396947268	0.0411992880622019	TRUE	FALSE	FALSE
"AC007285.6"	-3.00053278733606	-2.15975208937061	0.00469071272805141	0.0412586865674868	TRUE	TRUE	TRUE
"C8orf59"	0.260943984473671	4.30254543423515	0.00469937742947302	0.0413164574850329	TRUE	FALSE	FALSE
"RPS26P11"	1.85631427795472	-2.76443545507263	0.00470120329401043	0.0413164574850329	TRUE	TRUE	TRUE
"HCG14"	2.80008141909784	-4.41666244646844	0.00470464466650338	0.041329459776714	TRUE	TRUE	TRUE
"ZNF322"	0.464253876896392	2.47725847242675	0.00470865494312995	0.041347446866184	TRUE	FALSE	FALSE
"AHSA2"	0.302806482534283	5.58116677878291	0.00471580530352613	0.0413929810517006	TRUE	FALSE	FALSE
"HSPD1P6"	-0.481262418918701	2.17806512728444	0.0047177929711523	0.0413931806456869	TRUE	FALSE	FALSE
"PEG3"	-0.241312546236103	8.88851354398823	0.00472166716501441	0.0414099252698558	TRUE	FALSE	FALSE
"TET3"	-0.268708166786529	9.53097980660132	0.00472668068540665	0.0414232375333763	TRUE	FALSE	FALSE
"AMACR"	0.293298917791162	3.70164661312218	0.00472854246370475	0.0414232375333763	TRUE	FALSE	FALSE
"RP11-121C2.3"	-6.21475661803565	-3.37692841864242	0.00472908412929697	0.0414232375333763	TRUE	TRUE	TRUE
"ZCCHC14"	0.315374075717267	5.36730411477594	0.00473750490021718	0.0414672212559283	TRUE	FALSE	FALSE
"PPM1M"	0.465838343279875	2.45811158160748	0.00473858564642191	0.0414672212559283	TRUE	FALSE	FALSE
"TOM1"	-0.211261935386748	5.97759623292552	0.00474001086035676	0.0414672212559283	TRUE	FALSE	FALSE
"MRFAP1L1"	0.346030950340182	4.86123129199217	0.00474782553825574	0.0415183448687818	TRUE	FALSE	FALSE
"VGLL4"	-0.209941464996545	6.87099211782935	0.00475159451884071	0.0415207490850494	TRUE	FALSE	FALSE
"PCDHGA10"	0.236403168056943	5.22308680272263	0.00475204244014308	0.0415207490850494	TRUE	FALSE	FALSE
"ZFC3H1"	0.274624203165755	5.26043568471454	0.00475457428781689	0.0415256475734455	TRUE	FALSE	FALSE
"DCBLD2"	0.236559449437638	5.85333548172162	0.00476509139483872	0.041600255003594	TRUE	FALSE	FALSE
"PCDHA13"	0.437183636304607	2.75382234006352	0.00477073916232626	0.0416323078680882	TRUE	FALSE	FALSE
"SUPT6H"	-0.215849094429579	7.35926659611066	0.00480450873680762	0.0419024010041432	TRUE	FALSE	FALSE
"TRIM71"	-0.24544846406942	6.93251907012699	0.00480627667678144	0.0419024010041432	TRUE	FALSE	FALSE
"SAA1"	-0.523865865660611	2.2755368204411	0.00480765704106209	0.0419024010041432	TRUE	FALSE	FALSE
"HLTF"	0.364243393949848	4.32257997315057	0.00481494983375241	0.0419486076086966	TRUE	FALSE	FALSE
"JDP2"	-0.235556688841226	5.95719895987929	0.00482105819654725	0.041967680008394	TRUE	FALSE	FALSE
"OPRL1"	0.76440207154165	-0.0545269473789183	0.0048211234036036	0.041967680008394	TRUE	FALSE	FALSE
"RP11-673C5.1"	0.382542597437627	3.96072773342368	0.00482681994012075	0.0419999127875191	TRUE	FALSE	FALSE
"RAB11FIP2"	0.306141804359447	4.37709932772541	0.00484648645015143	0.0421314993113143	TRUE	FALSE	FALSE
"DUSP7"	-0.341112449145505	5.98826674705595	0.00484746057922205	0.0421314993113143	TRUE	FALSE	FALSE
"ZC3H6"	0.29166991718023	4.573278940967	0.0048479423872888	0.0421314993113143	TRUE	FALSE	FALSE
"IWS1"	-0.264836997885057	5.36068640467671	0.00485248762314405	0.042153610007898	TRUE	FALSE	FALSE
"FAM102B"	0.364568997117852	3.88412340657134	0.00485986362036151	0.0422002831931309	TRUE	FALSE	FALSE
"RP11-477H21.2"	2.89685149139311	-3.90203557102203	0.00486227511509406	0.0422038267715581	TRUE	TRUE	TRUE
"NOTCH2"	-0.253438145545622	7.22358262177783	0.00486697950306616	0.0422272612074101	TRUE	FALSE	FALSE
"UFL1"	0.348610563814723	5.69329294971982	0.00488466306190238	0.0423632408653914	TRUE	FALSE	FALSE
"IGF2BP2"	-0.239933398691093	5.97668631283816	0.00488751154932901	0.0423705013572695	TRUE	FALSE	FALSE
"PHACTR2"	-0.275314931652873	4.89239063924162	0.00489680448684726	0.0424336007074967	TRUE	FALSE	FALSE
"IFT46"	0.44848817747869	2.63178393656822	0.004899352893699	0.0424382269978055	TRUE	FALSE	FALSE
"DYNC1LI1"	0.277621620640348	4.41431260022897	0.00492330406819341	0.0426251328700003	TRUE	FALSE	FALSE
"PRMT2"	0.23064340411128	5.14139632051347	0.00492571146349831	0.0426251328700003	TRUE	FALSE	FALSE
"PDZD11"	0.336880588590198	4.33355302890242	0.00492700078507789	0.0426251328700003	TRUE	FALSE	FALSE
"ATG9A"	-0.217095237227516	6.50538722776122	0.00493553659513376	0.042681450703238	TRUE	FALSE	FALSE
"ARHGAP23"	-0.541300718941622	4.11979097042529	0.00495235240715399	0.0427898173126711	TRUE	FALSE	FALSE
"XXbac-B33L19.15"	1.20483459790763	-1.41318955184908	0.00495246271564301	0.0427898173126711	TRUE	TRUE	FALSE
"VPS26A"	0.24085780964079	4.9278059879712	0.00495416141771598	0.0427898173126711	TRUE	FALSE	FALSE
"AP001372.2"	0.503540887582054	1.87302677381144	0.00495915378390051	0.0428153826277246	TRUE	FALSE	FALSE
"PCDHA7"	0.424203973841931	2.7921376334469	0.00497029412158731	0.042893984418418	TRUE	FALSE	FALSE
"SERAC1"	0.475240790356674	1.55643964887612	0.00497304279517103	0.0429001308448292	TRUE	FALSE	FALSE
"TICRR"	-0.269831849580465	5.67267388242849	0.0049857033287406	0.0429578397763198	TRUE	FALSE	FALSE
"ZFP42"	-0.203430884314962	6.91513993364431	0.0049880022693162	0.0429578397763198	TRUE	FALSE	FALSE
"STRBP"	0.244769226495163	5.65860686624637	0.00499054816184852	0.0429578397763198	TRUE	FALSE	FALSE
"NBPF25P"	-0.52534064126602	1.58401182596526	0.00499059516179201	0.0429578397763198	TRUE	FALSE	FALSE
"POM121C"	-0.245001543359037	6.69542399831355	0.00499230594805477	0.0429578397763198	TRUE	FALSE	FALSE
"PDSS2"	-0.22531854099799	5.70432217708016	0.00499321992504654	0.0429578397763198	TRUE	FALSE	FALSE
"AMZ2P1"	0.485788454794006	1.93975152216563	0.0049940069121906	0.0429578397763198	TRUE	FALSE	FALSE
"KIAA1841"	0.501426842540247	1.97951804527673	0.0050001102891849	0.0429838300803247	TRUE	FALSE	FALSE
"NKPD1"	1.24777492933734	-1.88229101801687	0.00500110925315085	0.0429838300803247	TRUE	TRUE	FALSE
"TEX15"	0.968200898015503	0.514767366936571	0.00501207161020054	0.0430604814602303	TRUE	FALSE	FALSE
"SEC16A"	-0.215184210789826	7.22784718336171	0.00503332168687719	0.043225419753671	TRUE	FALSE	FALSE
"ADGRF4"	-0.379121193708081	3.57202972258157	0.00503689813986139	0.0432385070148003	TRUE	FALSE	FALSE
"CHRNA10"	1.07288996771918	-0.649873705146168	0.00504262378239517	0.0432700254989558	TRUE	FALSE	FALSE
"RP11-480I12.9"	0.588593295943447	1.43190432222733	0.00505081675900117	0.0433195618195184	TRUE	FALSE	FALSE
"RRBP1"	-0.269434791618206	7.71587927105678	0.00505250941757128	0.0433195618195184	TRUE	FALSE	FALSE
"RP11-849H4.4"	-0.976532638556392	0.922379767965809	0.00506378064213656	0.0433943036730518	TRUE	FALSE	FALSE
"CBFB"	0.21603110351053	5.33049095701381	0.00506534665964276	0.0433943036730518	TRUE	FALSE	FALSE
"RP5-1052I5.2"	0.354543554317167	3.15390630214649	0.00507884280217273	0.0434922367766548	TRUE	FALSE	FALSE
"CLEC2D"	0.338084030817355	3.30322888791853	0.00508615380383524	0.0435371458884978	TRUE	FALSE	FALSE
"ZBED5"	0.367655537722053	4.57831246752496	0.00509638453890204	0.0436055354424652	TRUE	FALSE	FALSE
"SLC25A30"	0.541640988465105	1.62094606347095	0.00509828319542352	0.0436055354424652	TRUE	FALSE	FALSE
"C9orf43"	-1.92929952541052	-1.84260531519194	0.00510391153937739	0.0436359579904724	TRUE	TRUE	TRUE
"NAA30"	0.233126765217972	4.88801876698842	0.00511192252863427	0.0436867180479552	TRUE	FALSE	FALSE
"PPP2CA"	0.271714729087561	7.13426991813723	0.00511908909754998	0.0437302234099708	TRUE	FALSE	FALSE
"DGKZ"	-0.200165641521791	7.74385765256176	0.00512487197320876	0.0437618779844409	TRUE	FALSE	FALSE
"CCDC8"	-0.261799920719964	4.69907373464186	0.00513634204947811	0.0438420508972065	TRUE	FALSE	FALSE
"ATG5"	0.284117899683811	4.31493254013885	0.00514674474734358	0.0439130517811016	TRUE	FALSE	FALSE
"CD59"	0.387791440664732	4.07756200669333	0.00515133974211997	0.0439166935991666	TRUE	FALSE	FALSE
"ST20-AS1"	0.651372521513891	0.517895384128765	0.0051513410179218	0.0439166935991666	TRUE	FALSE	FALSE
"RP11-705O1.8"	1.47036404913635	-2.236088606872	0.00515731982983819	0.0439498784528201	TRUE	TRUE	FALSE
"CENPBD1"	0.313347717159296	3.63521936567668	0.00516304898072604	0.0439809097565608	TRUE	FALSE	FALSE
"HPRT1"	0.306170023386433	4.63179190130469	0.00517421188202878	0.0440581841175498	TRUE	FALSE	FALSE
"NPEPPS"	-0.190352414917102	8.76089795710734	0.00518374921397593	0.0441215599764109	TRUE	FALSE	FALSE
"DISP1"	0.427425005337284	2.27385233789274	0.00518592495275376	0.0441222516376053	TRUE	FALSE	FALSE
"BRAF"	-0.229410018969487	7.28180281314259	0.00519222482486271	0.0441428900038805	TRUE	FALSE	FALSE
"KIAA1522"	-0.214404758797671	7.57076770035186	0.00519254160398823	0.0441428900038805	TRUE	FALSE	FALSE
"RILPL2"	0.495524947611847	1.90615077982397	0.00519667078543458	0.0441601721524666	TRUE	FALSE	FALSE
"RASSF2"	-0.234237256558011	6.29451173095864	0.00520585532946909	0.0442203824074983	TRUE	FALSE	FALSE
"TG"	-1.21637541257493	-1.79379514314973	0.00521803202955644	0.0442793773190549	TRUE	TRUE	FALSE
"SPPL2A"	0.260831787849406	5.09058884675746	0.00521893814008508	0.0442793773190549	TRUE	FALSE	FALSE
"PCDHA1"	0.434693377642311	2.73969265399133	0.00521910632693503	0.0442793773190549	TRUE	FALSE	FALSE
"WDR53"	0.387364551000928	2.97139430390498	0.00523130586028582	0.0443650117764819	TRUE	FALSE	FALSE
"OR7E136P"	-1.31054067339786	-1.74615113840981	0.00523873743345483	0.0443944665112468	TRUE	TRUE	FALSE
"USB1"	0.247048391064997	5.50832353113301	0.00523899381690685	0.0443944665112468	TRUE	FALSE	FALSE
"FAXDC2"	0.352357549977228	3.24675577486268	0.0052422150496132	0.0444039011801977	TRUE	FALSE	FALSE
"ZDHHC2"	0.331782341372638	3.83501311389995	0.00524715540849537	0.0444278841782007	TRUE	FALSE	FALSE
"DMPK"	0.284741888931471	4.57327878803096	0.00527645788236571	0.0446403745658073	TRUE	FALSE	FALSE
"SPTLC2"	-0.238510360182074	6.34876383278525	0.00527648973079181	0.0446403745658073	TRUE	FALSE	FALSE
"SAFB"	-0.230829285368115	7.19918886035365	0.00528149646760064	0.0446495234020765	TRUE	FALSE	FALSE
"FAM198A"	-0.237171915095953	5.19777545793954	0.00528192448972864	0.0446495234020765	TRUE	FALSE	FALSE
"PCDHA9"	0.43111500581839	2.74504324835714	0.00528392964214263	0.0446495234020765	TRUE	FALSE	FALSE
"H1FX-AS1"	-0.371833058213679	4.06885861328341	0.00529052367184919	0.0446873182322273	TRUE	FALSE	FALSE
