"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"VWA2"	0.155205194461733	-1.28207515025672	0.643318809804141	0.759798625651124	FALSE	FALSE	FALSE
"ABR"	-0.184204498023659	1.55189592327815	0.643382868952868	0.759798625651124	FALSE	FALSE	FALSE
"DSN1"	0.0293659608848259	4.95332079523398	0.643386456003222	0.759798625651124	FALSE	FALSE	FALSE
"NKD2"	-0.153647741140397	1.93875606608659	0.643408700417279	0.759798625651124	FALSE	FALSE	FALSE
"ZNF638"	-0.0271001475271007	6.56107294806667	0.643568831860748	0.759945123989827	FALSE	FALSE	FALSE
"NYX"	0.421927319730848	-3.77994842101944	0.643844319307441	0.760227814053615	FALSE	FALSE	FALSE
"AC144836.1"	-0.132100213548355	-0.47986438625787	0.644041294196412	0.760417772869724	FALSE	FALSE	FALSE
"PAXBP1"	-0.032869557591765	5.7481763070263	0.644313384738563	0.760668709932787	FALSE	FALSE	FALSE
"CCNJ"	-0.047828759283658	2.63533475864662	0.644326044813474	0.760668709932787	FALSE	FALSE	FALSE
"KMO"	0.176930241252829	-1.5899824894396	0.644542186426857	0.76088123840113	FALSE	FALSE	FALSE
"ZNF252P-AS1"	-0.197295779352342	-1.84624426277105	0.644714301921008	0.761012678159959	FALSE	FALSE	FALSE
"MAFG-AS1"	0.10488342085059	0.0476711438396375	0.64472577931837	0.761012678159959	FALSE	FALSE	FALSE
"ETV7"	0.040354584327536	3.29254484788209	0.644769688914415	0.761021866129038	FALSE	FALSE	FALSE
"BTBD19"	-0.086407760818323	1.15782347277153	0.644921326229014	0.761149490261346	FALSE	FALSE	FALSE
"RP11-361L15.4"	-0.0829619966902392	0.973348012536111	0.64495008075406	0.761149490261346	FALSE	FALSE	FALSE
"RP11-804M7.2"	-0.271496800789201	-3.23464668316025	0.645199752542268	0.761376872292526	FALSE	FALSE	FALSE
"RP3-369A17.6"	-0.221362435597303	-1.8308107766787	0.645215034850763	0.761376872292526	FALSE	FALSE	FALSE
"SLC13A5"	0.360076662951715	-3.01276278405759	0.64527936341851	0.761378847191405	FALSE	FALSE	FALSE
"BRWD1-AS2"	0.218181116072546	-2.51711316488303	0.645288993532485	0.761378847191405	FALSE	FALSE	FALSE
"CTC-444N24.6"	-0.193483516629371	-1.77587840030271	0.645767845382061	0.761901172266508	FALSE	FALSE	FALSE
"PNMAL1"	0.0465233460502229	3.16231157747275	0.646154071174263	0.762314161254314	FALSE	FALSE	FALSE
"HAUS2"	0.034921282328616	4.49514701039648	0.646295938286132	0.762413131831361	FALSE	FALSE	FALSE
"RP11-5O24.1"	0.566874046704517	-4.01372951464007	0.646310344073124	0.762413131831361	FALSE	FALSE	FALSE
"TMPOP2"	0.450394344297093	-3.48221096759581	0.646502482781171	0.762555928461307	FALSE	FALSE	FALSE
"LAMP3"	0.191224200797969	-2.06816249459043	0.646503792002228	0.762555928461307	FALSE	FALSE	FALSE
"HNRNPCP2"	0.0392464764902602	4.30309298546464	0.646540943136306	0.762557052130867	FALSE	FALSE	FALSE
"ZC3H12B"	-0.345728953194763	-3.26728598576968	0.64658166571285	0.762562387745319	FALSE	FALSE	FALSE
"SETD1B"	-0.0319305872689455	4.67916234595323	0.64669184781283	0.762633146172112	FALSE	FALSE	FALSE
"RP11-153M3.1"	-0.181334940741322	-1.26870118781552	0.646714066420707	0.762633146172112	FALSE	FALSE	FALSE
"RGS19"	-0.0442810820377957	2.98164505020333	0.646931036953584	0.762846304196149	FALSE	FALSE	FALSE
"RP11-73M18.2"	-0.0281580322980941	5.81534602483488	0.647057066533892	0.762952208866169	FALSE	FALSE	FALSE
"DBNL"	-0.0283838573554353	5.27789373971566	0.647095600747407	0.762952381998576	FALSE	FALSE	FALSE
"GTF2IP23"	-0.113008019366535	-0.315455803401878	0.647154003274828	0.762952381998576	FALSE	FALSE	FALSE
"RP11-566K19.8"	0.385551847857301	-3.40262590109956	0.647165865087466	0.762952381998576	FALSE	FALSE	FALSE
"ACSL1"	0.0312579416557828	4.22730549304938	0.647435250639335	0.763190678113071	FALSE	FALSE	FALSE
"RP11-1E1.2"	0.380493837780193	-3.84792591731904	0.647444584319757	0.763190678113071	FALSE	FALSE	FALSE
"MORN5"	0.502495845346002	-4.38873921928098	0.647522239346667	0.763190678113071	FALSE	FALSE	FALSE
"NF1P8"	0.0944318310113537	0.00225109698078957	0.647538577147642	0.763190678113071	FALSE	FALSE	FALSE
"RP3-402G11.26"	-0.172035000599282	-1.4063689048079	0.647549139874348	0.763190678113071	FALSE	FALSE	FALSE
"RP4-777L9.2"	0.249967243328201	-2.11179432739858	0.647809847163054	0.763434058928348	FALSE	FALSE	FALSE
"ODF3L2"	0.0589148471535379	1.69445937165529	0.647828122918596	0.763434058928348	FALSE	FALSE	FALSE
"SVILP1"	0.183696089758456	-1.85661833402989	0.648029564295171	0.7635790201563	FALSE	FALSE	FALSE
"RP11-281O15.7"	0.160082040602287	-0.503376097162462	0.648050944256362	0.7635790201563	FALSE	FALSE	FALSE
"DHRSX"	0.123206675630772	1.55222833273627	0.648063688304341	0.7635790201563	FALSE	FALSE	FALSE
"UQCRH"	0.0261367573476254	7.89433838154308	0.648118372869839	0.7635790201563	FALSE	FALSE	FALSE
"SYCE1L"	0.0760061197410778	1.26948836506129	0.648132367768669	0.7635790201563	FALSE	FALSE	FALSE
"UBE2V1"	-0.0288942884288685	6.68831598977864	0.648886038586618	0.764424185709971	FALSE	FALSE	FALSE
"NF1P10"	0.195834290770739	-1.31595030994644	0.649074583907591	0.764603544405151	FALSE	FALSE	FALSE
"TATDN2"	-0.0267504968938629	5.51731478070778	0.649522730851809	0.765075287150028	FALSE	FALSE	FALSE
"MIEF2"	0.0455083339080255	2.94939908091317	0.649579903185932	0.765075287150028	FALSE	FALSE	FALSE
"RP11-278C7.3"	0.258378883615824	-2.24368382015264	0.649584001992092	0.765075287150028	FALSE	FALSE	FALSE
"RP11-258F1.2"	0.484438508867871	-3.65142131709864	0.649669167661646	0.765132816344844	FALSE	FALSE	FALSE
"CD3EAP"	-0.0375145421986574	4.23929332259847	0.649720044501019	0.765149958489405	FALSE	FALSE	FALSE
"CACNA2D2"	0.253151404406117	-2.7153248126436	0.649850991262023	0.765261388670455	FALSE	FALSE	FALSE
"RP11-244H3.4"	-0.037780257215947	3.76242403677308	0.650078898694978	0.765419145306835	FALSE	FALSE	FALSE
"CTC-336P14.1"	0.718534852268249	-3.93831126462247	0.650088004327263	0.765419145306835	FALSE	FALSE	FALSE
"C1GALT1C1L"	0.261819204422696	-2.44758771504975	0.650093959357728	0.765419145306835	FALSE	FALSE	FALSE
"RP11-226M10.3"	-0.276507611730391	-1.79363177284955	0.650188409538104	0.76548756694404	FALSE	FALSE	FALSE
"RP11-263K19.6"	0.171959191437444	-1.81400919928066	0.65037813077436	0.765668140320368	FALSE	FALSE	FALSE
"ZNHIT2"	-0.0589923228631328	2.25573875843106	0.650431176077674	0.765687798561179	FALSE	FALSE	FALSE
"AC104653.1"	0.215555427152207	-2.09181024686994	0.650482109288851	0.765704968388408	FALSE	FALSE	FALSE
"FRMD3"	0.13897065320577	-1.4315938438655	0.650681027717785	0.765896325076988	FALSE	FALSE	FALSE
"RABL2B"	0.0388202197285384	3.87480809262579	0.651079603742475	0.766322657975136	FALSE	FALSE	FALSE
"MVK"	-0.0361503390061217	4.13228868656725	0.651143325014886	0.766354840201329	FALSE	FALSE	FALSE
"PXN-AS1"	0.0999072443489794	4.27252488598208	0.651282123076948	0.766475374566424	FALSE	FALSE	FALSE
"RP11-1007O24.2"	0.478746404771529	-3.63862191804793	0.651397519022466	0.766568355719081	FALSE	FALSE	FALSE
"CHST12"	-0.0255014602754021	6.31170756385377	0.651551037586761	0.766679450359996	FALSE	FALSE	FALSE
"RP11-7F17.1"	-0.150377096490896	-1.64750771035652	0.651564710898842	0.766679450359996	FALSE	FALSE	FALSE
"PNPLA1"	-0.295465422128179	-2.55893209455665	0.651608697050879	0.766688383158725	FALSE	FALSE	FALSE
"MYL12BP1"	0.218543595303947	-2.82902909394719	0.651676314066067	0.766725117683092	FALSE	FALSE	FALSE
"LA16c-360H6.1"	-0.242867995236384	-2.68204033432821	0.6519956204194	0.767057954861783	FALSE	FALSE	FALSE
"RP4-594A5.1"	0.124682378324138	-0.525213204764962	0.652109690153827	0.767110361474659	FALSE	FALSE	FALSE
"CSTF2"	0.0297140779764648	4.64129864267361	0.652137343892227	0.767110361474659	FALSE	FALSE	FALSE
"RP11-181G12.2"	0.148166547984029	-1.89068919578331	0.652149409648232	0.767110361474659	FALSE	FALSE	FALSE
"BCRP8"	0.411579390643335	-3.52356649365096	0.652236173899286	0.767169583437318	FALSE	FALSE	FALSE
"USP3-AS1"	0.154444860765934	-1.31230235491542	0.652321561462423	0.76722717959731	FALSE	FALSE	FALSE
"LAMTOR5P1"	0.458543515546535	-4.1147012928364	0.652510567117384	0.767403876475313	FALSE	FALSE	FALSE
"XPR1"	-0.0255748160743208	6.81756371108925	0.652544652012831	0.767403876475313	FALSE	FALSE	FALSE
"TIGD4"	0.229689659291499	-2.59393194990853	0.652589064524211	0.767413265226473	FALSE	FALSE	FALSE
"CNTD2"	-0.130796424395233	-1.02459201922356	0.652728638177598	0.767534551596388	FALSE	FALSE	FALSE
"WNT1"	-0.461179947427152	-3.68383433843009	0.652839664119362	0.767622257442425	FALSE	FALSE	FALSE
"RP11-803B1.8"	0.0768610733134207	0.978641307750067	0.652987669403788	0.767753432140437	FALSE	FALSE	FALSE
"NRIR"	0.375116405857816	-3.45509556278281	0.653070206830997	0.767807622340763	FALSE	FALSE	FALSE
"AL590762.11"	-0.277584702440035	-3.12418651223735	0.653367882346983	0.768114727915707	FALSE	FALSE	FALSE
"RP11-173B14.4"	0.456448620246073	-3.86620264054134	0.653549576387104	0.768284478203924	FALSE	FALSE	FALSE
"MAN1B1-AS1"	-0.0979525386612733	0.316887418240751	0.65358521474853	0.768284478203924	FALSE	FALSE	FALSE
"RP11-226E21.4"	-0.041971337627036	2.99841012851127	0.653752708599251	0.768438486739863	FALSE	FALSE	FALSE
"WDFY2"	-0.0344237388967251	3.86143340615946	0.653867405067233	0.768530422091521	FALSE	FALSE	FALSE
"RP11-715F3.2"	0.291661141064994	-2.74968072613119	0.653919596028217	0.768548884731668	FALSE	FALSE	FALSE
"CD72"	0.16780256925281	-1.8641829085389	0.654367381894125	0.769032260361598	FALSE	FALSE	FALSE
"NAPA-AS1"	-0.0643445838609456	1.38320571997216	0.654579663197539	0.769222364750487	FALSE	FALSE	FALSE
"RP11-452D2.1"	0.688300349334497	-4.1365151971276	0.654627630081708	0.769222364750487	FALSE	FALSE	FALSE
"SAAL1"	-0.0322267372492892	4.04608779866379	0.654638685808731	0.769222364750487	FALSE	FALSE	FALSE
"SEPT7P9"	-0.464467127164927	-3.59388480852519	0.654718450959762	0.7692731824373	FALSE	FALSE	FALSE
"AC079250.1"	-0.0416492994166142	4.80177712393243	0.654852935087455	0.769388283912567	FALSE	FALSE	FALSE
"ANKRD61"	0.222821711181099	-2.98404012732543	0.655121421822392	0.769660803753863	FALSE	FALSE	FALSE
"RP11-6N17.10"	0.242595445710186	-1.76205577867	0.65519086513819	0.769699462692455	FALSE	FALSE	FALSE
"USP32P3"	-0.0449159293728842	3.29757635316561	0.655264966046248	0.769743588620434	FALSE	FALSE	FALSE
"GDF3"	-0.191637712968853	-1.8348219944938	0.655329749032877	0.769776764421021	FALSE	FALSE	FALSE
"RP11-415F23.4"	-0.235436561981281	-2.36760648475841	0.655423222774593	0.769843635961504	FALSE	FALSE	FALSE
"RP5-981O7.2"	-0.109742821624114	-0.396759536492522	0.655600292306467	0.769990478246809	FALSE	FALSE	FALSE
"RN7SL1"	-0.0730195292043115	4.20087132719513	0.655621342842163	0.769990478246809	FALSE	FALSE	FALSE
"RP11-514P8.6"	0.0412967007777461	3.03632601168052	0.655750832476992	0.770099622976938	FALSE	FALSE	FALSE
"RP11-294J22.7"	0.320823615861117	-2.58998642763144	0.655908380439356	0.770241704796001	FALSE	FALSE	FALSE
"TMED2"	-0.0218587573231799	8.63120574482467	0.656008039741335	0.77028210513932	FALSE	FALSE	FALSE
"PET100"	-0.0994606658946197	3.60671537611131	0.656020245999926	0.77028210513932	FALSE	FALSE	FALSE
"RPSAP47"	-0.16112761386034	-1.25099999507386	0.65605247937006	0.77028210513932	FALSE	FALSE	FALSE
"CHADL"	0.0403955714266957	3.18625614364908	0.65610346491084	0.770299035379355	FALSE	FALSE	FALSE
"DCTN1"	-0.021631278941611	7.33037867322086	0.656183198828956	0.770349713917231	FALSE	FALSE	FALSE
"PRPSAP1"	-0.0305448137752053	4.98848576883319	0.656225144628577	0.770356026567044	FALSE	FALSE	FALSE
"MMAB"	0.0310787550283111	4.56331272768029	0.656347559282302	0.770456797271869	FALSE	FALSE	FALSE
"COX14"	0.046118023732107	3.62002645443621	0.656571569629502	0.770676808704245	FALSE	FALSE	FALSE
"EPHB1"	0.58485311558964	-3.74872441351664	0.656774364190156	0.770871894140284	FALSE	FALSE	FALSE
"RP11-87F15.2"	-0.160240171268525	-1.3294896637563	0.656861518647017	0.770898241010331	FALSE	FALSE	FALSE
"NPM1P6"	0.0715471758443983	1.84470486155268	0.656870000291249	0.770898241010331	FALSE	FALSE	FALSE
"NRAS"	-0.0255510491273463	5.94459768759979	0.65697011453231	0.770972783284366	FALSE	FALSE	FALSE
"IBA57"	-0.0290457169902123	4.80437407594852	0.657130325084274	0.771117838025029	FALSE	FALSE	FALSE
"RP11-20G6.3"	0.0785032992662097	0.412727438231584	0.657236210809114	0.771180174084194	FALSE	FALSE	FALSE
"RP11-223P11.2"	0.403108561952796	-3.24562998098313	0.657280953667094	0.771180174084194	FALSE	FALSE	FALSE
"RP11-529K1.2"	0.125288422504192	-0.153690763048991	0.657293269993435	0.771180174084194	FALSE	FALSE	FALSE
"NHLRC2"	-0.0328259611087358	5.12347341862496	0.657361079987742	0.771216780520259	FALSE	FALSE	FALSE
"DPYSL2"	0.0251880181567669	5.30449287087633	0.657437466066877	0.771261824381933	FALSE	FALSE	FALSE
"ACOX2"	-0.0387673325409739	3.60045155135227	0.657472697344097	0.771261824381933	FALSE	FALSE	FALSE
"RP11-500B12.1"	-0.160139993036002	-1.23462486179441	0.657517336554253	0.771271240706715	FALSE	FALSE	FALSE
"TLE1P1"	-0.199800299859816	-2.32978958031002	0.657558531637439	0.771276616229081	FALSE	FALSE	FALSE
"CTB-60B18.12"	0.308167231430046	-2.99698790229983	0.657597948573747	0.771279905609629	FALSE	FALSE	FALSE
"RP11-27I1.6"	0.280297987127723	-3.77887297596238	0.65785804330092	0.771542007581404	FALSE	FALSE	FALSE
"RP11-206F17.2"	-0.336036056586828	-2.91063670344783	0.658262798358356	0.771973729901304	FALSE	FALSE	FALSE
"RP11-580I16.2"	0.0960219165968116	1.66719416342763	0.658749560117187	0.77246940635008	FALSE	FALSE	FALSE
"RP11-383C5.5"	0.305458832854575	-2.55251611636862	0.658758800203132	0.77246940635008	FALSE	FALSE	FALSE
"CDCA8"	0.0264491522530921	6.35349362435677	0.658818631438267	0.77249656517191	FALSE	FALSE	FALSE
"RP11-278A23.2"	-0.281103255895816	-2.74816985249451	0.658886555861344	0.772530700647412	FALSE	FALSE	FALSE
"RP11-132A1.4"	0.0597163304066628	1.64038107783486	0.658921087497992	0.772530700647412	FALSE	FALSE	FALSE
"HDAC3"	0.022401843539351	6.88538930842637	0.659115183083373	0.772715256655036	FALSE	FALSE	FALSE
"RP11-235E17.4"	0.539842225362486	-3.71690288644864	0.659199349344098	0.772770923388022	FALSE	FALSE	FALSE
"FOCAD"	-0.0254477537685936	5.20515684987907	0.659433840641513	0.773002798227929	FALSE	FALSE	FALSE
"ZNF835"	0.0718139313533706	1.14456219221006	0.659530321052647	0.773072876880428	FALSE	FALSE	FALSE
"RP11-256L11.3"	-0.266730717366416	-2.64699538873875	0.659730409762518	0.77326438613794	FALSE	FALSE	FALSE
"LTBP2"	-0.11966052995663	-0.970121021595979	0.659890302180249	0.773408762975917	FALSE	FALSE	FALSE
"ANGPTL2"	0.0994131889094196	0.391320480353737	0.659961569286327	0.773449258335786	FALSE	FALSE	FALSE
"LINC00622"	-0.210428718929652	-3.20112493435964	0.660088005032104	0.773554401090693	FALSE	FALSE	FALSE
"XXbac-B135H6.15"	0.265290883841823	-2.21226352595761	0.660265421637816	0.773719273083509	FALSE	FALSE	FALSE
"RAB36"	-0.0509452590536681	2.04843454839455	0.660471605433979	0.773917835135844	FALSE	FALSE	FALSE
"RP11-380N8.7"	0.314634123376277	-3.0053170918722	0.660564105480004	0.773983171813881	FALSE	FALSE	FALSE
"STIP1"	-0.025502362410648	6.86608171472544	0.660731269481495	0.774129948437536	FALSE	FALSE	FALSE
"AC137934.1"	0.179964381059853	-2.23793988267098	0.660762869213678	0.774129948437536	FALSE	FALSE	FALSE
"SCAF11"	-0.0258127894507291	6.83332200817861	0.660820520793299	0.774154437272363	FALSE	FALSE	FALSE
"RP11-326A19.5"	0.25975241359635	-2.51557107527492	0.660867092181117	0.774164621972431	FALSE	FALSE	FALSE
"ZNF480"	0.0459665176267965	3.12798057605078	0.660902713450688	0.774164621972431	FALSE	FALSE	FALSE
"MRPL46"	-0.0425428881441252	3.64184327074542	0.66098939581089	0.774223108821363	FALSE	FALSE	FALSE
"RP11-81A1.6"	0.0794475939616977	1.10048422320815	0.661058474961434	0.774260971507705	FALSE	FALSE	FALSE
"HNRNPH2"	0.0293499377515099	5.85345879234157	0.661163900370316	0.774341397965257	FALSE	FALSE	FALSE
"ATP9B"	0.0321570926850764	3.87214167188382	0.66123109921287	0.774343233244703	FALSE	FALSE	FALSE
"TCF7L1-IT1"	0.227487898892476	-2.60088351235714	0.661238983330436	0.774343233244703	FALSE	FALSE	FALSE
"RP4-785G19.2"	0.219270607747961	-2.34784133329968	0.661300098183667	0.774347507584469	FALSE	FALSE	FALSE
"RP11-727A23.1"	0.13101180190827	-0.545340965002286	0.66132252163793	0.774347507584469	FALSE	FALSE	FALSE
"LTN1"	-0.0341783669407835	5.73186999683181	0.661352907835363	0.774347507584469	FALSE	FALSE	FALSE
"RP11-344N10.2"	0.226426180181775	-2.02098022204644	0.66150556489932	0.774480074658814	FALSE	FALSE	FALSE
"PPP1R26-AS1"	-0.328646867172504	-3.48261498155903	0.661539659328334	0.774480074658814	FALSE	FALSE	FALSE
"AC008937.2"	-0.330625883449052	-3.14467970313912	0.661936115623698	0.774901150971316	FALSE	FALSE	FALSE
"RP4-616B8.6"	-0.503932435820368	-4.15602953247584	0.662083512799595	0.775030633509462	FALSE	FALSE	FALSE
"AC005037.3"	-0.16265999422691	-1.05245224009732	0.66220437067083	0.775121673611474	FALSE	FALSE	FALSE
"RP11-43F13.3"	-0.0751548000233488	1.38915880478403	0.662234875233044	0.775121673611474	FALSE	FALSE	FALSE
"PABPC1P3"	0.195977434412446	-1.55502806899501	0.662573686107949	0.775470942076231	FALSE	FALSE	FALSE
"MIR3153"	0.315019760156455	-3.18045147435073	0.662634719531241	0.775470942076231	FALSE	FALSE	FALSE
"PAICSP4"	-0.150253556490075	-1.15201806433036	0.662643711588068	0.775470942076231	FALSE	FALSE	FALSE
"SCARNA9"	0.11196173051021	0.742474078269326	0.662714624440978	0.775510847598803	FALSE	FALSE	FALSE
"RP11-156P1.3"	-0.0341648623284404	4.05775560079456	0.66289963854459	0.775684262932864	FALSE	FALSE	FALSE
"OSGIN1"	-0.0871122206736771	0.497087184828329	0.663086928776825	0.775860322240202	FALSE	FALSE	FALSE
"RP11-344N10.5"	0.113289534463858	-1.25406935280556	0.663131650500614	0.775869555648205	FALSE	FALSE	FALSE
"CTC-329D1.2"	-0.100290756150514	-0.0716028685662577	0.66330389197711	0.776027978917572	FALSE	FALSE	FALSE
"RPS2P5"	0.0218656594252306	10.3369271758961	0.663375870246916	0.776028997807694	FALSE	FALSE	FALSE
"RP11-407G23.4"	0.554630735256012	-4.03386584500599	0.663378438836084	0.776028997807694	FALSE	FALSE	FALSE
"PPID"	0.0280397996508593	5.18292996020671	0.6634741162692	0.77609782516114	FALSE	FALSE	FALSE
"RP13-444K19.1"	-0.288557689141009	-3.13677767328764	0.663582100456129	0.776181039878335	FALSE	FALSE	FALSE
"TIMM8B"	0.0339268616822592	4.32888737138298	0.663928324074457	0.776542894617318	FALSE	FALSE	FALSE
"LINC01354"	-0.209534582274507	-2.54555920527032	0.664037302105969	0.776627237739526	FALSE	FALSE	FALSE
"ATOH8"	-0.100697549776947	-0.364770589513866	0.664099662416344	0.776637814635113	FALSE	FALSE	FALSE
"SSTR2"	-0.121195345198338	-0.741962418763557	0.664144600228681	0.776637814635113	FALSE	FALSE	FALSE
"RP11-295H24.5"	-0.228971313954879	-2.21049250800384	0.664156946295052	0.776637814635113	FALSE	FALSE	FALSE
"GPR32"	-0.0293745388904714	7.45234048574969	0.664398511561949	0.776877167216031	FALSE	FALSE	FALSE
"HIST2H2BF"	-0.284318303287263	-2.21932002546387	0.664639570870358	0.777115901645943	FALSE	FALSE	FALSE
"LRGUK"	-0.164033398793048	-1.204338292518	0.664718910537197	0.777165532765934	FALSE	FALSE	FALSE
"RHOB"	-0.0319352716732477	4.64894005598716	0.664813136724668	0.777232562197784	FALSE	FALSE	FALSE
"RP11-492E3.2"	0.237850446731687	-2.78913423305585	0.664933545541802	0.777330192585105	FALSE	FALSE	FALSE
"SNORA11E"	-0.399098312000701	-3.74635116656298	0.6650032194309	0.777368504551986	FALSE	FALSE	FALSE
"RP11-96C23.13"	-0.049351537882193	2.45173019525	0.665127344692076	0.7774704607304	FALSE	FALSE	FALSE
"MON1B"	0.0272997211871035	5.82296419295052	0.665299843482139	0.777602747388034	FALSE	FALSE	FALSE
"ZFAS1"	-0.02818721216808	5.85471142615336	0.665314341541913	0.777602747388034	FALSE	FALSE	FALSE
"RPL23P2"	0.211533819056019	-1.80382927378806	0.665452199340516	0.77772072295741	FALSE	FALSE	FALSE
"RP11-574K11.31"	0.0303842834539307	4.99468384471546	0.66573347711024	0.777965811157875	FALSE	FALSE	FALSE
"MARVELD2"	-0.0639870737129138	2.74124225972855	0.665735767480443	0.777965811157875	FALSE	FALSE	FALSE
"SPTBN2"	-0.0656966834973995	1.67248293721037	0.665853133000739	0.778051110795603	FALSE	FALSE	FALSE
"SLC25A5-AS1"	0.116833942388915	-0.212226793215694	0.66590993309733	0.778051110795603	FALSE	FALSE	FALSE
"DNALI1"	-0.128863974392539	-0.948128965132292	0.665919563640213	0.778051110795603	FALSE	FALSE	FALSE
"NTN4"	0.339216674215982	-3.4024245407377	0.666158331157666	0.778286917207442	FALSE	FALSE	FALSE
"RP11-415F23.3"	0.206189563856488	-1.97446657776811	0.666283353864153	0.778389814357934	FALSE	FALSE	FALSE
"TLCD1"	-0.0471509138226162	2.45016534216865	0.666325291793212	0.778395641153208	FALSE	FALSE	FALSE
"APOC1"	-0.0268111362292177	6.26600084132789	0.666497150899705	0.778553231720815	FALSE	FALSE	FALSE
"CTD-2651B20.7"	-0.244397243462678	-3.28170776329769	0.666813382984906	0.778879441417245	FALSE	FALSE	FALSE
"ZMAT5"	-0.0453077511542843	2.90634178913076	0.666919984785554	0.778960767326042	FALSE	FALSE	FALSE
"STK16"	0.0295962260970229	4.67259411244989	0.667168301676595	0.779207597888737	FALSE	FALSE	FALSE
"RP11-867G2.6"	-0.401375057073428	-3.31522508770663	0.66726981356138	0.779282952238831	FALSE	FALSE	FALSE
"HSPE1P3"	-0.110176504495465	-0.728058029161226	0.667348194232684	0.779331285531666	FALSE	FALSE	FALSE
"RP5-1087E8.3"	0.433256678949719	-3.57884496285065	0.66745035451213	0.779352514509095	FALSE	FALSE	FALSE
"RPF1"	0.0451263849168109	4.21656558558774	0.667454761238752	0.779352514509095	FALSE	FALSE	FALSE
"C19orf43"	-0.022631426903088	6.39109153891742	0.667477360048091	0.779352514509095	FALSE	FALSE	FALSE
"ATP2A3"	0.0973349369930061	0.334589958744821	0.667526538123723	0.779366737910234	FALSE	FALSE	FALSE
"EIF4G1"	-0.0227297175496466	9.1123421009279	0.667823637957646	0.779670403303911	FALSE	FALSE	FALSE
"RAMP2"	-0.0898101887043753	-0.0928218693666677	0.668126911567002	0.77998124239792	FALSE	FALSE	FALSE
"CMC1"	0.0300204856525247	3.94775364698971	0.668488552399805	0.780317162170196	FALSE	FALSE	FALSE
"TBC1D3K"	-0.308073620512297	-2.17361419060558	0.668488741369293	0.780317162170196	FALSE	FALSE	FALSE
"RP11-295H24.4"	-0.0966167473025527	-0.113893042232332	0.668598399979162	0.780401922316103	FALSE	FALSE	FALSE
"RP11-498C9.12"	-0.36192641588262	-3.25922924230584	0.668708234614633	0.780486878519134	FALSE	FALSE	FALSE
"RP3-469D22.1"	-0.289913014400332	-3.11464962597345	0.668762784358337	0.780507302786301	FALSE	FALSE	FALSE
"RN7SL608P"	0.176416105186057	-1.72970934550348	0.669038469181483	0.78078579534525	FALSE	FALSE	FALSE
"RP11-458F8.4"	-0.0623919295295712	3.19553587150065	0.669088470065726	0.780800892444304	FALSE	FALSE	FALSE
"GNRH2"	0.174414835978234	-2.38679473811849	0.669184630370437	0.780869851181721	FALSE	FALSE	FALSE
"RP11-485G7.5"	0.205537364335614	-1.94638860929044	0.669274298760031	0.780931227300256	FALSE	FALSE	FALSE
"RP11-563J2.2"	-0.25500968751042	-3.08517161570592	0.669500528020433	0.781151931502544	FALSE	FALSE	FALSE
"RP11-143K11.5"	0.0696464139350796	1.17526441503465	0.669590388377182	0.781213509168903	FALSE	FALSE	FALSE
"SPDYE3"	0.340027864542695	-3.66791491284639	0.669689504089964	0.78125883119395	FALSE	FALSE	FALSE
"ZNF148"	-0.0313885502191719	5.22867531112625	0.669703407087266	0.78125883119395	FALSE	FALSE	FALSE
"HIST1H2BN"	0.0809116077058937	0.921350414264417	0.669803132440102	0.781331900325776	FALSE	FALSE	FALSE
"YES1"	-0.0282058487520948	6.65923728768477	0.67005733452691	0.781515571942532	FALSE	FALSE	FALSE
"RP1-59D14.1"	0.209956247769244	-1.60096856946459	0.670064343227412	0.781515571942532	FALSE	FALSE	FALSE
"NDUFS5"	-0.0275886380136735	6.47233481797247	0.67007188172534	0.781515571942532	FALSE	FALSE	FALSE
"AP000240.9"	-0.498039501190535	-3.91920167292573	0.670138944055866	0.781516364383689	FALSE	FALSE	FALSE
"RPL24"	-0.0294877069180408	9.729538971837	0.670158344195893	0.781516364383689	FALSE	FALSE	FALSE
"PNKP"	0.0272008504894806	4.90061912491186	0.670217414624776	0.781516364383689	FALSE	FALSE	FALSE
"N4BP2L2"	0.0313824594632136	5.47125942966347	0.670239480967853	0.781516364383689	FALSE	FALSE	FALSE
"RP4-738P11.3"	-0.119527169695542	-0.46970362710597	0.670258053513724	0.781516364383689	FALSE	FALSE	FALSE
"CTSLP1"	0.248155632054166	-2.28807437959932	0.670299719740741	0.781521690063009	FALSE	FALSE	FALSE
"MIR4688"	-0.269091497344273	-2.76321646195476	0.670390698036201	0.781584506327446	FALSE	FALSE	FALSE
"RP11-83N9.5"	-0.0564386149354659	2.09987222719902	0.670451049271836	0.78161161062316	FALSE	FALSE	FALSE
"RP11-190J1.3"	0.0565552940517331	1.86635832074375	0.670501955817288	0.781627701911737	FALSE	FALSE	FALSE
"CHODL"	0.0579102971325888	1.97175294421165	0.670623640561528	0.781726295488554	FALSE	FALSE	FALSE
"MED15P9"	0.150461370270546	-1.24177427501228	0.670862612938097	0.781961589340672	FALSE	FALSE	FALSE
"AC006946.17"	0.206855443801181	-2.01398493700039	0.670961409913686	0.782033476886229	FALSE	FALSE	FALSE
