"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"SYNE1"	-1.46479714529133	1.1260072449697	-9.82609366354884	8.53261351977841e-09	1.33146693635298e-06	9.99599166188856	TRUE	TRUE	FALSE
"ITIH5"	-0.593846350147664	3.82241279123769	-9.53255674284136	1.37235863709375e-08	1.95338561142007e-06	9.98008128534936	TRUE	FALSE	FALSE
"AC002480.3"	-1.0065466966464	2.08980998004708	-9.51990692671286	1.40106681450723e-08	1.96765823429396e-06	9.92999007113335	TRUE	FALSE	FALSE
"FAM47E-STBD1"	-0.51148371283449	6.13387602792452	-9.59311163274329	1.24319278281065e-08	1.81868744185342e-06	9.923203882672	TRUE	FALSE	FALSE
"CCNYL1"	0.475989272600162	5.09088667867234	9.54346740383364	1.34809052020433e-08	1.945128417714e-06	9.91688361221664	TRUE	FALSE	FALSE
"SCHIP1"	-0.562473396870263	4.48505350368931	-9.48661853287471	1.47964768292854e-08	2.0506748742482e-06	9.85131616814022	TRUE	FALSE	FALSE
"APOL1"	-0.608456645763234	4.31941115308552	-9.45575823559206	1.55660863825056e-08	2.12931932294716e-06	9.82276290608868	TRUE	FALSE	FALSE
"LY6D"	-1.3202557066987	1.53237729412843	-9.5261856431887	1.38674003027593e-08	1.96060842132837e-06	9.8137928260632	TRUE	TRUE	FALSE
"PSTPIP2"	-0.610470543205808	3.85458599987434	-9.4074968703179	1.68544623558576e-08	2.27530733861232e-06	9.77588764926089	TRUE	FALSE	FALSE
"SMAD3"	-0.494349755166734	6.41117100563349	-9.50916152743707	1.425945157435e-08	1.98933514480302e-06	9.76849903765006	TRUE	FALSE	FALSE
"PSMD5-AS1"	0.723215359322811	3.78989475245341	9.39235873492607	1.72811320605941e-08	2.30407802524351e-06	9.76434499940725	TRUE	FALSE	FALSE
"KIAA1462"	-0.550026331962267	4.06372610137615	-9.40381063780263	1.695733656898e-08	2.27530733861232e-06	9.75007112543482	TRUE	FALSE	FALSE
"CNNM4"	0.520044246761969	5.85762901539223	9.45997609482023	1.5458481067663e-08	2.12842066778685e-06	9.72503407395638	TRUE	FALSE	FALSE
"TFCP2L1"	0.944048996283158	3.19119983604988	9.35279539952354	1.8450286378924e-08	2.44448888590197e-06	9.71391348018636	TRUE	FALSE	FALSE
"AVPI1"	-0.567373500656727	4.5301289972788	-9.40723676689908	1.6861699844518e-08	2.27530733861232e-06	9.7090654537858	TRUE	FALSE	FALSE
"MDGA1"	-0.855109941175657	2.26071659820739	-9.32960004441705	1.91738424984762e-08	2.52447603795562e-06	9.66030405183988	TRUE	FALSE	FALSE
"HES1"	-0.969071751928961	1.80025660251743	-9.32066031654582	1.94605559225976e-08	2.54631100040647e-06	9.56028539156688	TRUE	FALSE	FALSE
"SOX15"	-0.8091181422747	3.3995633834009	-9.24443854693265	2.20944738634023e-08	2.80386859280984e-06	9.51234124805084	TRUE	FALSE	FALSE
"APBB1IP"	-0.590342834237647	6.10744792712955	-9.30994346138506	1.98101691535407e-08	2.57605569992894e-06	9.45189216153837	TRUE	FALSE	FALSE
"TMEM40"	-0.594108083894522	3.87720341020867	-9.1698396050574	2.50340303446369e-08	3.06608653046582e-06	9.3680781891125	TRUE	FALSE	FALSE
"PTGIS"	-0.935110845906291	1.43359578306819	-9.18305458212368	2.44849878244125e-08	3.03412207946514e-06	9.36536866742285	TRUE	FALSE	FALSE
"BASP1"	-0.431643560979381	8.5461230524483	-9.29963748210213	2.01525611811065e-08	2.60450217080484e-06	9.35541832810595	TRUE	FALSE	FALSE
"MAP3K3"	0.497358375290884	4.3282183749546	9.16618120776442	2.51882836604178e-08	3.06714672595585e-06	9.34949400335221	TRUE	FALSE	FALSE
"SRRT"	-0.399235295658394	6.8575109696072	-9.25440233737876	2.17300188848784e-08	2.7743307747203e-06	9.33245651103434	TRUE	FALSE	FALSE
"BTBD16"	-0.638033683695318	4.27762736221343	-9.14651441919172	2.60346735747639e-08	3.13397962014843e-06	9.30639625731913	TRUE	FALSE	FALSE
"COL16A1"	-0.520908646226514	5.46498569530472	-9.19794464742246	2.38813661589085e-08	2.97683348818679e-06	9.29577470227268	TRUE	FALSE	FALSE
"UBE2E1"	-0.457583756573255	6.59372670336338	-9.2132967805111	2.32752391268806e-08	2.93602507453214e-06	9.26973292645938	TRUE	FALSE	FALSE
"NOTCH3"	-0.518919684002723	7.59706973847669	-9.19855687601174	2.38568819583245e-08	2.97683348818679e-06	9.20928291617737	TRUE	FALSE	FALSE
"WDR91"	0.551762643872694	4.2325696041912	9.08148359343146	2.90508397983325e-08	3.43811792804311e-06	9.20503585623937	TRUE	FALSE	FALSE
