"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"ALX1"	-0.139594901709384	0.683198664668279	-0.719791004878277	0.480598828305072	0.774854376025716	-5.34052501033165	FALSE	FALSE	FALSE
"CTB-50L17.9"	-0.0414536469555976	-0.127169219274013	-0.22522404524909	0.824260302397936	0.938701053473326	-5.34065199881005	FALSE	FALSE	FALSE
"BGLAP"	-0.112934389412545	0.959069840729023	-0.804551710499643	0.431239770044158	0.744325849713251	-5.34093015551287	FALSE	FALSE	FALSE
"METTL5"	0.108484997073385	4.76549807124531	1.54637221266365	0.138855410187851	0.464119124219323	-5.3409879213873	FALSE	FALSE	FALSE
"TBX2"	-0.0119844876154402	0.16975542717059	-0.0584751348946144	0.953993654096676	0.987268142916122	-5.34108634150576	FALSE	FALSE	FALSE
"SCARF2"	0.0392371493693282	-0.0827681248884472	0.179053213657622	0.859831379421194	0.951774747723923	-5.34109134787589	FALSE	FALSE	FALSE
"HIST2H2AC"	-0.0397590657658456	-0.180471580351648	-0.202866454022056	0.841441471990935	0.945637804384027	-5.34122047548348	FALSE	FALSE	FALSE
"LRRC8C"	-0.170466639732865	1.0853570024036	-0.861631183647479	0.399859640340274	0.723074917424676	-5.3414138777624	FALSE	FALSE	FALSE
"SFXN4"	-0.0893004466598315	4.40063766924511	-1.51679278928887	0.146126591718497	0.474099380656753	-5.34144688717076	FALSE	FALSE	FALSE
"FKBP9"	0.0831000597970988	6.85980978852833	1.67657198778458	0.110348417203305	0.41734286477645	-5.34150365189349	FALSE	FALSE	FALSE
"EPM2A"	0.0890528770589611	0.377085982697876	0.395923482198667	0.696665053406072	0.887170293474646	-5.3420139859822	FALSE	FALSE	FALSE
"GPX1P1"	0.0481190756723015	-0.0975895391670428	0.228359386731388	0.821857937444115	0.937850023431805	-5.34208857525549	FALSE	FALSE	FALSE
"CDKL3"	0.10301721832497	0.805555058374568	0.662585582113224	0.515720920943921	0.796632917658591	-5.34213681533604	FALSE	FALSE	FALSE
"SATB2-AS1"	0.0834920304246033	0.376219799389831	0.4604752846268	0.65051162642129	0.863713470451966	-5.34214907128395	FALSE	FALSE	FALSE
"RP11-26J3.3"	-0.0726508653708763	-0.233012537905062	-0.367120125964693	0.71767187328299	0.895910522173926	-5.34223989195551	FALSE	FALSE	FALSE
"CYB561"	-0.0760322160293931	6.31592484296475	-1.6588369385531	0.113911708761675	0.424456565395343	-5.34226798573058	FALSE	FALSE	FALSE
"AP000662.4"	0.119032755395868	0.626710526428683	0.585282706342382	0.565389552034456	0.823328361781271	-5.34233763882754	FALSE	FALSE	FALSE
"KIF28P"	0.106694818666784	1.24918658910597	0.868105993139824	0.396396026990956	0.721368224573897	-5.34234003035415	FALSE	FALSE	FALSE
"CTB-127M13.1"	-0.133048094984916	0.750361359257059	-0.717581913088742	0.481928500671847	0.7758735800652	-5.34246987369248	FALSE	FALSE	FALSE
"LYPLA1P3"	0.0624563898800862	-0.116393011669206	0.291410610207967	0.773961339960395	0.920313252856496	-5.34253580068786	FALSE	FALSE	FALSE
"ORAI2"	0.120463839033523	0.335774644756003	0.552939472367024	0.586887874450271	0.833014463579234	-5.34264331555669	FALSE	FALSE	FALSE
"CASP10"	0.109998052231549	0.323290375992222	0.581223394731088	0.568065157577323	0.824334270822063	-5.34290698936199	FALSE	FALSE	FALSE
"AGAP4"	0.1173974471194	3.17519587666912	1.32670747378079	0.200660013645734	0.54272500461324	-5.34301334131693	FALSE	FALSE	FALSE
"FBXL2"	0.0834470826115793	0.534233513751061	0.508931454188515	0.616782694938169	0.847353834290661	-5.34328178778812	FALSE	FALSE	FALSE
"RP11-384L8.1"	-0.0827254434180421	0.198622339989854	-0.443490742865829	0.662525046219177	0.870557421464724	-5.34338170884059	FALSE	FALSE	FALSE
"AC084219.2"	-0.0290134407855228	-0.0772585439869341	-0.137993897384043	0.891727768196737	0.963785191361781	-5.3434852821939	FALSE	FALSE	FALSE
"RP13-516M14.1"	-0.101063255632985	0.809611296989919	-0.739091474312177	0.469074117944366	0.769022461802623	-5.34349939658791	FALSE	FALSE	FALSE
"UNC13A"	0.0173786563228649	0.00128842274644095	0.0855457861180684	0.932741366833842	0.979058408663553	-5.34357402378692	FALSE	FALSE	FALSE
"TUSC2"	0.0852298207777595	5.23707417239061	1.58380957384828	0.130087372776198	0.451916325017049	-5.34360725283585	FALSE	FALSE	FALSE
"MCIDAS"	0.109462020062463	1.3468882491272	0.881782329568152	0.389144700070494	0.715833602334843	-5.34405095953163	FALSE	FALSE	FALSE
"RP11-44F14.6"	0.0386970387145157	-0.141606260556735	0.165382771816397	0.870426483256747	0.955668124057259	-5.34420286527824	FALSE	FALSE	FALSE
"SOCS2-AS1"	0.102133499779681	0.755282708317056	0.634746027058695	0.533322644257585	0.805446435219658	-5.34421431135007	FALSE	FALSE	FALSE
"SERHL2"	0.0837441975384269	0.340168090114753	0.475777496057033	0.639771551172406	0.856906631294373	-5.34425174007213	FALSE	FALSE	FALSE
"AC093110.3"	-0.000802130273858448	-0.225318705903203	-0.00370711432884912	0.997081617813642	0.999216086811387	-5.34487785519127	FALSE	FALSE	FALSE
"BAMBI"	0.10176699123232	1.23389506590197	0.808507398644132	0.429016316990335	0.7423737254574	-5.34519764679165	FALSE	FALSE	FALSE
"BVES"	-0.105987764162499	0.522447696347153	-0.588340950732813	0.563378115301251	0.822119934672773	-5.34530148935742	FALSE	FALSE	FALSE
"GRIN2D"	-0.0883112292336978	5.02683020100058	-1.5780938581331	0.131395215146805	0.454138080768267	-5.34540338291553	FALSE	FALSE	FALSE
"HSH2D"	-0.0905780320485563	0.325916526855369	-0.549714461885955	0.589053823694833	0.834186267114987	-5.34568261228657	FALSE	FALSE	FALSE
"SLX1B"	0.145959859180409	1.23753360725581	0.84271680937649	0.410089997695885	0.730179453132265	-5.34571297619337	FALSE	FALSE	FALSE
"IPO5P1"	0.111550300178674	3.32161794961036	1.32061036553028	0.202646541124603	0.544439744335018	-5.34635181648968	FALSE	FALSE	FALSE
"CPB2-AS1"	0.128122426752685	0.301925966866779	0.515205079775933	0.612476984800535	0.845399219982784	-5.34635695778377	FALSE	FALSE	FALSE
"ZHX3"	0.089493900568745	4.97935830291098	1.56467545592314	0.134508919033116	0.457572382673573	-5.34652554707941	FALSE	FALSE	FALSE
"WDR46"	-0.119712217860271	1.85130177241454	-1.06594228498825	0.300087703163544	0.644365825715321	-5.34665476447253	FALSE	FALSE	FALSE
"FRG1DP"	0.0773946030941106	0.190896123124414	0.375614808125841	0.7114515582909	0.89340647844046	-5.34716394047759	FALSE	FALSE	FALSE
"TICAM1"	0.1208522343989	2.1591465353728	1.09535930126838	0.287336665763665	0.633228810647282	-5.34759141690004	FALSE	FALSE	FALSE
"MAP2K1P1"	0.00717320692656293	-0.309339132122297	0.0357829798113755	0.971836534937772	0.991942848248419	-5.34773192981018	FALSE	FALSE	FALSE
"AACSP1"	-0.0753540590141062	0.00244944442430491	-0.41697745084863	0.681466579248465	0.879929475292584	-5.34785430499442	FALSE	FALSE	FALSE
"LCAT"	-0.0827440863513642	5.2649291245114	-1.59330250152077	0.127939406672941	0.448004511779697	-5.34793284691896	FALSE	FALSE	FALSE
"AP000304.12"	0.0953440261801957	7.5871059286699	1.69724372472213	0.106315721803378	0.410116644480856	-5.34815071225666	FALSE	FALSE	FALSE
"SOS1-IT1"	-0.0470846507107769	-0.0601371024971878	-0.231661191835716	0.81932997818152	0.936774278234256	-5.3481827454524	FALSE	FALSE	FALSE
"ARHGEF7"	-0.0710688317344017	6.11514446845155	-1.6488204663305	0.115967181242763	0.427776375645134	-5.34828257963115	FALSE	FALSE	FALSE
"LCORL"	0.125102847092708	3.20750603477361	1.32159054840892	0.202326141111959	0.543925789773421	-5.34835271026647	FALSE	FALSE	FALSE
"NR2F1"	-0.129924115375177	3.02500844347662	-1.31995521699047	0.202860917546381	0.544488272470989	-5.34867844638174	FALSE	FALSE	FALSE
"ZNF887P"	-0.0732493921952798	0.182844599427256	-0.406253856306703	0.689190773568242	0.883527970566044	-5.34872199583317	FALSE	FALSE	FALSE
"LIN7C"	0.0956362968295412	4.52680469544651	1.51773473141593	0.145890272766779	0.473839729587568	-5.34888137930251	FALSE	FALSE	FALSE
"LINC00592"	0.0902529761092203	0.0777406199957532	0.462360364915732	0.649184241913836	0.862821150798541	-5.34929071502086	FALSE	FALSE	FALSE
"ADAP1"	-0.125689584960127	2.03356387122183	-1.10426628018043	0.28355496531381	0.629836450790881	-5.34998570362333	FALSE	FALSE	FALSE
"PTCHD4"	0.0847662303341821	5.08969854155983	1.59320287322058	0.127961793761437	0.448004511779697	-5.35018507962894	FALSE	FALSE	FALSE
"CASK"	0.136313490283972	2.83390409722972	1.24844313086952	0.227351110487467	0.572689968868061	-5.35021344554812	FALSE	FALSE	FALSE
"RP11-161H23.5"	-0.294426233758984	1.92002224543512	-1.1045993977362	0.283414241902152	0.629656656814041	-5.35108938071017	FALSE	FALSE	FALSE
"RP1-292B18.1"	0.000457107544665464	-0.446944596837075	0.00206226816277929	0.998376500920536	0.999681294651434	-5.35129268208694	FALSE	FALSE	FALSE
"MRPL36"	0.0936446690615282	4.49087665528029	1.51295222040638	0.147093414475152	0.474980240494098	-5.35131337580057	FALSE	FALSE	FALSE
"CTA-390C10.10"	-0.0577461013262398	-0.00788740148061216	-0.308529880155729	0.761107066324669	0.914526663198464	-5.35144511166834	FALSE	FALSE	FALSE
"KIAA1524"	0.140290650124351	4.17873557651633	1.47173777595509	0.157805153717837	0.488925120583022	-5.35152838617873	FALSE	FALSE	FALSE
"AC005775.2"	0.00405152748931495	-0.139857184605447	0.0188828803172708	0.985135569349284	0.995934286482283	-5.35187220731619	FALSE	FALSE	FALSE
"CTD-2325P2.4"	-0.0892788667069207	0.312257307905188	-0.535194633779445	0.598854624293204	0.839129407699923	-5.352011585102	FALSE	FALSE	FALSE
"C21orf33"	0.117265322016306	4.09186166400439	1.45775027911828	0.161582865594345	0.49455941486478	-5.3523784015357	FALSE	FALSE	FALSE
"DHX35"	-0.0876796981677348	4.94775498961376	-1.57021571935943	0.133215910346478	0.455931754279832	-5.35266066435583	FALSE	FALSE	FALSE
"TICAM2"	0.0981275740276839	4.61744375649131	1.52377071294963	0.144383439134602	0.472075357567829	-5.35282399606069	FALSE	FALSE	FALSE
"CTD-2542L18.1"	0.0968256575070834	0.280238144295188	0.550537908537159	0.588500409220337	0.833771579839641	-5.35283725559705	FALSE	FALSE	FALSE
"RP11-15B17.1"	0.161097868258292	0.562871473976543	0.579817877249365	0.568993099362179	0.82477180424989	-5.35300511370658	FALSE	FALSE	FALSE
"RP11-148K1.12"	-0.0302083018702631	-0.0804011348548905	-0.146506526870627	0.885097334099492	0.961899527452533	-5.35335073676356	FALSE	FALSE	FALSE
"LAMA1"	-0.0831250463394841	9.45794206231813	-1.73817485119464	0.0987028008840647	0.3979470245787	-5.35343582714027	FALSE	FALSE	FALSE
"RP5-827C21.4"	0.0323065694196428	-0.0185645015713206	0.163521948291687	0.871870687282588	0.95640636837612	-5.35345998605112	FALSE	FALSE	FALSE
"NME2"	-0.0911074015693547	9.00561840266808	-1.72755147623885	0.100632081019799	0.400933513115664	-5.35359918650674	FALSE	FALSE	FALSE
"CNBD2"	0.0261633371334519	0.142938193433647	0.129688901903603	0.898204387575343	0.966569964684418	-5.35415174596907	FALSE	FALSE	FALSE
"AC005785.2"	0.0958906423427885	0.371068536849484	0.547805263759573	0.590337939168245	0.834466820540713	-5.3544086887153	FALSE	FALSE	FALSE
"RP5-858B6.3"	0.06568342053067	-0.0296612824524135	0.269930687200597	0.79018484304671	0.927485422918338	-5.35441168068672	FALSE	FALSE	FALSE
"TCEB1"	-0.109531921464979	4.87460408229849	-1.55309933895295	0.137244490257311	0.461614210947832	-5.35444474572068	FALSE	FALSE	FALSE
"TCAF2P1"	-0.0791870388585739	0.0199924344350276	-0.408331908514351	0.687691179490968	0.882863208431759	-5.35455254541422	FALSE	FALSE	FALSE
"PIWIL4"	0.0106508001570988	0.102478077028935	0.0498031532951277	0.960810029925908	0.988881380223723	-5.35461023384291	FALSE	FALSE	FALSE
"EDA"	0.110268463191265	1.61345845627769	0.945461717237562	0.356541127679193	0.69027620583493	-5.35493515476134	FALSE	FALSE	FALSE
"ZFYVE28"	-0.0866273295575409	0.344276695788479	-0.369159722057597	0.716176489538146	0.895263109934168	-5.35509902803595	FALSE	FALSE	FALSE
"RBM34"	0.125718770403449	4.96874040455109	1.55771181745922	0.136148991909329	0.459781125931697	-5.35514500385395	FALSE	FALSE	FALSE
"TTC3P1"	-0.0625455207328608	0.221746454271143	-0.381275944615944	0.707317617485212	0.891436011363654	-5.35558473029524	FALSE	FALSE	FALSE
"TCEANC2"	0.0920278912076498	3.85330664790363	1.42484062272142	0.170762659446348	0.505786385436796	-5.35560098316058	FALSE	FALSE	FALSE
"EXOC8"	0.087144667218034	4.87393381491053	1.54379448527725	0.139476850407999	0.464854018765564	-5.35585373413245	FALSE	FALSE	FALSE
"SHPRH"	-0.103764451724706	4.16804766121803	-1.47378240736607	0.157259054438622	0.488400300870414	-5.35629384287479	FALSE	FALSE	FALSE
"RP5-903G2.2"	0.0212502950682113	-0.127686084208281	0.104292274888629	0.918053474753672	0.973504199948424	-5.35643382532884	FALSE	FALSE	FALSE
"SLC24A1"	-0.103480306137932	4.40840171145594	-1.50845204946977	0.148233011697249	0.476065306503204	-5.35647610033305	FALSE	FALSE	FALSE
"ACTR10"	0.0903000226941657	5.19597243957271	1.56854590658982	0.133604517921606	0.456382807610923	-5.35661013958147	FALSE	FALSE	FALSE
"PACRGL"	0.12624759979295	2.55503481027188	1.17401717831412	0.255197685013444	0.601139934305402	-5.35668076802515	FALSE	FALSE	FALSE
"MFSD14C"	-0.101805950971712	0.727295422436181	-0.703481064875475	0.490466778023905	0.780788418790266	-5.3570264534826	FALSE	FALSE	FALSE
"MAGEA2B"	-0.174475685065255	1.65921374976964	-0.989839376597494	0.334951941206991	0.673999197007018	-5.35726091103922	FALSE	FALSE	FALSE
"MPP6"	0.13182238487139	2.35478364603242	1.11342000066206	0.279706643513425	0.625934077506717	-5.35744431281772	FALSE	FALSE	FALSE
"MLLT3"	0.100024735119647	3.98763539652745	1.43990452551047	0.166509506314833	0.501953425877267	-5.35757682375778	FALSE	FALSE	FALSE
"AP3M2"	0.109167788561959	1.13386301090584	0.789908741476605	0.439533169374252	0.749448149251869	-5.35762943652265	FALSE	FALSE	FALSE
"SNORD86"	-0.114252682771223	1.71804917005037	-0.996281772275608	0.331895063870393	0.670731141164016	-5.35768506628841	FALSE	FALSE	FALSE
"POLR2D"	0.0788348151577791	5.10536685262085	1.56607479481822	0.134181348767746	0.457269955765766	-5.35775347402727	FALSE	FALSE	FALSE
"CTD-2196E14.9"	0.129518097406232	2.89537747577461	1.25353472904432	0.225535040085811	0.571085779677539	-5.35782007813209	FALSE	FALSE	FALSE
"ZFP37"	0.122777395229664	1.8303882613674	1.04462082597329	0.309581589845584	0.652251198072112	-5.35784235540173	FALSE	FALSE	FALSE
"SLC2A4"	0.0750802891928799	0.128319555237453	0.391781575734193	0.699670853678634	0.888124337913373	-5.35795291127442	FALSE	FALSE	FALSE
"IFI27L1"	0.184769089835885	0.319727804169038	0.307966460839641	0.761529008227723	0.914813515142616	-5.35848092069758	FALSE	FALSE	FALSE
"UNC50"	0.0996872331656622	4.51152039023367	1.49670461948361	0.151242274630727	0.480481037154409	-5.35849201084124	FALSE	FALSE	FALSE
"FBXO34"	-0.103007493653272	5.14283710561487	-1.5833288001533	0.130196958531578	0.452222444917762	-5.35885700210543	FALSE	FALSE	FALSE
"NCAPG"	0.0998023162172021	4.96351803198264	1.55528906726438	0.136723499507926	0.460982272828739	-5.35950523560097	FALSE	FALSE	FALSE
"CCDC62"	-0.0958640837097312	0.316108974065209	-0.555525326818896	0.585154077840794	0.832164706932705	-5.35959620844464	FALSE	FALSE	FALSE
"RP11-182L21.6"	0.0982346648458889	1.74662031451414	0.971612623569926	0.343706492325793	0.680180457241442	-5.35960660573912	FALSE	FALSE	FALSE
"ST7L"	0.120297916539659	2.56697847783516	1.18534270356847	0.250801465061877	0.595982364691878	-5.35969174757355	FALSE	FALSE	FALSE
"RABEP1"	0.0930509971423943	5.00470727412362	1.54897210463798	0.138230965059619	0.463105315531326	-5.35998199277946	FALSE	FALSE	FALSE
"SNHG18"	-0.105161587749107	0.724869282779017	-0.70494415822394	0.489576776819768	0.780058166623578	-5.36015198614393	FALSE	FALSE	FALSE
"MAPK1"	0.084611253895881	4.90209462806783	1.54437739790005	0.139336119148872	0.464818074448963	-5.36017509568387	FALSE	FALSE	FALSE
"ERFE"	-0.0756540372468187	-0.0151821400553662	-0.321209770325574	0.751631732900352	0.910435821386292	-5.36028270568521	FALSE	FALSE	FALSE
"RPL32P3"	-0.0604482457707831	0.142046829007589	-0.320411599940256	0.752227008177107	0.91092286469642	-5.36074483370942	FALSE	FALSE	FALSE
"NR2F2-AS1"	0.0864713617275931	0.127470960711006	0.406051385306148	0.689336954432313	0.883576043934962	-5.36077067811669	FALSE	FALSE	FALSE
"YEATS2-AS1"	-0.157047776976266	0.621424657476121	-0.697010846506475	0.494413885953951	0.783106986579394	-5.36093095599399	FALSE	FALSE	FALSE
"MRPL45"	-0.0865690212742	0.280187469686735	-0.473361235896337	0.641462095844453	0.858134280247619	-5.36123197415448	FALSE	FALSE	FALSE
"RP11-288C18.1"	-0.035957469600245	0.11018552181596	-0.175953956474364	0.862231103271427	0.952446096562434	-5.36139082905881	FALSE	FALSE	FALSE
"CSTF2T"	0.102071537070077	3.55005342243356	1.34973187833365	0.193296772430849	0.534241643666789	-5.36172772802692	FALSE	FALSE	FALSE
"DEPDC4"	0.0993978536283532	0.964721127454087	0.773518456392165	0.448932865630061	0.755452684400452	-5.36218831166005	FALSE	FALSE	FALSE
"RP11-255M2.3"	-0.107393072085638	0.657149727522523	-0.649125230439683	0.524190406227745	0.800788818773998	-5.36235369268813	FALSE	FALSE	FALSE
"CEP63"	-0.085863251893775	5.04831151725713	-1.56626825712045	0.134136113866532	0.457269955765766	-5.3625184047033	FALSE	FALSE	FALSE
"LINC01090"	-0.0893851346064229	0.346065040134196	-0.366449852847462	0.718163557825042	0.896151730194428	-5.36257897551402	FALSE	FALSE	FALSE
"ANOS2P"	0.0930190430367374	0.764589210134961	0.597003503249619	0.55770101315245	0.818742178378189	-5.36258990702505	FALSE	FALSE	FALSE
"AP003900.6"	0.0680269937161333	-0.0217971387754979	0.274816255159105	0.786485878196355	0.925733764383033	-5.36332192253052	FALSE	FALSE	FALSE
"MSANTD3-TMEFF1"	0.120703347187666	1.64615042561443	0.964404771312351	0.347211794897899	0.682567599093664	-5.36362054519296	FALSE	FALSE	FALSE
"SLC18B1"	0.103008777894775	2.63994321832017	1.19215969488289	0.248183031362851	0.59383094512535	-5.36428416149105	FALSE	FALSE	FALSE
"QSOX1"	-0.0826888751024164	10.7305104056085	-1.75232469113872	0.0961827592900407	0.392519567455249	-5.36442861101868	FALSE	FALSE	FALSE
"RP11-977G19.10"	0.0789454912501277	6.66185041333781	1.65634963850543	0.114419208853973	0.425481915925472	-5.36461543817166	FALSE	FALSE	FALSE
"LINC00240"	-0.0823561986649903	0.363152752112407	-0.482677507982118	0.634955092074295	0.855459450603549	-5.36466280276831	FALSE	FALSE	FALSE
"EXOC3L1"	-0.111608115349026	0.511580016780072	-0.597094406700782	0.557641598603777	0.818742178378189	-5.36520566249943	FALSE	FALSE	FALSE
"DMPK"	0.100433233196662	4.56079222543253	1.50339307520217	0.149522818453531	0.477828837005777	-5.36574432012984	FALSE	FALSE	FALSE
"STK19"	0.10730371137531	2.31605474781476	1.13666009870221	0.270109190776051	0.617149697710228	-5.36587152325628	FALSE	FALSE	FALSE
"CTD-2336O2.1"	0.0858746859053922	0.415287967328977	0.439616330656163	0.665278845854493	0.871727571485399	-5.3660427628578	FALSE	FALSE	FALSE
"SAYSD1"	0.085236341469888	4.11245586746469	1.45497967469559	0.1623398446776	0.495558783941214	-5.36606020745646	FALSE	FALSE	FALSE
"FAM64A"	0.0991326072915877	3.42899651119968	1.33649793483936	0.197502349237237	0.538238614363731	-5.36611941977586	FALSE	FALSE	FALSE
"SLC7A10"	0.0188676679001608	-0.0218795004236677	0.0965609879313617	0.924107591276452	0.975972432018627	-5.36660746941012	FALSE	FALSE	FALSE
"STRCP1"	-0.0644575181758745	0.0559701016462325	-0.294260689279165	0.771816537611724	0.919371624615695	-5.36690114848083	FALSE	FALSE	FALSE
"TSPAN33"	0.00284861071636183	0.0866275104772467	0.0134309496189923	0.989426952209419	0.996766853225307	-5.36697017343208	FALSE	FALSE	FALSE
"MID1"	0.0810991032561326	6.75642067168321	1.65883884778544	0.11391131994608	0.424456565395343	-5.36760524311566	FALSE	FALSE	FALSE
"RP11-71E19.1"	-0.0295919780492527	0.0321101973240121	-0.161386411769088	0.873528668477789	0.95727799667862	-5.36777571786339	FALSE	FALSE	FALSE
"P2RY11"	-0.107619981167963	4.09358651465093	-1.45921789283027	0.161183056707327	0.494217679700506	-5.36802501578566	FALSE	FALSE	FALSE
"APITD1-CORT"	0.124269986454826	1.13512604323036	0.709986997851124	0.486516433398288	0.778204645859404	-5.36821647611206	FALSE	FALSE	FALSE
"KDM5C"	-0.0733134750393889	7.55160530925575	-1.68599526898567	0.108494153976377	0.413640059338353	-5.36822887689347	FALSE	FALSE	FALSE
"ATG3"	0.102352083957546	5.26780634186197	1.57578577768677	0.131926455908587	0.454705138707114	-5.36854987378762	FALSE	FALSE	FALSE
"SEC22A"	0.124259783581716	3.87728872575305	1.40675578920252	0.175984574448966	0.512625594963998	-5.36871072275837	FALSE	FALSE	FALSE
"RP11-71E19.2"	0.0807613358620619	0.199997142404753	0.400363125635358	0.693448899695629	0.886204472275426	-5.36917650888378	FALSE	FALSE	FALSE
"AC023347.1"	-0.0726437093914577	0.439668804299917	-0.458921462962788	0.651606657389306	0.864459087131628	-5.36932077191333	FALSE	FALSE	FALSE
"RP1-152L7.5"	-0.10921100779675	2.17709634482696	-1.11240291504213	0.280132331261358	0.626579254674608	-5.36934311073274	FALSE	FALSE	FALSE
"ATP8B2"	0.127280730287231	0.71100479196158	0.547935879448365	0.590250043379038	0.834466820540713	-5.36971737280409	FALSE	FALSE	FALSE
"RP4-647C14.2"	0.098672870654871	2.92838206024579	1.25051379817221	0.226611188614868	0.571907290040994	-5.36971882449147	FALSE	FALSE	FALSE
"ZNF350"	-0.0683386198831378	0.146472873705879	-0.384582900224728	0.704907078442049	0.889877224887326	-5.36992514226929	FALSE	FALSE	FALSE
"SUPT16HP1"	-0.0255190298837776	0.061923640074041	-0.125455513424992	0.901508636102603	0.967308865750078	-5.37004787660851	FALSE	FALSE	FALSE
"ABCB7"	0.115408253312966	4.34758048729614	1.48131816562353	0.155259701328651	0.485627448877411	-5.37073507271349	FALSE	FALSE	FALSE
"ASIC1"	0.0877344784329326	4.74396577747456	1.52241287358601	0.144721283135338	0.472649191537245	-5.3708862145483	FALSE	FALSE	FALSE
"ANGPTL2"	-0.0978525984568115	0.343807659197158	-0.486209875324385	0.632495809903955	0.854344054828772	-5.37136173668464	FALSE	FALSE	FALSE
"ARHGEF19"	-0.112211938627088	1.2086321476183	-0.793461840954638	0.437511725411058	0.748603986846343	-5.37174802810807	FALSE	FALSE	FALSE
"RNF150"	-0.121212958927691	0.669745553344992	-0.72274755885004	0.478822641165304	0.77461274352426	-5.3719800203194	FALSE	FALSE	FALSE
"PARGP1"	0.08591731584254	0.4913295607722	0.596216576942318	0.558215487965019	0.818933735390059	-5.37245231507785	FALSE	FALSE	FALSE
"SCYL2"	0.0893580772485878	6.18781669687722	1.62901815122393	0.120123664712778	0.435396614046695	-5.37283679912801	FALSE	FALSE	FALSE
"KIF5A"	0.0426971768404829	0.120339364739484	0.187560665597376	0.853251412365417	0.950483541477969	-5.372860105738	FALSE	FALSE	FALSE
"MPP2"	0.102231665439315	2.51067369801332	1.17111197583177	0.256334686715301	0.601603707401506	-5.37291774838164	FALSE	FALSE	FALSE
"EIF4EBP2"	0.0905685899290614	8.34756278909638	1.69807119273453	0.106156961484671	0.409954638063441	-5.37300113235583	FALSE	FALSE	FALSE
"RP11-343C2.7"	0.114746705382532	2.28509004024869	1.09682389876214	0.28671231228907	0.632448332008539	-5.37343598083806	FALSE	FALSE	FALSE
"SGTA"	-0.0814414681028923	6.2478101606132	-1.63403140050796	0.11905962684274	0.433404198906025	-5.37343787348773	FALSE	FALSE	FALSE
"MINCR"	0.0866873231965727	0.301831498088923	0.37367629492325	0.712869243066217	0.893544231518088	-5.37347511554562	FALSE	FALSE	FALSE
"LRRFIP1P1"	-0.0882800609745593	0.438743070148074	-0.530990178059348	0.601707488268772	0.840357048346467	-5.37361639414647	FALSE	FALSE	FALSE
"RAB43P1"	0.0940786416057744	0.666893948313995	0.572784335956712	0.573648479583696	0.827024286265408	-5.37436051354719	FALSE	FALSE	FALSE
"DOCK4"	0.148578754140591	2.23639379308981	1.10036382589347	0.28520734723684	0.631051997408221	-5.37444733130859	FALSE	FALSE	FALSE
"RP11-378J18.8"	0.0462650818921424	0.23247090838944	0.192040034838509	0.849791311936972	0.94907021586438	-5.37450811328986	FALSE	FALSE	FALSE
"AC016292.3"	0.0842312634718723	0.723713375846276	0.627939393574206	0.537675725574139	0.808586296041177	-5.37506466070462	FALSE	FALSE	FALSE
"CASP9"	0.0963744192944449	2.90646540662241	1.23118024354281	0.233592413338731	0.579538073182629	-5.37508810746315	FALSE	FALSE	FALSE
"LPIN1"	0.0929481800276131	4.42494710379045	1.48022944081477	0.155547260353305	0.486238104555975	-5.37538246689286	FALSE	FALSE	FALSE
"CTD-2659N19.10"	-0.0488686242958647	-0.00111769880373862	-0.164348366442707	0.871229238376336	0.955988526414216	-5.37550762075746	FALSE	FALSE	FALSE
"EIF2S2"	-0.0868191096141491	7.47416354524347	-1.68095464296719	0.109482678393825	0.41548587696709	-5.37592576346769	FALSE	FALSE	FALSE
"NPM1P6"	0.144903771084661	1.81999458777257	0.987244833231572	0.336188565027613	0.674916658105655	-5.37595223808658	FALSE	FALSE	FALSE
"NECTIN3"	0.107158735570469	1.09647004315609	0.820386178002526	0.422382847787392	0.737421338219886	-5.37669043909235	FALSE	FALSE	FALSE
"KANTR"	-0.107450255267662	5.24104310412352	-1.57319346896801	0.132525261750293	0.455136693072014	-5.37692859260611	FALSE	FALSE	FALSE
"SNX24"	-0.0756264797480677	5.26106702126421	-1.56714977298345	0.133930161382227	0.45694525664144	-5.37699901939681	FALSE	FALSE	FALSE
"TMEM182"	0.108003474320173	2.94071952250783	1.24606003625091	0.228204978466657	0.573502787092883	-5.37731480841621	FALSE	FALSE	FALSE
"RP4-816N1.6"	0.0490061540594192	0.324622893675342	0.269280948930783	0.790677161235482	0.927571703435244	-5.37757330698819	FALSE	FALSE	FALSE
"AP000347.2"	-0.121568178248619	0.724005657381696	-0.692501971012456	0.497175329090613	0.785216675508303	-5.37759433815991	FALSE	FALSE	FALSE
"TUBAP2"	-0.087104135771968	0.457418808681387	-0.498657170045783	0.623864987031075	0.850407963190248	-5.37765389063251	FALSE	FALSE	FALSE
"PYROXD2"	0.10503609705737	2.19345059337263	1.05935028908672	0.303000272196255	0.64664205593013	-5.377850047045	FALSE	FALSE	FALSE
"ALG11"	0.0852144467724356	4.76618752388372	1.51987479852959	0.145354538722623	0.472845401630656	-5.37813901080772	FALSE	FALSE	FALSE
"PPIAP11"	-0.0616167634059695	0.332771111121342	-0.358489299650266	0.724012697357678	0.898819656583013	-5.37814586197374	FALSE	FALSE	FALSE
