"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"ALPL"	-0.994580519124429	3.90369237781013	-14.8141569362147	9.51949754334643e-12	1.12661649015807e-09	17.1827166662416	TRUE	FALSE	FALSE
"AK7"	-0.702049284556577	6.03613343833946	-14.8510193796665	9.12059606156302e-12	1.10117507309126e-09	17.1698152952761	TRUE	FALSE	FALSE
"ACAN"	-0.832073471679684	6.44828197445741	-14.8484607536648	9.14770899985619e-12	1.10117507309126e-09	17.1554539041928	TRUE	FALSE	FALSE
"PTGIS"	-2.28617040429029	1.43359578306819	-16.0553509732022	2.36277009250636e-12	3.88860271630774e-10	17.1333344660202	TRUE	TRUE	TRUE
"NFIL3"	-0.995503979081424	7.35018114640764	-14.8282040181953	9.36537194264367e-12	1.12097116672575e-09	17.1061889371244	TRUE	FALSE	FALSE
"EGFR"	-0.835447480324968	8.78831164265659	-14.8213725369415	9.43999769562684e-12	1.12351972574054e-09	17.0652617598968	TRUE	FALSE	FALSE
"TGIF1"	-0.654955176954512	7.78946991313168	-14.788851859961	9.8039014574264e-12	1.15379322962092e-09	17.0468906242393	TRUE	FALSE	FALSE
"FER1L4"	-0.906690328174347	6.1578092015412	-14.7532059721097	1.02197430414035e-11	1.19605059394559e-09	17.0461710039651	TRUE	FALSE	FALSE
"CTD-2535L24.2"	-1.0173102013944	5.51544634536241	-14.6830881971785	1.10926757266128e-11	1.28394674097156e-09	16.9950570646268	TRUE	FALSE	FALSE
"SOX15"	-1.47458544838888	3.3995633834009	-14.6756579345038	1.1189659234453e-11	1.28793447480902e-09	16.9912567584257	TRUE	TRUE	FALSE
"CREB3L2"	-0.742417357097517	7.54132372301603	-14.7239090670992	1.05753673495846e-11	1.23083253362624e-09	16.9737884149724	TRUE	FALSE	FALSE
"ALDH3B2"	-0.91406343782751	4.81105149125134	-14.6211543372913	1.19288413979021e-11	1.35103748864627e-09	16.94715931497	TRUE	FALSE	FALSE
"KLF5"	-0.993583979252249	6.75245375188983	-14.6711142359842	1.124940393833e-11	1.28793447480902e-09	16.9345118819883	TRUE	FALSE	FALSE
"FHL2"	-0.740764718456533	7.46677568844616	-14.6523426758263	1.14998004981613e-11	1.30948539077982e-09	16.8916555985848	TRUE	FALSE	FALSE
"UNC93A"	-0.798639137365167	5.34749416906139	-14.5568027604651	1.28680471769214e-11	1.43503285238645e-09	16.8493740008348	TRUE	FALSE	FALSE
"PHKA2"	-0.614219115293018	6.43541236864135	-14.5787895750925	1.25387152781892e-11	1.41251644946702e-09	16.8310486235288	TRUE	FALSE	FALSE
"ACKR2"	-0.739242639833869	7.08196519517107	-14.5563560294184	1.28748319140339e-11	1.43503285238645e-09	16.7852865144321	TRUE	FALSE	FALSE
"HMGB3"	-0.681074480833169	7.57001256390634	-14.5402918077474	1.31213190012066e-11	1.45480897936536e-09	16.7503399958786	TRUE	FALSE	FALSE
"MGAT4A"	-0.794017342684063	7.1400601574964	-14.5164962698673	1.34955732547685e-11	1.48846987531389e-09	16.7349427343116	TRUE	FALSE	FALSE
"TGIF2"	-0.735179736176067	6.48428452005537	-14.4822743741169	1.40535674982222e-11	1.53842581683999e-09	16.7130427503162	TRUE	FALSE	FALSE
"PSEN2"	1.13291645460459	3.00736824283896	14.4421049986913	1.47395641176469e-11	1.60053431805335e-09	16.691061551623	TRUE	FALSE	FALSE
"SLC3A2"	-0.735627156067577	8.0361069407574	-14.4798162446436	1.40945686248039e-11	1.53842581683999e-09	16.6701137958849	TRUE	FALSE	FALSE
"ARHGAP29"	-0.813481225708882	7.78479267272526	-14.4113147042922	1.52891342302485e-11	1.65169693176623e-09	16.5941287252333	TRUE	FALSE	FALSE
"CDK14"	-0.681213513670814	5.31719792669436	-14.3091836140041	1.7271227797708e-11	1.84688164866252e-09	16.5504510042391	TRUE	FALSE	FALSE
"USP43"	-0.863065388580704	4.34292138437125	-14.2746752587376	1.80004269434813e-11	1.89598496995688e-09	16.5470109464611	TRUE	FALSE	FALSE
"NUPR1"	-1.06139334030091	5.1865660294519	-14.2870391015296	1.77355208677311e-11	1.87746976180715e-09	16.53962231687	TRUE	FALSE	FALSE
"IRF2BP2"	-0.69971978460057	7.76939436978841	-14.3652538263041	1.61517491087762e-11	1.73598340166061e-09	16.5360782589458	TRUE	FALSE	FALSE
"SLC7A1"	-0.917739410389408	6.62688260765618	-14.2998191219487	1.7465992879349e-11	1.85827578786044e-09	16.4921594313522	TRUE	FALSE	FALSE
"PQLC3"	0.810279895665833	4.51336868446751	14.2335398925892	1.89120739925068e-11	1.95294975846151e-09	16.4892105200027	TRUE	FALSE	FALSE
"ST6GALNAC2"	0.807381177118665	4.09991930216636	14.2003236442357	1.96835279733996e-11	2.0031555569451e-09	16.4619570896304	TRUE	FALSE	FALSE
"SLC15A2"	-1.58659634105531	2.88322685140361	-14.2391580952005	1.87847583323402e-11	1.95294975846151e-09	16.4353420399651	TRUE	TRUE	TRUE
"MFAP5"	-0.784530556675043	7.12724121860961	-14.2538382975706	1.84563123215155e-11	1.93433171823405e-09	16.4167132915891	TRUE	FALSE	FALSE
"GAS7"	-1.16846979337023	2.89384491388263	-14.2201373858205	1.92194614080146e-11	1.97501060498164e-09	16.4056188738899	TRUE	FALSE	FALSE
"SASH1"	-0.954773988727478	7.17127496893911	-14.2366009761456	1.88425940649463e-11	1.95294975846151e-09	16.3960603758642	TRUE	FALSE	FALSE
"TP63"	-0.780319590646217	6.376327850949	-14.19182923614	1.9886065637214e-11	2.01403778227669e-09	16.3656126916434	TRUE	FALSE	FALSE
"RP1-35C21.1"	-1.15732413139389	2.97508006210301	-14.176594295533	2.02548183839077e-11	2.03566408560562e-09	16.3589083229866	TRUE	FALSE	FALSE
"TACC1"	-0.716323374519364	6.98161165348542	-14.2009487723155	1.9668708384884e-11	2.0031555569451e-09	16.3551757858584	TRUE	FALSE	FALSE
"CTD-2562J17.6"	1.10585050494941	2.86326240326924	14.0938255635414	2.23875004403453e-11	2.20380880502951e-09	16.2978576475045	TRUE	FALSE	FALSE
"SDHA"	-0.644273277959726	8.05255172245657	-14.1750390642625	2.02928632857296e-11	2.03566408560562e-09	16.295864837348	TRUE	FALSE	FALSE
"LIMD1"	-0.598836687850489	7.98697171646277	-14.1657468013679	2.05217431721091e-11	2.04886749603626e-09	16.28541979404	TRUE	FALSE	FALSE
"WDR45B"	-0.591218928527258	7.38533482766262	-14.120975768145	2.16630921776495e-11	2.15261650855832e-09	16.2454330661377	TRUE	FALSE	FALSE
"ING1"	-0.756951640252627	5.36927284840475	-14.0579357408983	2.33843098381977e-11	2.29122730721615e-09	16.2449524976958	TRUE	FALSE	FALSE
"SYNJ2"	-0.896394040262396	7.09097475706978	-14.0997692087049	2.22267707960576e-11	2.19825893704108e-09	16.2309956635268	TRUE	FALSE	FALSE
"SLC7A6"	0.794685076022139	5.57700410290684	14.0509650438431	2.35832565602815e-11	2.30002260508745e-09	16.2133737189195	TRUE	FALSE	FALSE
"DENND5A"	-0.615483161366384	7.19078524958105	-14.0375441181116	2.39713121247577e-11	2.32709521299606e-09	16.1486479155497	TRUE	FALSE	FALSE
"GPR87"	-0.775666572726638	4.88728473740767	-13.960203717014	2.63419882594082e-11	2.5223651121486e-09	16.1432679819044	TRUE	FALSE	FALSE
"PPARG"	-0.68137349250836	7.30093391125007	-14.0251766855021	2.43348388032885e-11	2.35154914784438e-09	16.1298915009468	TRUE	FALSE	FALSE
"STC2"	-0.629307545541511	9.43901342816956	-14.0036521044166	2.49813871616583e-11	2.4030041184817e-09	16.0562437171758	TRUE	FALSE	FALSE
"NLRP9"	-1.7743292799409	3.13288316463004	-13.8499847996645	3.01540085445736e-11	2.86137091891886e-09	16.001483187246	TRUE	TRUE	TRUE
"TACR3"	-1.34655303795077	3.47979543093285	-13.8094297322653	3.16986215475717e-11	2.99445363910827e-09	15.9773630010263	TRUE	TRUE	FALSE
"CDC42EP1"	-1.20397377022963	4.29400692087325	-13.7956598539429	3.22417611691526e-11	3.0173329422791e-09	15.9715610861198	TRUE	TRUE	FALSE
"TM7SF2"	1.05526325972838	3.34884439740444	13.7835352507892	3.27280862127635e-11	3.02031782421898e-09	15.9555242802322	TRUE	FALSE	FALSE
"ITGA5"	-0.69737176795687	9.40253961271127	-13.9039792712725	2.82190326197382e-11	2.68987394193396e-09	15.9305853163517	TRUE	FALSE	FALSE
"ZNF532"	-0.939640987641778	4.38804933958426	-13.7225211788272	3.52948927186478e-11	3.19108244639929e-09	15.8698322720632	TRUE	FALSE	FALSE
"RP11-162P23.2"	-0.633083904719453	6.35807133665191	-13.7924313381798	3.23705138590656e-11	3.0173329422791e-09	15.8679710029705	TRUE	FALSE	FALSE
"INPP5B"	-0.625302699280996	6.10390642805311	-13.7813184780953	3.28178310760697e-11	3.02031782421898e-09	15.8658939727518	TRUE	FALSE	FALSE
"TBC1D22A"	-0.673055184869443	6.11092640278619	-13.7809528430677	3.28326583948613e-11	3.02031782421898e-09	15.8630419368145	TRUE	FALSE	FALSE
"ARHGEF34P"	-0.831168133560956	4.99633476427882	-13.7273123836158	3.50858917288001e-11	3.18585946189182e-09	15.850690204754	TRUE	FALSE	FALSE
"S100A16"	-0.680010069374481	5.69960754858954	-13.7386260562801	3.459750343155e-11	3.16883046647406e-09	15.8260703697437	TRUE	FALSE	FALSE
"WNT7B"	1.18452568901605	3.01065413271722	13.6919891156215	3.66577989017871e-11	3.27217454095359e-09	15.8204977503368	TRUE	FALSE	FALSE
"SERPINB6"	-0.806134502685465	5.85610415191406	-13.6973831429517	3.64130613238576e-11	3.26415978658887e-09	15.7692480622591	TRUE	FALSE	FALSE
"ITGA2"	1.50273256566137	2.40246835160159	13.7100043244002	3.58470851314592e-11	3.22715681786034e-09	15.7515931613697	TRUE	TRUE	TRUE
"ADGRF4"	-1.27035323412638	3.4929439306203	-13.612740866927	4.0459229424931e-11	3.56616789567195e-09	15.7396640677175	TRUE	TRUE	FALSE
"ATP7B"	-0.56464705121437	8.66471901757289	-13.7283561895171	3.50405314648705e-11	3.18585946189182e-09	15.7225092039629	TRUE	FALSE	FALSE
"TOR3A"	0.805924344846106	4.62866145430027	13.5835796959689	4.19602084364599e-11	3.60789286090802e-09	15.6797978363512	TRUE	FALSE	FALSE
"CDV3"	-0.693749667714562	7.90457822828536	-13.6735579524089	3.75071567222302e-11	3.33386398105697e-09	15.6710318856252	TRUE	FALSE	FALSE
"PLEKHO2"	0.881774470112536	3.78150184027947	13.5432683719377	4.41319314465666e-11	3.74872285424746e-09	15.6638762107926	TRUE	FALSE	FALSE
"CCND1"	-0.927771031353208	6.63088165848127	-13.6063129867588	4.07851762858138e-11	3.56735211465316e-09	15.6239268454236	TRUE	FALSE	FALSE
"UNC13D"	-0.669370132631135	6.56370374469253	-13.6025869734195	4.09753757653516e-11	3.56735211465316e-09	15.6193487201167	TRUE	FALSE	FALSE
"TSKU"	-0.690553569872176	6.44170885950784	-13.5748225277249	4.24222705710828e-11	3.63279492622126e-09	15.5867293468436	TRUE	FALSE	FALSE
"NFE2L3"	-0.730524400134579	7.76373624797497	-13.6024831315559	4.09806898199024e-11	3.56735211465316e-09	15.5818504491974	TRUE	FALSE	FALSE
"TUBB3"	1.37083171898012	2.3004513004325	13.6304572929263	3.95749221099707e-11	3.50287945028842e-09	15.5768867722654	TRUE	TRUE	FALSE
"PPP1R15B"	-0.66325847988507	8.25173683872672	-13.5908293841842	4.15816805068911e-11	3.58999869491052e-09	15.5583080119817	TRUE	FALSE	FALSE
"FLNA"	-0.584538090456206	9.88380025826442	-13.5909290159333	4.15765034497195e-11	3.58999869491052e-09	15.5221806038121	TRUE	FALSE	FALSE
"IL17RD"	1.73275770222909	1.63541634094602	13.7956974893261	3.22402634471305e-11	3.0173329422791e-09	15.5161326162525	TRUE	TRUE	TRUE
"RP11-566K11.2"	1.08121473017728	3.10395407610748	13.4229725053606	5.13420635153441e-11	4.2573317660637e-09	15.4931704807234	TRUE	FALSE	FALSE
"OSBPL10"	-0.612908076884086	6.95138197274664	-13.5003010127161	4.65770041203865e-11	3.94052678232957e-09	15.477143558541	TRUE	FALSE	FALSE
"PPME1"	-0.551114492910432	6.97434478304157	-13.4704072193305	4.83616294119676e-11	4.07514434077003e-09	15.4343174388786	TRUE	FALSE	FALSE
"SCNN1A"	1.11229497382218	3.49401020421924	13.3442436500102	5.6721483362934e-11	4.57814087556922e-09	15.4160779255923	TRUE	FALSE	FALSE
"INPP5D"	-1.22385620326846	4.3059123615231	-13.3509803879271	5.62388534761514e-11	4.55664495126386e-09	15.4070872138534	TRUE	TRUE	FALSE
"DAP"	-0.614378678916797	7.67051745359556	-13.4481371222203	4.97376541228163e-11	4.14139692391798e-09	15.3874072005765	TRUE	FALSE	FALSE
"CRIM1"	-0.748493506230696	8.77928613624639	-13.4671117941481	4.85627045320297e-11	4.07578459630175e-09	15.3857494280214	TRUE	FALSE	FALSE
"SAMHD1"	1.07295169891937	2.92179955355944	13.3388185844889	5.71132991217319e-11	4.59217083701681e-09	15.3804977483908	TRUE	FALSE	FALSE
"NQO1"	1.08373154286909	3.13439005771415	13.3238095589306	5.82121561760389e-11	4.64506546213801e-09	15.3779897428783	TRUE	FALSE	FALSE
"TMX4"	1.37431471891635	1.88186811536905	13.5482458715667	4.38575127964505e-11	3.74049540311751e-09	15.3765032724453	TRUE	TRUE	FALSE
"SEC24D"	-0.793707852015173	6.74784643628958	-13.4086520950983	5.22792268316201e-11	4.30200856419887e-09	15.3647094485018	TRUE	FALSE	FALSE
"PHGDH"	-0.553369322112982	8.89254905873351	-13.4490390058329	4.96811383583928e-11	4.14139692391798e-09	15.3609293492708	TRUE	FALSE	FALSE
"RANBP10"	-0.609967840355377	6.1893293963742	-13.3713912014753	5.48027011624894e-11	4.47475551274478e-09	15.3401936786185	TRUE	FALSE	FALSE
"AC106706.1"	-1.29330457583579	2.1293483212772	-13.4200142266801	5.15342067951317e-11	4.2573317660637e-09	15.3282506563055	TRUE	TRUE	FALSE
"CSRNP1"	-0.666512800056037	5.47488336365998	-13.3346707160823	5.7414785355239e-11	4.59885881480404e-09	15.3234094470139	TRUE	FALSE	FALSE
"SKIDA1"	-0.661532196469925	5.44801237983711	-13.2853659733719	6.11290412877582e-11	4.82301267328807e-09	15.2650223503437	TRUE	FALSE	FALSE
"CAV1"	-0.606288041237573	8.76434411572719	-13.3713821609194	5.4803328694966e-11	4.47475551274478e-09	15.263038142374	TRUE	FALSE	FALSE
"CORO1C"	-0.610471684285241	8.26369464826481	-13.3602875013699	5.55791500617272e-11	4.52058059922914e-09	15.2584310318339	TRUE	FALSE	FALSE
"AMFR"	0.699908994721116	5.04444723296424	13.2585503681006	6.32541058020355e-11	4.93522589935437e-09	15.2466429277568	TRUE	FALSE	FALSE
"AP001626.1"	-0.959665314183056	3.88945795591393	-13.19807406254	6.83360390614971e-11	5.27313918999816e-09	15.2299865260352	TRUE	FALSE	FALSE
"IPO4"	-0.565816271868279	6.61890398915865	-13.2897710187455	6.07871738898324e-11	4.81811899119209e-09	15.2150789507764	TRUE	FALSE	FALSE
"GPRC5A"	-1.4054083729314	4.14686332712548	-13.1923043614187	6.88427547463517e-11	5.29285208571768e-09	15.2124801746414	TRUE	TRUE	FALSE
"TLN2"	-0.621679475189499	5.73923036826323	-13.2325664074358	6.53872453133785e-11	5.06414599180747e-09	15.1790488359571	TRUE	FALSE	FALSE
"TNFAIP2"	-0.703945372642712	7.70206181482085	-13.2891105823168	6.0838301132493e-11	4.81811899119209e-09	15.1765977969662	TRUE	FALSE	FALSE
"DFNA5"	-0.712273216224578	6.92461840278761	-13.2618844374342	6.29857257407454e-11	4.93255501284216e-09	15.1681467859552	TRUE	FALSE	FALSE
"KLHL3"	1.55109128454142	2.19010538665288	13.2638087110675	6.28313725353117e-11	4.93255501284216e-09	15.1276051197856	TRUE	TRUE	TRUE
"NEDD9"	-0.801331093254254	5.50593677471599	-13.1506324275878	7.26215348721685e-11	5.46373304863251e-09	15.0870995430351	TRUE	FALSE	FALSE
"POLR3D"	-0.576925308839617	5.97965720849318	-13.1697071254166	7.08655636741892e-11	5.36997828906644e-09	15.0849173912619	TRUE	FALSE	FALSE
"FASN"	-0.617835883671111	10.1596203718098	-13.2521596481822	6.37718917427308e-11	4.95726447030394e-09	15.0772282096136	TRUE	FALSE	FALSE
"TRIP10"	-0.611194402434385	6.70037649800843	-13.1842707608372	6.95548640797059e-11	5.32815551528394e-09	15.0732404394377	TRUE	FALSE	FALSE
"PINK1"	1.03113735940045	3.6081984288926	13.0598256339648	8.16289823026517e-11	6.02368941789179e-09	15.0556926051278	TRUE	FALSE	FALSE
"LHFP"	-0.676481246147239	6.69431156656844	-13.1406150124754	7.35619256374521e-11	5.51478834689881e-09	15.0170493942732	TRUE	FALSE	FALSE
"CITED2"	-0.735564766427653	8.20275634161745	-13.1707417879851	7.07715970475387e-11	5.36997828906644e-09	15.0125456828834	TRUE	FALSE	FALSE
"TBC1D2"	-0.609498935223592	5.72439017216922	-13.0806915703153	7.9460410627114e-11	5.89405989531966e-09	14.9803161796389	TRUE	FALSE	FALSE
"GATA2"	-0.569241210163689	9.80952598660296	-13.1536621902424	7.23396029341324e-11	5.46202894412342e-09	14.9540172279129	TRUE	FALSE	FALSE
"GARS"	-0.863770438074522	7.69694547890234	-13.0967157513354	7.78360742418055e-11	5.80887926735831e-09	14.9332761799185	TRUE	FALSE	FALSE
"ST3GAL6"	-0.703267835000958	5.26947805991497	-13.021821904933	8.57395767213482e-11	6.27149278893028e-09	14.9296530751789	TRUE	FALSE	FALSE
"PKD2"	1.11061418907042	2.99721823477997	12.9668591982504	9.20724027805328e-11	6.57028461081306e-09	14.9175008042242	TRUE	FALSE	FALSE
"FAM83D"	-0.83295957052192	9.14668311785041	-13.0947215999941	7.80363064968387e-11	5.80887926735831e-09	14.8909938043502	TRUE	FALSE	FALSE
"ITGAM"	-0.654922288124118	5.1870909159923	-12.9984496621968	8.83748481573636e-11	6.40134427088474e-09	14.8900673947511	TRUE	FALSE	FALSE
"CHD3"	-0.589153294020239	7.37953326233746	-13.0583952894834	8.17798905115851e-11	6.02368941789179e-09	14.8852792289865	TRUE	FALSE	FALSE
"PCYOX1L"	1.04622614915174	4.08914246005818	12.9197379465763	9.78919856793924e-11	6.85113810738233e-09	14.8608983169786	TRUE	FALSE	FALSE
"ETNK2"	1.01479398980269	3.13638651277834	12.8842482332769	1.02528922431087e-10	7.08155501617470e-09	14.827621616952	TRUE	FALSE	FALSE
"PHC1P1"	-0.849307992821855	5.36665157059397	-12.9402235452001	9.53159681646737e-11	6.71547219182949e-09	14.8200090534669	TRUE	FALSE	FALSE
"BASP1"	-0.609453590189561	8.5461230524483	-13.0320505645185	8.46123085538997e-11	6.21060241113746e-09	14.8189326718467	TRUE	FALSE	FALSE
"TJP2"	-0.558554097241664	6.93663258132533	-12.9979995006046	8.84264304009997e-11	6.40134427088474e-09	14.8179528100628	TRUE	FALSE	FALSE
"PRKAB2"	-0.537425305525616	7.63741545965693	-13.0024480794865	8.79180671256092e-11	6.40134427088474e-09	14.8049293290488	TRUE	FALSE	FALSE
"N4BP3"	-0.735112752514242	6.51392242560185	-12.9696807205702	9.17356530753973e-11	6.57028461081306e-09	14.7969606826042	TRUE	FALSE	FALSE
"CHPF"	0.650541259770849	6.94401143204542	12.9647950621489	9.23195786955599e-11	6.57028461081306e-09	14.7715447722135	TRUE	FALSE	FALSE
"PAK1"	-0.633137716066751	7.01551680048718	-12.9587163958388	9.3051534390422e-11	6.60007954029842e-09	14.7642989610483	TRUE	FALSE	FALSE
"DYRK1A"	-0.621799711011454	6.72924146747605	-12.9464920421605	9.45419935493614e-11	6.68329408090888e-09	14.7588437712906	TRUE	FALSE	FALSE
"TFRC"	-0.846247956931535	8.06289790277295	-12.9754031924462	9.10566321469246e-11	6.54675430992189e-09	14.7566302807601	TRUE	FALSE	FALSE
"EXOSC5"	-0.597831658935269	5.9364730228952	-12.9110867533681	9.90016729411166e-11	6.9058584178065e-09	14.7462395464218	TRUE	FALSE	FALSE
"SALL4"	-0.661226751246954	5.71483467191921	-12.9031444600142	1.00032040403762e-10	6.9547028486655e-09	14.744111071915	TRUE	FALSE	FALSE
"ITGB4"	-0.506115124534967	9.28951687744174	-12.9853236292011	8.98919399327391e-11	6.48514933775028e-09	14.7404803812263	TRUE	FALSE	FALSE
"FOXJ3"	-0.624038960749926	7.12524308274732	-12.928908588853	9.67298921411355e-11	6.79237302615054e-09	14.7218441630273	TRUE	FALSE	FALSE
"SLC41A1"	-0.63903964271018	5.73205650059373	-12.8843454522919	1.02515910388967e-10	7.08155501617470e-09	14.7159484741365	TRUE	FALSE	FALSE
"HMGN4"	0.761396155399252	4.84509819074211	12.8338677236419	1.09510549754498e-10	7.51449264211156e-09	14.7020779606546	TRUE	FALSE	FALSE
"NEDD4L"	-0.68773582336549	6.73443915682284	-12.8768118281198	1.03529378217415e-10	7.12728719453616e-09	14.6669591502881	TRUE	FALSE	FALSE
"SVIP"	1.26766727169719	3.07782008199098	12.7280619371418	1.25845075846977e-10	8.33664266601388e-09	14.618254342162	TRUE	TRUE	FALSE
"MFSD6"	1.13032226064564	3.18873922268683	12.7210422621552	1.27015416625888e-10	8.38779550671146e-09	14.6156833993112	TRUE	FALSE	FALSE
"ALDH3B1"	-0.629140986819189	5.74267048326562	-12.8066218464756	1.13492167691512e-10	7.71234195028837e-09	14.6120311431773	TRUE	FALSE	FALSE
"CASQ1"	-0.725991911873565	4.78859322265293	-12.7612954117825	1.20455715099014e-10	8.10709295295794e-09	14.6088126659229	TRUE	FALSE	FALSE
"PXDC1"	-0.711066604642437	5.81729732860173	-12.776511322039	1.18069452899625e-10	7.99759194464147e-09	14.5730988864447	TRUE	FALSE	FALSE
"MAP3K15"	-1.10110346095393	3.07957786684891	-12.6973103573743	1.31057256351068e-10	8.60078555231026e-09	14.5697858806129	TRUE	FALSE	FALSE
"PPFIBP2"	-0.53627628912649	6.95776532695016	-12.8106369863597	1.12896003528778e-10	7.69665763863181e-09	14.5692555612681	TRUE	FALSE	FALSE
"CACNA1S"	-0.927756612013037	4.00719461707275	-12.6746021464488	1.35051065292154e-10	8.80800539146911e-09	14.5456196857731	TRUE	FALSE	FALSE
"WNT7A"	-0.625559154828424	5.95475352183196	-12.7304378047079	1.25451528557747e-10	8.33664266601388e-09	14.5003769874897	TRUE	FALSE	FALSE
"VEGFA"	-0.760196741511543	6.94456857528935	-12.7518124246751	1.21968420945472e-10	8.18086139603964e-09	14.4939476370452	TRUE	FALSE	FALSE
"XBP1"	-0.614337205041197	7.37105228217253	-12.7495735374518	1.22328460066101e-10	8.18086139603964e-09	14.4753219774486	TRUE	FALSE	FALSE
"CAPN5"	0.987285818886104	3.12970489676712	12.6107419385784	1.46981072913884e-10	9.41125617630358e-09	14.4681578021742	TRUE	FALSE	FALSE
"FSCN1"	0.654083187331539	8.39678643033479	12.7385882846037	1.24111226449582e-10	8.273819925275e-09	14.4260355491153	TRUE	FALSE	FALSE
"DDB1"	-0.592766731445066	10.4509355445091	-12.7620539360864	1.20335569217271e-10	8.10709295295794e-09	14.4166815272956	TRUE	FALSE	FALSE
"XYLT1"	-0.826789431954757	7.99194472914855	-12.7042767892253	1.29856995894637e-10	8.5486483609888e-09	14.3964835664455	TRUE	FALSE	FALSE
"EDN2"	-2.1322288032248	1.03737446756954	-13.1807845092594	6.98662889455601e-11	5.33262044538829e-09	14.3840943426314	TRUE	TRUE	TRUE
"SARS2"	-0.601960020897224	5.79564236584408	-12.6332214951706	1.42660340325383e-10	9.19046706206276e-09	14.3835015201046	TRUE	FALSE	FALSE
"ARHGAP10"	-0.578487215188158	6.54761464517481	-12.6443153434535	1.4057727222e-10	9.08405158462125e-09	14.3583185245281	TRUE	FALSE	FALSE
"RHOU"	-0.538802018459839	9.0460886401035	-12.6940819858304	1.31617415694733e-10	8.61072198455043e-09	14.3550503470274	TRUE	FALSE	FALSE
"ZBTB2"	-0.920392429589731	3.4722658958495	-12.5052458078572	1.69169499670725e-10	1.05124621830781e-08	14.3357368844308	TRUE	FALSE	FALSE
