"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"CH507-216K13.2"	1.25498100952541	-4.0329260304917	0.222429044754447	0.452330365556249	FALSE	TRUE	FALSE
"PRPF38A"	0.0792465030901649	5.80804148250461	0.222473806770864	0.452377723304539	FALSE	FALSE	FALSE
"ANKRD10"	-0.0823959811277135	5.48546680329753	0.222551017970507	0.452481310005019	FALSE	FALSE	FALSE
"TNNI3K"	0.552546490762902	-1.74610358034373	0.222567707883415	0.452481310005019	FALSE	FALSE	FALSE
"FAM89B"	0.107102578191296	3.93374786723626	0.222749988022293	0.452808187559358	FALSE	FALSE	FALSE
"MIR3176"	-0.77404378881315	-3.44288209675082	0.222785990216697	0.452837675598701	FALSE	FALSE	FALSE
"LINC01134"	-0.276466211085855	-0.630432127736169	0.22281614537321	0.452855274330153	FALSE	FALSE	FALSE
"RGS11"	-0.372327286083467	-0.869659161740725	0.222888609824433	0.452958851491559	FALSE	FALSE	FALSE
"CEP135"	-0.114321972406723	3.64169402942062	0.223010355062415	0.453162548446497	FALSE	FALSE	FALSE
"CYP2B7P"	-0.522583644129641	-2.09648503852793	0.223049605617742	0.453188995880768	FALSE	FALSE	FALSE
"NEK2P2"	-0.401312389048867	-1.88377948898889	0.2230663960072	0.453188995880768	FALSE	FALSE	FALSE
"MAGEA8"	-0.233332561383333	0.222152831376975	0.223132556303402	0.453244891986023	FALSE	FALSE	FALSE
"CUL3"	-0.0686780029981259	6.43270352211872	0.223184930720797	0.453244891986023	FALSE	FALSE	FALSE
"SYDE2"	-0.0816281609157282	5.12063660595485	0.223193551111889	0.453244891986023	FALSE	FALSE	FALSE
"AP000577.2"	-0.794335073296248	-3.12597569822362	0.223197801320939	0.453244891986023	FALSE	FALSE	FALSE
"THUMPD2"	-0.135719364321966	2.94056611414872	0.22320148625572	0.453244891986023	FALSE	FALSE	FALSE
"AC000095.9"	-0.812654236082416	-3.12522205476455	0.223279205683396	0.453359011751945	FALSE	FALSE	FALSE
"RP3-425P12.4"	-0.240756622076419	0.101999642298802	0.223355474398954	0.4534701641951	FALSE	FALSE	FALSE
"RP11-413N10.3"	0.555783764103514	-2.34535372948673	0.22347601477246	0.453640108988233	FALSE	FALSE	FALSE
"ABHD14A"	-0.115538500351871	2.97299981622497	0.223497736096635	0.453640108988233	FALSE	FALSE	FALSE
"MKI67"	-0.10346588663962	7.75034230972476	0.223503782929311	0.453640108988233	FALSE	FALSE	FALSE
"THAP9"	0.117411594250915	3.06641249285346	0.223535378301155	0.453660527870148	FALSE	FALSE	FALSE
"GOLT1B"	-0.0713249369439804	6.07193730558111	0.223632171054488	0.453813246838825	FALSE	FALSE	FALSE
"ANXA2"	-0.0920069990277975	8.704674440768	0.22372959221856	0.453967211488748	FALSE	FALSE	FALSE
"SPATA1"	0.651725298446847	-2.53022053362159	0.22377660413047	0.454015249534579	FALSE	FALSE	FALSE
"C1orf27"	-0.076308560237757	4.64660891268201	0.22379637098486	0.454015249534579	FALSE	FALSE	FALSE
"NEU2"	-0.417339461456253	-1.0442184062684	0.223947956353023	0.454279022487509	FALSE	FALSE	FALSE
"RP11-1102P22.1"	-0.23158995251518	0.747492095052839	0.223998399102819	0.454296358924651	FALSE	FALSE	FALSE
"bP-21264C1.2"	0.344203045169361	-0.966409068538948	0.223999633539844	0.454296358924651	FALSE	FALSE	FALSE
"C16orf91"	-0.111108748679542	3.09180621119779	0.224034572382742	0.454323479188954	FALSE	FALSE	FALSE
"RPL12P42"	0.845757984664001	-3.40375655761904	0.224069647782405	0.454350871131403	FALSE	FALSE	FALSE
"COX15"	-0.0679132476980379	5.46288715683115	0.224103726854658	0.454376237720908	FALSE	FALSE	FALSE
"CERS2"	0.063058559128851	6.88246386126804	0.224132811550068	0.454391474171277	FALSE	FALSE	FALSE
"ZAN"	-0.615697666643226	-2.69798854128866	0.22424221159965	0.454569517855874	FALSE	FALSE	FALSE
"RBM39"	0.103470343329718	8.0395949952572	0.224291003867437	0.454611920649984	FALSE	FALSE	FALSE
"TADA2A"	-0.27805905661518	1.89838737878599	0.224306289909614	0.454611920649984	FALSE	FALSE	FALSE
"RP11-566K19.8"	0.902488642053207	-3.40262590109956	0.224404565117881	0.454767346683337	FALSE	FALSE	FALSE
"C16orf71"	0.706276053552221	-3.24594431344049	0.224455308903115	0.45482642721749	FALSE	FALSE	FALSE
"TMEM128"	0.111831449820988	3.57998132573616	0.224795407131695	0.45547177518864	FALSE	FALSE	FALSE
"MAPKAPK5"	-0.0727531186076431	5.66696323147891	0.224823641036802	0.455485172348651	FALSE	FALSE	FALSE
"DYX1C1"	-0.318569106883531	-0.632178974135999	0.224911052854418	0.455618447872985	FALSE	FALSE	FALSE
"TMA16"	0.0826549030826549	4.93027015823375	0.225020174453045	0.455795672598831	FALSE	FALSE	FALSE
"TTC33"	-0.118667769300478	3.75430734142203	0.225204920584468	0.456126031826978	FALSE	FALSE	FALSE
"LGALS2"	-0.786340325722063	-3.34088997626687	0.225237740469724	0.456142067103655	FALSE	FALSE	FALSE
"AP4M1"	0.0888638547485712	3.81288659781642	0.225256143742491	0.456142067103655	FALSE	FALSE	FALSE
"SZT2-AS1"	-0.77373148496534	-3.62162216514494	0.225288363773259	0.456163463211021	FALSE	FALSE	FALSE
"LARP7"	-0.0878157918545066	4.95433938969882	0.22535527811618	0.456243686120904	FALSE	FALSE	FALSE
"CGB7"	-0.165578268593786	1.9406929508665	0.225371299619013	0.456243686120904	FALSE	FALSE	FALSE
"HIST1H2BO"	0.376916743386064	-1.60264239054662	0.22543872115372	0.456336321689657	FALSE	FALSE	FALSE
"LRRC75A-AS1"	0.0785488565911606	8.94925329966172	0.225484245111836	0.456384618324937	FALSE	FALSE	FALSE
"FAM219B"	0.0859283057097362	4.44643545669774	0.225509310526808	0.456391098568323	FALSE	FALSE	FALSE
"ZNF350"	-0.237546306610227	0.179495436039511	0.225547522944338	0.456391098568323	FALSE	FALSE	FALSE
"AC011530.4"	0.135791467903504	2.40602749939119	0.225552441241565	0.456391098568323	FALSE	FALSE	FALSE
"C11orf74"	0.145030368216563	2.56445221536482	0.2256154873239	0.456474822893323	FALSE	FALSE	FALSE
"CTD-2540F13.2"	0.405485000307043	-1.18020049100259	0.225780398184581	0.456764608485199	FALSE	FALSE	FALSE
"HIST1H1D"	0.554253808810575	-1.83886530507535	0.22581976070881	0.456782585540479	FALSE	FALSE	FALSE
"RP11-296E7.1"	-0.172685805467424	1.39810024120816	0.225832651115736	0.456782585540479	FALSE	FALSE	FALSE
"ZNF224"	0.131042692784599	3.65261686977085	0.2259307739145	0.456937181574776	FALSE	FALSE	FALSE
"AC003002.6"	0.238818408865918	0.612329371358326	0.225954577237152	0.456941453784952	FALSE	FALSE	FALSE
"RP11-390B4.3"	1.0854850377806	-3.56551652268046	0.226058195716309	0.457023129654965	FALSE	FALSE	FALSE
"KB-1572G7.3"	-0.249237714275412	0.361528041228326	0.226078269888587	0.457023129654965	FALSE	FALSE	FALSE
"RP11-192H23.4"	-0.0986006473345224	4.03445391346336	0.226081394959803	0.457023129654965	FALSE	FALSE	FALSE
"RN7SL431P"	1.2205279247604	-4.05264628886356	0.226081744713491	0.457023129654965	FALSE	TRUE	FALSE
"PPP4R3A"	-0.0641649829073692	7.15873873540741	0.226185413349262	0.457143479441164	FALSE	FALSE	FALSE
"STK36"	-0.0772738478919207	4.75293771091126	0.226193520329771	0.457143479441164	FALSE	FALSE	FALSE
"HIST1H2BM"	0.371946068806223	-1.20720017742577	0.226206381358335	0.457143479441164	FALSE	FALSE	FALSE
"STK4"	-0.0814417124210357	5.88129448051646	0.226250955036474	0.457168905536108	FALSE	FALSE	FALSE
"RPS18"	-0.4833249950807	-1.60357177409024	0.226270709739383	0.457168905536108	FALSE	FALSE	FALSE
"METTL21A"	-0.0955263222833163	4.05125317918597	0.226284068072961	0.457168905536108	FALSE	FALSE	FALSE
"PHF19"	0.106423830226791	3.66341537635145	0.226349807821173	0.457257868389033	FALSE	FALSE	FALSE
"IGSF1"	0.207691786717515	0.941385169233226	0.226509363503544	0.457536317150798	FALSE	FALSE	FALSE
"RP3-405J10.2"	0.691486278148561	-3.03323729594251	0.226624544877774	0.457719541852431	FALSE	FALSE	FALSE
"SAYSD1"	0.0842403587499284	4.11522137988027	0.226643527060795	0.457719541852431	FALSE	FALSE	FALSE
"WDSUB1"	-0.0886073079816353	4.10381849815733	0.226847038875971	0.458086629693366	FALSE	FALSE	FALSE
"BVES-AS1"	0.876460866104345	-3.32860956955635	0.226900143818156	0.458126104010794	FALSE	FALSE	FALSE
"RHEB"	-0.0759404852766229	5.72693287104355	0.226910081137787	0.458126104010794	FALSE	FALSE	FALSE
"RP11-467P9.1"	0.498182090695448	-2.00425928975873	0.226951547484414	0.458165912727041	FALSE	FALSE	FALSE
"AC018738.2"	0.162467169253839	2.02442141042475	0.226992096906273	0.458203862919465	FALSE	FALSE	FALSE
"CDCA3"	-0.0689959603598649	5.54008435082635	0.227038546694564	0.458253715116191	FALSE	FALSE	FALSE
"IWS1"	-0.0793164093238754	5.36068640467671	0.227152063677029	0.458438912954617	FALSE	FALSE	FALSE
"ZNF57"	0.164847271234928	3.02934572192418	0.227281526618876	0.458656254406863	FALSE	FALSE	FALSE
"ZBTB46"	-0.0927039347638182	3.73357248490487	0.227340679523961	0.458691687382184	FALSE	FALSE	FALSE
"SH3D21"	0.07924210380128	5.01265754051034	0.227361824147691	0.458691687382184	FALSE	FALSE	FALSE
"SNORA48"	-0.335932917466377	-1.02993985153094	0.227364407084628	0.458691687382184	FALSE	FALSE	FALSE
"FO538757.2"	0.432753282488078	-1.7963327178371	0.22743271722554	0.458785561722994	FALSE	FALSE	FALSE
"MAEA"	-0.0720728135721998	4.85339010618481	0.227676312910388	0.459232976615305	FALSE	FALSE	FALSE
"MCIDAS"	0.167902363294792	1.36219457781266	0.227873549462005	0.459586806411355	FALSE	FALSE	FALSE
"HSDL1"	0.0788360337249034	4.46432025356426	0.228083762244835	0.459966737071577	FALSE	FALSE	FALSE
"MRPL44"	-0.070919222064939	5.2672395466531	0.228183582831294	0.460123993100798	FALSE	FALSE	FALSE
"C17orf100"	-0.182744751070981	0.997327203742907	0.228242468162579	0.460198682457206	FALSE	FALSE	FALSE
"WDR34"	0.0753760501363054	6.05050258403004	0.228333897322488	0.46032111086621	FALSE	FALSE	FALSE
"WBP2"	-0.0907308431201476	6.93586378946831	0.228349095223079	0.46032111086621	FALSE	FALSE	FALSE
"OVCH2"	-0.870695183075534	-3.97518189252259	0.22838223367602	0.46032111086621	FALSE	FALSE	FALSE
"GPX8"	0.0800251922053159	5.87068870025099	0.228408362502866	0.46032111086621	FALSE	FALSE	FALSE
"RP11-886P16.10"	-0.232582578834183	0.642350392067394	0.228412445261772	0.46032111086621	FALSE	FALSE	FALSE
"RP11-640N20.4"	0.461384987439174	-1.33084598286274	0.228528507146761	0.460510955763695	FALSE	FALSE	FALSE
"ZNF835"	0.19798715578967	1.14456219221006	0.228633249762946	0.460677956911164	FALSE	FALSE	FALSE
"HPS6"	0.0926426989245417	4.15300362207762	0.228680000069818	0.460698222386591	FALSE	FALSE	FALSE
"BTK"	-1.60506241184089	-3.93790237494667	0.228687046021864	0.460698222386591	FALSE	TRUE	TRUE
"CTD-2600O9.1"	0.155071162283712	1.78606160112012	0.228762290196224	0.46076305329779	FALSE	FALSE	FALSE
"OCLN"	0.384029488352481	0.329055316864645	0.228762972298566	0.46076305329779	FALSE	FALSE	FALSE
"TRMT12"	0.147698762633781	2.51387339435756	0.228793291178555	0.460780064241629	FALSE	FALSE	FALSE
"CDKL3"	0.203660388531536	0.838549812521426	0.228837567564936	0.460825179076852	FALSE	FALSE	FALSE
"PRRT4"	-0.932285350131759	-3.41526069821573	0.228889707314812	0.460855613505997	FALSE	FALSE	FALSE
"RP3-333H23.9"	-0.76020255719127	-2.71658947250554	0.22890844490543	0.460855613505997	FALSE	FALSE	FALSE
"CBLC"	-0.0757049122935769	4.79581033585978	0.22891831100953	0.460855613505997	FALSE	FALSE	FALSE
"NELL2"	0.326999547723364	-0.686533468740888	0.228982947322731	0.460941688323044	FALSE	FALSE	FALSE
"REST"	0.0890252667853544	6.00409026794652	0.229097792040407	0.461128806337016	FALSE	FALSE	FALSE
"SNORD45C"	0.582725235500331	-2.41683100484252	0.229150317730559	0.461190464632842	FALSE	FALSE	FALSE
"RP3-508I15.21"	0.544947508407879	-2.10137811891632	0.229239536455589	0.46132595290155	FALSE	FALSE	FALSE
"ZRSR1"	0.311393800662124	0.337138698900788	0.22932576892449	0.461455406262613	FALSE	FALSE	FALSE
"RP11-61I13.3"	-0.700941018688662	-2.80378359354603	0.229373901631134	0.46150817686356	FALSE	FALSE	FALSE
"CCDC106"	-0.107959939331426	2.89045407006917	0.229407004511779	0.461530699746456	FALSE	FALSE	FALSE
"SLC7A1"	-0.0827260696362469	6.67018045090853	0.229546312930802	0.461644944773319	FALSE	FALSE	FALSE
"CTC-297N7.10"	-0.802979193791428	-3.303156544401	0.229554263660665	0.461644944773319	FALSE	FALSE	FALSE
"ANKRD17"	-0.0825073994899635	7.0414318575689	0.229557499196951	0.461644944773319	FALSE	FALSE	FALSE
"SNX13"	0.0887497408327493	5.94008473577397	0.229570408166263	0.461644944773319	FALSE	FALSE	FALSE
"SEMA3D"	0.213347081925406	1.08908565626915	0.229573361883855	0.461644944773319	FALSE	FALSE	FALSE
"RP4-665J23.1"	0.265783540764808	-0.285322220009324	0.22963197426367	0.46168156100992	FALSE	FALSE	FALSE
"SELV"	0.845004311671464	-3.12687047028335	0.229635402841638	0.46168156100992	FALSE	FALSE	FALSE
"AFTPH"	0.0844021769539221	4.90019021424245	0.229670445390449	0.461707949479454	FALSE	FALSE	FALSE
"FAM149B1P1"	1.08145789153775	-3.44275775918108	0.229703833022615	0.46173100634107	FALSE	FALSE	FALSE
"ODF3B"	-0.914861936281958	-3.91800849333951	0.229831143125256	0.461942835710012	FALSE	FALSE	FALSE
"RP11-34F20.7"	-0.822096829225586	-3.28053149642919	0.229863463761726	0.461963721389479	FALSE	FALSE	FALSE
"PIGT"	0.0659445132887459	7.56938820598239	0.229905680970568	0.462004490634931	FALSE	FALSE	FALSE
"MT1E"	0.17100505431438	1.17517464401163	0.229935363314545	0.462020065202613	FALSE	FALSE	FALSE
"AC005775.2"	0.275124508425853	-0.0795383419069669	0.22996895680904	0.462022335068099	FALSE	FALSE	FALSE
"NXT1"	-0.0887607513865427	4.05986378796595	0.229980357235549	0.462022335068099	FALSE	FALSE	FALSE
"BCL10"	-0.082843919450468	4.67040940631096	0.230032046182326	0.462082109743195	FALSE	FALSE	FALSE
"CKS2"	-0.107587493532301	5.94803557860283	0.23009960210227	0.462173743124182	FALSE	FALSE	FALSE
"ECEL1P2"	-0.405129546651281	-0.643485876048285	0.230132722526207	0.46219619913596	FALSE	FALSE	FALSE
"ZNF585B"	0.197702775652514	0.798869922427322	0.230203232807046	0.462270328976932	FALSE	FALSE	FALSE
"C1orf162"	0.324467903510681	-1.08253055011062	0.230230306950542	0.462270328976932	FALSE	FALSE	FALSE
"RP11-274B21.14"	-0.0747801435783912	6.3469328118626	0.230235464332382	0.462270328976932	FALSE	FALSE	FALSE
"MIR24-2"	-0.186530665795619	1.47002145576612	0.230323693550913	0.462403404969363	FALSE	FALSE	FALSE
"RP11-33N14.5"	0.768448073491002	-3.292814459878	0.23045028657943	0.462609519187557	FALSE	FALSE	FALSE
"RP11-146F11.1"	0.23986014610287	1.0513119722254	0.230470279306627	0.462609519187557	FALSE	FALSE	FALSE
"RP11-415F23.2"	0.864695402630739	-3.18834230114296	0.230555447853299	0.462736381905258	FALSE	FALSE	FALSE
"LAT"	0.163426027911401	1.71028222546146	0.230635246683394	0.462852444187137	FALSE	FALSE	FALSE
"RP11-295G20.2"	0.225427393766701	1.07683296851488	0.230674685810315	0.462887495835405	FALSE	FALSE	FALSE
"RP4-681N20.5"	-0.748968319580838	-3.30320343127297	0.230900339168373	0.463296175342505	FALSE	FALSE	FALSE
"OBFC1"	0.1159214377684	3.10970676713578	0.231033355277184	0.46351892021611	FALSE	FALSE	FALSE
"CTD-2189E23.2"	-1.13746229267266	-3.83021759527658	0.231091609033649	0.463591642310527	FALSE	FALSE	FALSE
"TGFBR1"	0.12506362969655	3.41727767067431	0.231183186340729	0.463731194387146	FALSE	FALSE	FALSE
"PCDHA2"	0.13137134275513	2.90509625011944	0.231307096980456	0.463933166498438	FALSE	FALSE	FALSE
"RP11-712L6.5"	0.323093964211642	-0.77943593480611	0.231327920862982	0.463933166498438	FALSE	FALSE	FALSE
"ATP13A1"	-0.0565274181379715	7.13691487921341	0.231440932577925	0.464115629289536	FALSE	FALSE	FALSE
"RPL36"	0.0657434825891413	8.65358680139767	0.231479922579157	0.464120758104837	FALSE	FALSE	FALSE
"RASSF8"	0.0827729844923162	6.55284531852462	0.231502068269575	0.464120758104837	FALSE	FALSE	FALSE
"CTB-167G5.6"	-0.33721925953631	-1.50656352210196	0.231516210991055	0.464120758104837	FALSE	FALSE	FALSE
"ZC3H7B"	-0.0627387816721929	7.12000604510607	0.231536458895511	0.464120758104837	FALSE	FALSE	FALSE
"RP11-474D14.2"	-0.76492848943594	-3.46730774689339	0.231553648897837	0.464120758104837	FALSE	FALSE	FALSE
"PATL1"	-0.0723262383268708	6.19277374778037	0.231583799624733	0.464137030053717	FALSE	FALSE	FALSE
"ASIC3"	0.16714863145887	1.67407845723855	0.231657678689975	0.464240930297091	FALSE	FALSE	FALSE
"SNHG5"	0.0983843749585844	4.09631118544041	0.231738045627995	0.464357811205112	FALSE	FALSE	FALSE
"MAGED2"	-0.0585871688272053	6.76332871955637	0.2318727703914	0.464583581992128	FALSE	FALSE	FALSE
"NLN"	-0.0645417746355472	6.12029095205249	0.231897610709728	0.46458916473715	FALSE	FALSE	FALSE
"ZPR1"	0.0759597063068801	5.05237825302539	0.232011271611272	0.464772674758755	FALSE	FALSE	FALSE
"BATF2"	0.749312733559905	-2.37854095942347	0.232140735061726	0.464987803062691	FALSE	FALSE	FALSE
"TMCO1"	-0.0662210473603816	6.26171656514669	0.232192193173415	0.465046657291421	FALSE	FALSE	FALSE
"VAMP3"	-0.0674290057997041	5.57806095651249	0.232348990050111	0.465308670664642	FALSE	FALSE	FALSE
"RP11-160E2.6"	-0.479323723499022	-1.2149377809694	0.232367189565748	0.465308670664642	FALSE	FALSE	FALSE
"RP11-507K12.1"	0.628897739177376	-2.1311830720418	0.232426833865352	0.465383868663388	FALSE	FALSE	FALSE
"ABHD17B"	0.0927260713195467	4.02252114603535	0.232458820181436	0.465403678572718	FALSE	FALSE	FALSE
"FAM132A"	-0.216716357655315	0.247399319392435	0.232515201302725	0.465472320692121	FALSE	FALSE	FALSE
"LRRC42"	0.0826668781258299	4.28588680922047	0.232593653049718	0.465555641898775	FALSE	FALSE	FALSE
"MID1IP1"	0.0938447073982187	4.10465323876979	0.232601022072753	0.465555641898775	FALSE	FALSE	FALSE
"NIM1K"	0.805184060946349	-3.53627076922838	0.232657090794017	0.465623624802086	FALSE	FALSE	FALSE
"DICER1-AS1"	0.158876248473682	2.0556434811675	0.232721743092598	0.465708771728762	FALSE	FALSE	FALSE
"MNT"	-0.084360608258255	4.99125315595373	0.232763365285156	0.46572449886495	FALSE	FALSE	FALSE
"SYNE4"	-0.10854875716448	3.24548652370276	0.232788161927873	0.46572449886495	FALSE	FALSE	FALSE
"KLF3"	-0.0883336726021566	5.0802797895015	0.232830647108578	0.46572449886495	FALSE	FALSE	FALSE
"PRPF6"	-0.060347721477148	7.04881505054186	0.232833985459878	0.46572449886495	FALSE	FALSE	FALSE
"LRWD1"	0.0987288723928395	4.00536536885525	0.232869739558808	0.46572449886495	FALSE	FALSE	FALSE
"DCLRE1C"	0.140218195534206	2.37990155711735	0.232881057321074	0.46572449886495	FALSE	FALSE	FALSE
"AP003419.16"	0.744441846078701	-3.00289274698443	0.232886718688124	0.46572449886495	FALSE	FALSE	FALSE
"GTF2A1L"	-1.80724707054446	-4.29113477218216	0.232906465182866	0.46572449886495	FALSE	TRUE	TRUE
"HMGB1P10"	-0.441397959625707	-1.91321493214407	0.2329822817567	0.46583188567641	FALSE	FALSE	FALSE
"ADAMTS1"	-0.0645002659959108	5.27665487877041	0.233080140998182	0.465917004034223	FALSE	FALSE	FALSE
"RP11-496H1.2"	-0.78968397644656	-3.45428619589638	0.233093460782713	0.465917004034223	FALSE	FALSE	FALSE
"KHDRBS1"	0.0619790180232501	7.69991656663018	0.233110446810838	0.465917004034223	FALSE	FALSE	FALSE
"PPP2R3A"	-0.0893767967272229	5.17078083143864	0.233113321110829	0.465917004034223	FALSE	FALSE	FALSE
"RP3-455J7.4"	-0.220175765981264	0.637708025588608	0.233169824575329	0.465985724741853	FALSE	FALSE	FALSE
"PCBP3"	0.218658299149132	0.924027929482691	0.233245436558718	0.466081921742637	FALSE	FALSE	FALSE
"PCDHGC4"	0.0823019940226404	4.75192506722219	0.233274675775753	0.466081921742637	FALSE	FALSE	FALSE
"AC006460.2"	-0.395976555820645	-1.10111364438791	0.233294027768881	0.466081921742637	FALSE	FALSE	FALSE
"RP11-228B15.4"	0.294287271122724	1.75980317987849	0.233306458975416	0.466081921742637	FALSE	FALSE	FALSE
"HKDC1"	0.111488549967363	3.19132321374991	0.233459861592701	0.466344153642314	FALSE	FALSE	FALSE
"LA16c-431H6.7"	0.307532023783796	-0.927964530942394	0.233517499388191	0.466415060406906	FALSE	FALSE	FALSE
"LAMB2"	0.0573002667285201	7.56980256127974	0.233637753613977	0.46661100849754	FALSE	FALSE	FALSE
"RP11-426L16.10"	0.0957238096038299	5.42826904104258	0.233839148683734	0.466968954988297	FALSE	FALSE	FALSE
"RP11-109E12.1"	0.856168930917704	-3.34010700060623	0.233875519639101	0.466984102594845	FALSE	FALSE	FALSE
"RP11-96C23.14"	0.257644123530882	0.349750928808744	0.233905303139551	0.466984102594845	FALSE	FALSE	FALSE
"FSD1L"	0.147205899350245	1.84535003265714	0.233913236997095	0.466984102594845	FALSE	FALSE	FALSE
"RP11-20D14.3"	-0.82231112604465	-3.95569120022788	0.233980647925218	0.467048362893174	FALSE	FALSE	FALSE
"LMNTD2"	0.632967572737104	-2.32234771359792	0.234001875595428	0.467048362893174	FALSE	FALSE	FALSE
"FIGN"	-0.0926960642504539	4.68708777305603	0.234024143253542	0.467048362893174	FALSE	FALSE	FALSE
"RN7SL130P"	-0.285141053806118	-1.14661136610485	0.234034107979699	0.467048362893174	FALSE	FALSE	FALSE
"ENO1-AS1"	1.1810821445929	-4.11589914410534	0.234095881761661	0.467127388954357	FALSE	FALSE	FALSE
"ACYP1"	0.12887985562065	2.49311209755019	0.234155315928403	0.467146507707381	FALSE	FALSE	FALSE
"METTL8P1"	0.812641784137954	-3.03266553468524	0.234170577938974	0.467146507707381	FALSE	FALSE	FALSE
"RPA2"	0.0691472368106733	5.49238852517569	0.234189697953032	0.467146507707381	FALSE	FALSE	FALSE
"WDR90"	-0.219681139405829	1.16219692726675	0.234222476359405	0.467146507707381	FALSE	FALSE	FALSE
"CTD-3001H11.2"	-0.350692115211874	-0.690849113417428	0.234259922091565	0.467146507707381	FALSE	FALSE	FALSE
"RP11-16K12.1"	0.833192280664992	-3.4293307207814	0.23427154750689	0.467146507707381	FALSE	FALSE	FALSE
"RP11-483I13.5"	0.377384385825036	-1.24151696152411	0.234291506164825	0.467146507707381	FALSE	FALSE	FALSE
"CCNL1"	0.101781747666064	5.99985885344479	0.234292037783885	0.467146507707381	FALSE	FALSE	FALSE
"ACRC"	0.659185758569383	-2.47728221534627	0.234305041319481	0.467146507707381	FALSE	FALSE	FALSE
"RP11-272P10.2"	-0.729202582654214	-3.52251267666891	0.234359922964938	0.467211709773767	FALSE	FALSE	FALSE
"CHRNB1"	-0.0917190513577465	3.64522436118095	0.234417427761288	0.46728212842726	FALSE	FALSE	FALSE
"RP11-66B24.8"	1.08175799969136	-4.05303417099887	0.234550885444325	0.467425149352717	FALSE	FALSE	FALSE
"RP11-727A23.1"	0.336745215604424	-0.545340965002286	0.234552608690397	0.467425149352717	FALSE	FALSE	FALSE
"HUS1"	0.0809479088621198	4.28509140570565	0.234555741659906	0.467425149352717	FALSE	FALSE	FALSE
"C11orf96"	-0.261683606149966	0.375681606374584	0.234592871739485	0.467454922064321	FALSE	FALSE	FALSE
"LINC01515"	0.132576616136228	2.61871407776156	0.234752648128308	0.467697647725018	FALSE	FALSE	FALSE
"CXorf56"	-0.0733381523617252	5.03653918962316	0.234759087014352	0.467697647725018	FALSE	FALSE	FALSE
"AP000344.4"	-0.772899078836473	-2.50920593903682	0.234812137654409	0.46775910088206	FALSE	FALSE	FALSE
"NRG4"	-0.566504718196057	-2.4812879491874	0.234850898624188	0.467777834076475	FALSE	FALSE	FALSE
"RP11-25H12.1"	1.49048928994665	-4.29227016746655	0.23486595229407	0.467777834076475	FALSE	TRUE	FALSE
"ZNF689"	-0.120067694892731	3.3674227722228	0.23492132902795	0.467800722433186	FALSE	FALSE	FALSE
"MICE"	-0.586427730503148	-2.63608389254565	0.234940027133013	0.467800722433186	FALSE	FALSE	FALSE
"ERN2"	0.40698415374991	-1.27928576002673	0.234944063578425	0.467800722433186	FALSE	FALSE	FALSE
"TPTE2P2"	-0.185494648053212	0.695658561042363	0.235024215146363	0.467916086974132	FALSE	FALSE	FALSE
"RP11-430C7.5"	0.925542324897094	-3.17932604644362	0.235098488651753	0.467955132273473	FALSE	FALSE	FALSE
"RP11-131L12.4"	-1.22566545361283	-3.74822994796289	0.235136308322451	0.467955132273473	FALSE	TRUE	FALSE
"CTD-2521M24.13"	0.604606523902272	-2.40722390865546	0.235143132087449	0.467955132273473	FALSE	FALSE	FALSE
"ASPHD1"	0.712558670361172	-2.98534255543886	0.235143416826571	0.467955132273473	FALSE	FALSE	FALSE
"AC005255.3"	-0.247262541163236	0.173456863752598	0.23515489557804	0.467955132273473	FALSE	FALSE	FALSE
"DROSHA"	0.057818793333298	6.65948487168706	0.235215734213243	0.468031987998127	FALSE	FALSE	FALSE
"UBAP2"	-0.0588697683168822	6.40086870029599	0.23526220482933	0.468080242438106	FALSE	FALSE	FALSE
"RP11-489E7.4"	0.675754421618231	-3.29309814198002	0.235339448609265	0.468189708603531	FALSE	FALSE	FALSE
"SUGT1"	0.0923804921192165	4.97665425935375	0.235368617847914	0.468203522529194	FALSE	FALSE	FALSE
"HMGN2P15"	-0.76355667455794	-3.17901579516153	0.235512390946386	0.468445286344686	FALSE	FALSE	FALSE
"PIFO"	-0.37992292372127	-1.25775185971942	0.235583688827402	0.468542861483954	FALSE	FALSE	FALSE
"LRRC40"	0.0797680848208359	4.97372449099686	0.235677935456728	0.468670931484572	FALSE	FALSE	FALSE
"MAP3K5"	-0.232687727110496	0.750479411257296	0.235692577999979	0.468670931484572	FALSE	FALSE	FALSE
"RP11-727F15.9"	0.518598449228016	-1.89931984249187	0.235742206973871	0.468725373488586	FALSE	FALSE	FALSE
"ZBTB49"	-0.197841830430576	1.33842191728678	0.23580778325813	0.46881151020345	FALSE	FALSE	FALSE
"RP11-215A21.2"	-0.271532311085639	0.612510855692901	0.235847198521072	0.468845624614977	FALSE	FALSE	FALSE
"AC004076.7"	0.226519894044831	0.491074226214339	0.236005450782687	0.469115948876023	FALSE	FALSE	FALSE
"PCDHGA9"	0.0834535874407683	4.70305133027162	0.236077425070028	0.469214740685462	FALSE	FALSE	FALSE
"SLC35B4"	-0.081255610928201	4.96718890507923	0.236182653506793	0.469335519044957	FALSE	FALSE	FALSE
"SSH2"	-0.0856041297088259	4.05522054141869	0.236203779621791	0.469335519044957	FALSE	FALSE	FALSE
