"logFC"	"logCPM"	"PValue"	"FDR"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"ACVR1C"	0.993551756108796	-1.12088121353617	0.00879504108608258	0.118160928264933	TRUE	FALSE	FALSE
"IPP"	0.253240582905004	2.78609539586549	0.00880678853491368	0.118243344344482	TRUE	FALSE	FALSE
"HEG1"	-0.226546361195681	5.66756575322487	0.00882619819249862	0.118428465683552	TRUE	FALSE	FALSE
"RPS6KL1"	0.369979886598792	1.88055862579674	0.00884446629782632	0.118598043940171	TRUE	FALSE	FALSE
"ZNF540"	0.833855360804352	-0.854253313435725	0.00885012855523464	0.118598478463469	TRUE	FALSE	FALSE
"NDFIP1"	0.152869716083259	5.84920172386038	0.0088767005679113	0.118800931666546	TRUE	FALSE	FALSE
"YARS2"	-0.164598454140208	5.82130606318676	0.00888534520657196	0.118800931666546	TRUE	FALSE	FALSE
"TECPR2"	0.214071810246378	4.10096901441876	0.00889135744266419	0.118800931666546	TRUE	FALSE	FALSE
"HYAL2"	0.161177307546856	5.32430657589586	0.00889306475034446	0.118800931666546	TRUE	FALSE	FALSE
"FAM26F"	-0.298301446747334	2.70723611575558	0.0088934334585656	0.118800931666546	TRUE	FALSE	FALSE
"TRIM58"	0.395614595394261	1.97713119758288	0.008905938290875	0.11889258303902	TRUE	FALSE	FALSE
"ARCN1"	-0.150553086866612	7.60047868410416	0.00891895463594662	0.118990942597119	TRUE	FALSE	FALSE
"CEP131"	-0.170045238734813	5.10849443812169	0.00893387068681308	0.119114506258484	TRUE	FALSE	FALSE
"SYT8"	-0.201442137549986	4.02524794587858	0.00896698870532608	0.119453320516572	TRUE	FALSE	FALSE
"LAMB3"	-0.205345153444119	3.58455239390599	0.0089743590919755	0.119453320516572	TRUE	FALSE	FALSE
"LVRN"	0.455014591235004	1.47287734038016	0.00897629385634357	0.119453320516572	TRUE	FALSE	FALSE
"WNT6"	0.201483379263286	4.23522867492014	0.00900037168333578	0.119632049372439	TRUE	FALSE	FALSE
"MAP2K4"	0.167636958716642	4.85306340127697	0.0090010822299115	0.119632049372439	TRUE	FALSE	FALSE
"GCLC"	-0.153671066706034	5.29377458643691	0.00901999348162535	0.119708396255514	TRUE	FALSE	FALSE
"RP11-767N6.7"	0.899961244152229	-1.35449831646495	0.00902260093206762	0.119708396255514	TRUE	FALSE	FALSE
"FOLR1"	-0.161225700855857	6.43986588738629	0.00902387416945578	0.119708396255514	TRUE	FALSE	FALSE
"RP11-347I19.7"	0.779885984997615	-1.56032630796289	0.00903359322896219	0.119728260527232	TRUE	FALSE	FALSE
"INPP5B"	-0.134906525756047	6.12308633258425	0.00903673854734166	0.119728260527232	TRUE	FALSE	FALSE
"ENO1P1"	-0.267204186005793	2.35381954207745	0.00904594834917206	0.119774951554782	TRUE	FALSE	FALSE
"MT-TE"	-0.620866956832268	1.11363289868806	0.00906368254281955	0.119885028880144	TRUE	FALSE	FALSE
"ABHD14A-ACY1"	-0.136640141391644	6.36500937401073	0.00906564373901401	0.119885028880144	TRUE	FALSE	FALSE
"POLB"	0.22657535410813	3.82885512443872	0.00908480926828469	0.119992278353354	TRUE	FALSE	FALSE
"LIPC"	-2.92627257418616	-4.69876348735342	0.00908915189635718	0.119992278353354	TRUE	TRUE	TRUE
"SLC7A1"	-0.179874075388927	6.67018045090853	0.00909170756226884	0.119992278353354	TRUE	FALSE	FALSE
"DNA2"	0.192850434208932	4.75284935983969	0.00909653795358904	0.119992278353354	TRUE	FALSE	FALSE
"PCDH1"	0.918091304199825	-1.05522202687818	0.00913392829116092	0.120404973143721	TRUE	FALSE	FALSE
"ANXA11"	-0.13033818061129	7.21164330001817	0.00913925529558575	0.120404973143721	TRUE	FALSE	FALSE
"UBXN10"	-0.832597573700507	-1.45605660169445	0.00915452820766144	0.120530807014122	TRUE	FALSE	FALSE
"FZD6"	0.187959391926728	5.05641223853537	0.00917483828361637	0.120722762824898	TRUE	FALSE	FALSE
"POT1"	0.181542541135203	4.58460384552939	0.00918353048913271	0.120761706169831	TRUE	FALSE	FALSE
"TBC1D3F"	-2.0083803653662	-3.20174061628507	0.00920013199777801	0.120904541899683	TRUE	TRUE	TRUE
"ATXN2L"	-0.145619446369591	8.18485205565154	0.00921790420429426	0.121062574792807	TRUE	FALSE	FALSE
"NMNAT1"	0.384120890886945	1.51395570236177	0.00923474480063872	0.121208183159038	TRUE	FALSE	FALSE
"RPL12P15"	-1.40907002305838	-2.84712440929373	0.00926704733574687	0.121556425389068	TRUE	TRUE	FALSE
"POLR3GL"	0.327784052568263	2.24601283488665	0.00928178356040741	0.12167395923058	TRUE	FALSE	FALSE
"CLEC4GP1"	0.230149238154552	5.10532452260301	0.00929486401487114	0.121769655060495	TRUE	FALSE	FALSE
"SDCBP"	0.173700144579172	6.59480721498682	0.00930554966417496	0.121833877703859	TRUE	FALSE	FALSE
"LIMS1"	-0.14446767352021	6.5080933834676	0.00933167480725596	0.122033674258086	TRUE	FALSE	FALSE
"GPC1"	0.138778659529679	7.08278828646433	0.00933511010992871	0.122033674258086	TRUE	FALSE	FALSE
"RP4-550H1.4"	0.833913656540511	-1.09763243423236	0.00933818868812466	0.122033674258086	TRUE	FALSE	FALSE
"ALDH7A1"	-0.132668117322364	7.91940171264645	0.00934472056984171	0.122034581541221	TRUE	FALSE	FALSE
"SLC27A3"	-0.879214114882961	1.53643027085264	0.0093498440428905	0.122034581541221	TRUE	FALSE	FALSE
"CTD-2034I4.2"	-1.97297093024677	-3.37735408100115	0.00935787665907001	0.122063795479857	TRUE	TRUE	TRUE
"SART1"	-0.156534403527126	5.88381106696338	0.00936417196160991	0.12206613670444	TRUE	FALSE	FALSE
"NFE2L1"	-0.159545621657012	7.50851233587758	0.00936964507030666	0.12206613670444	TRUE	FALSE	FALSE
"RIN3"	-0.154719976105449	5.36353667627868	0.00941440627165846	0.122509189209646	TRUE	FALSE	FALSE
"CTD-2001J20.1"	-1.36785880296005	-2.79460878016135	0.00942089166837114	0.122509189209646	TRUE	TRUE	FALSE
"SGK3"	0.574477590920767	0.435402401909375	0.00942109971136554	0.122509189209646	TRUE	FALSE	FALSE
"RP11-457M11.5"	3.40194935821313	-4.11626467432839	0.00943953768658396	0.12258379103222	TRUE	TRUE	TRUE
"PCDHA10"	0.27287877246121	2.99469326252455	0.00944615791550893	0.12258379103222	TRUE	FALSE	FALSE
"PRKCD"	-0.143070145942328	6.11597659449337	0.00944877618054646	0.12258379103222	TRUE	FALSE	FALSE
"PQLC3"	0.174892112746306	4.54556413121916	0.00945011281858561	0.12258379103222	TRUE	FALSE	FALSE
"PLA2G15"	0.186677681565768	4.53736984776322	0.00946099602353336	0.122592357220218	TRUE	FALSE	FALSE
"ACOT11"	0.538770027005536	0.497573844093608	0.00946241207823386	0.122592357220218	TRUE	FALSE	FALSE
"BAG3"	-0.141647779820247	6.61027601858196	0.00950339100619412	0.123047593691755	TRUE	FALSE	FALSE
"RP4-773N10.4"	0.147375169553233	4.94066314381506	0.0095200297512467	0.123137577240809	TRUE	FALSE	FALSE
"PEG10"	0.179707158753806	4.44287916448762	0.00952203139301615	0.123137577240809	TRUE	FALSE	FALSE
"EDEM1"	-0.139725946951177	7.62985880639284	0.00953287448232722	0.123202168002887	TRUE	FALSE	FALSE
"CEP89"	-0.184800198477377	4.59369220477099	0.009556751693709	0.123435028313718	TRUE	FALSE	FALSE
"IL2RG"	-2.23128942121866	-3.57795518312741	0.00957334327100819	0.123573559648933	TRUE	TRUE	TRUE
"RP11-490M8.1"	-0.794311261385148	0.0806760231332632	0.00958043127294549	0.123589323451237	TRUE	FALSE	FALSE
"TMEM87B"	0.169516011086557	5.74928362781699	0.0095932885386075	0.123679446973259	TRUE	FALSE	FALSE
"TBC1D3I"	-1.01518698715521	-1.39833460232699	0.00961657574916606	0.123903843872741	TRUE	FALSE	FALSE
"TRMT1L"	0.151637770578194	5.50067307123711	0.00968266041347737	0.124679049064984	TRUE	FALSE	FALSE
"TPTE2P5"	1.42544920581617	-2.80758413647975	0.00970192258156372	0.124850764265865	TRUE	TRUE	FALSE
"CRK"	0.291802010442238	3.29430095456781	0.0097081224300931	0.124854277846362	TRUE	FALSE	FALSE
"HSPH1"	0.194143878722825	5.0696845780967	0.00972727087024482	0.125024214858192	TRUE	FALSE	FALSE
"CKAP2"	0.167792929661008	5.917445318102	0.00974853281521677	0.125221092856925	TRUE	FALSE	FALSE
"C2orf54"	-0.565660813683615	0.952074266130496	0.00976674613556905	0.125325865498277	TRUE	FALSE	FALSE
"AKAP8"	-0.134559242886687	5.86189072365132	0.00976858782626841	0.125325865498277	TRUE	FALSE	FALSE
"AFAP1L1"	-0.13998683661908	6.84466437854191	0.00977664854469313	0.125352938674684	TRUE	FALSE	FALSE
"CTD-2377D24.6"	-1.27625522290438	-2.91656410198945	0.00979860441045742	0.125492768725524	TRUE	TRUE	FALSE
"TMEM94"	-0.122450821715747	7.7865451391884	0.00979946855375901	0.125492768725524	TRUE	FALSE	FALSE
"ZBED5"	0.247236941757659	4.57831246752496	0.00981400340638567	0.125570847434229	TRUE	FALSE	FALSE
"DUSP27"	-1.23167872307354	-2.30461285934686	0.00981748721751517	0.125570847434229	TRUE	TRUE	FALSE
"CCDC85B"	0.446974583804556	1.87266450272741	0.00984929340151481	0.125901222570577	TRUE	FALSE	FALSE
"VPS36"	0.162507362960989	5.44111271231911	0.00986103701949651	0.125974897424326	TRUE	FALSE	FALSE
"XXbac-B461K10.4"	-0.143779485919481	5.901027334274	0.00988136174934539	0.126158040370733	TRUE	FALSE	FALSE
"C1orf56"	0.401949193317566	0.931284702876706	0.00989663333036275	0.12627648560716	TRUE	FALSE	FALSE
"BIRC2"	0.221289214387525	5.12948987624977	0.00991351569906151	0.126415327915514	TRUE	FALSE	FALSE
"SPDYE4"	-1.17243831488455	-2.07275457064488	0.00992326992856082	0.12646316050518	TRUE	FALSE	FALSE
"PHC2"	-0.153492209650243	6.03586594184647	0.0100083845735252	0.127470755396543	TRUE	FALSE	FALSE
"CAPN1"	-0.132178756762621	8.38800935036641	0.0100414523714004	0.127814643900858	TRUE	FALSE	FALSE
"DZIP1"	0.188901538551709	4.17131173446225	0.0100865479911695	0.128311123177522	TRUE	FALSE	FALSE
"KIAA1522"	-0.13751863465784	7.57076770035186	0.0101097620330079	0.12852881532127	TRUE	FALSE	FALSE
"SNCG"	-0.400424820614714	1.20117738821179	0.0101202227633005	0.128584205507652	TRUE	FALSE	FALSE
"DNAJC25"	-0.23104277947287	3.10099086485753	0.0101387018916186	0.128643736188223	TRUE	FALSE	FALSE
"HNRNPA1P10"	-0.175115160460867	5.88384417628611	0.0101400480653223	0.128643736188223	TRUE	FALSE	FALSE
"SH3BGRL"	0.208198720924757	4.31269643751408	0.0101500908116216	0.128643736188223	TRUE	FALSE	FALSE
"ALDOA"	-0.133213143081751	11.0272760765125	0.0101551318978689	0.128643736188223	TRUE	FALSE	FALSE
"JPH2"	-0.454885324447259	1.01137670997784	0.010160538894814	0.128643736188223	TRUE	FALSE	FALSE
"RPS4XP11"	0.943598480492169	-1.96206286463056	0.0101615483251307	0.128643736188223	TRUE	FALSE	FALSE
"MTMR1"	-0.133054574717367	6.63224877525662	0.0101771430388096	0.128701164450027	TRUE	FALSE	FALSE
"ZFP36L1"	-0.182299734475769	8.90511750503099	0.0101783034260773	0.128701164450027	TRUE	FALSE	FALSE
"DISP1"	0.292048758749052	2.27385233789274	0.0101918557665612	0.128737497986266	TRUE	FALSE	FALSE
"FAR1"	0.227125403678063	5.01895145474499	0.0101993558068026	0.128737497986266	TRUE	FALSE	FALSE
"AC144831.1"	0.760002785992046	-1.14951058388954	0.0101995103075609	0.128737497986266	TRUE	FALSE	FALSE
"ABCA17P"	-1.31385228116383	-2.44075028905431	0.010215401816232	0.12883647365334	TRUE	TRUE	FALSE
"HNRNPA1P12"	-0.619331568048103	-0.887826464733949	0.0102195835694831	0.12883647365334	TRUE	FALSE	FALSE
"SYDE2"	-0.171708178912384	5.12063660595485	0.0102817737978119	0.129496914586778	TRUE	FALSE	FALSE
"NPIPA5"	0.672990678092288	-1.22069880686518	0.0102855982609488	0.129496914586778	TRUE	FALSE	FALSE
"ILVBL"	-0.155183627185088	7.50334263187175	0.0102904127512706	0.129496914586778	TRUE	FALSE	FALSE
"ENPP5"	0.394314578118708	1.67644699901409	0.0103684913242634	0.130401575066825	TRUE	FALSE	FALSE
"PEAR1"	-0.993902336521449	-1.84091055676731	0.0103821290791044	0.130495185668504	TRUE	FALSE	FALSE
"FOXP1"	-0.174336254720203	4.72951449551773	0.0104092778050247	0.130758405629487	TRUE	FALSE	FALSE
"RP4-735C1.4"	-0.559551442329575	1.00984881913748	0.0104173758828307	0.130782145618421	TRUE	FALSE	FALSE
"CDX2"	-0.988566858928173	-2.31568761267906	0.0104287151628904	0.130846523896039	TRUE	FALSE	FALSE
"SNX7"	0.292785541493165	2.46391038904663	0.0104405998093674	0.130917664038175	TRUE	FALSE	FALSE
"CRAMP1"	-0.145840519995786	5.55480086208135	0.010466490457473	0.131104790489557	TRUE	FALSE	FALSE
"OR7E145P"	-1.05142824286845	-1.76919619885599	0.0104679700751654	0.131104790489557	TRUE	FALSE	FALSE
"SH2D4A"	-0.184659018010672	4.80275497585075	0.0104782363715706	0.131131029344698	TRUE	FALSE	FALSE
"ZFP90"	0.180632300654107	4.19607620238405	0.0104825146404857	0.131131029344698	TRUE	FALSE	FALSE
"ARHGEF35"	-0.273682031606178	3.3225019900626	0.0104959507584278	0.131220960727138	TRUE	FALSE	FALSE
"FKBP8"	-0.134263421521905	8.64453702408149	0.0105021617671107	0.131220960727138	TRUE	FALSE	FALSE
"RP11-394I13.1"	0.277370851508945	2.41634829148576	0.0105268445609651	0.131221792693383	TRUE	FALSE	FALSE
"NEO1"	0.214147283276222	4.02143315733231	0.0105359761391423	0.131221792693383	TRUE	FALSE	FALSE
"SOBP"	-0.177637091386193	4.71472745069525	0.0105380902604064	0.131221792693383	TRUE	FALSE	FALSE
"PERP"	-0.121812055828364	8.80074364025738	0.0105412017480587	0.131221792693383	TRUE	FALSE	FALSE
"VPS26B"	-0.133562990050433	6.16393042031051	0.0105422511894279	0.131221792693383	TRUE	FALSE	FALSE
"PKM"	-0.132873114245249	10.3510268048149	0.0105435711251643	0.131221792693383	TRUE	FALSE	FALSE
"RP11-349F21.4"	-2.09438954990364	-3.93768546243069	0.0105458319106569	0.131221792693383	TRUE	TRUE	TRUE
"MBNL3"	-0.355764766038635	1.78860220688501	0.0105622288161047	0.131249542474411	TRUE	FALSE	FALSE
"COPG1"	-0.125373935810204	8.40239750968045	0.0105626006614229	0.131249542474411	TRUE	FALSE	FALSE
"PPAN"	-0.154146795209405	5.06623162539448	0.0105667532534226	0.131249542474411	TRUE	FALSE	FALSE
"YBX3"	-0.130253872292265	8.63745339267085	0.0105834758147918	0.131360093292224	TRUE	FALSE	FALSE
"UBE3B"	0.135234446312996	6.10700805428972	0.0105881248651949	0.131360093292224	TRUE	FALSE	FALSE
"TRIT1"	-0.171572266605427	5.30143355286491	0.0105971726235742	0.131394960852393	TRUE	FALSE	FALSE
"RP11-350N15.6"	-0.932871565307004	-1.65450314970448	0.0106434149241609	0.131890693407278	TRUE	FALSE	FALSE
"SPIRE2"	0.19271770179098	3.74065446384277	0.0106652968532185	0.13208415256314	TRUE	FALSE	FALSE
"SSXP10"	0.225081712019302	3.08755700717486	0.0106780909895208	0.132164828692706	TRUE	FALSE	FALSE
"RP11-150O12.3"	-1.26561057751777	-2.28251450722532	0.0106843588371632	0.132164828692706	TRUE	TRUE	FALSE
"ITPR1-AS1"	0.571228144967938	-0.03645542594766	0.0107063193383119	0.132358757735257	TRUE	FALSE	FALSE
"NRSN2-AS1"	0.467742233786812	1.20773592540535	0.010714979615134	0.132381144868701	TRUE	FALSE	FALSE
"MT-TS2"	-0.603844524548564	0.238868387252631	0.0107206984309316	0.132381144868701	TRUE	FALSE	FALSE
"ZNF710"	-0.155492629528776	4.86288124466574	0.0107464503276181	0.132621395783013	TRUE	FALSE	FALSE
"TXNDC12"	0.13707321464381	6.07839046428695	0.0108044467864446	0.133259060891828	TRUE	FALSE	FALSE
"MOB1B"	0.180819771139508	4.94516397421702	0.0108164600544117	0.133329167645546	TRUE	FALSE	FALSE
"AKAP12"	-0.472025771340686	0.839361579680654	0.0108651353995082	0.133850843465521	TRUE	FALSE	FALSE
"SGO2"	0.216501893796546	4.54615631632775	0.0108756123046996	0.13388176312966	TRUE	FALSE	FALSE
"MCM7"	-0.120134067446796	7.40568651740415	0.0108803559516746	0.13388176312966	TRUE	FALSE	FALSE
"PRMT6"	0.207671157573484	4.09987232356256	0.0109249869738047	0.134352466777682	TRUE	FALSE	FALSE
"FOXN3"	-0.16735842875397	6.0296842726061	0.01094157873181	0.134478003246388	TRUE	FALSE	FALSE
"MAN2A2"	0.162410931330974	5.08276143302362	0.0109554322636931	0.134557521923936	TRUE	FALSE	FALSE
"ZNF341"	-0.164414921851803	6.77555335794124	0.0109608234891045	0.134557521923936	TRUE	FALSE	FALSE
"KIF1BP"	0.18876638884492	4.0698775672922	0.0110050213074874	0.135021420421392	TRUE	FALSE	FALSE
"ZFC3H1"	0.179127012678595	5.26043568471454	0.0110183534273914	0.13502696419509	TRUE	FALSE	FALSE
"MTF1"	-0.152867542149583	5.86770003829243	0.0110237153720766	0.13502696419509	TRUE	FALSE	FALSE
"TMEM132E"	-1.13343477856322	-2.21096069110971	0.0110247022887854	0.13502696419509	TRUE	FALSE	FALSE
"PLEK2"	-0.261670397235957	3.19992075407676	0.0110440991626753	0.13515949529157	TRUE	FALSE	FALSE
"PSMC4"	-0.131059808778832	6.17479800654071	0.0110483552118145	0.13515949529157	TRUE	FALSE	FALSE
"RAD54B"	0.220096751352475	3.81763581333364	0.0110698249697418	0.135343547772828	TRUE	FALSE	FALSE
"SLC30A4"	2.18143035863012	-3.11489033315439	0.0110946304139125	0.13552112584113	TRUE	TRUE	TRUE
"FRG1"	-1.1210976775267	1.00720526127512	0.0110972155167544	0.13552112584113	TRUE	FALSE	FALSE
"RP11-421L21.3"	0.644115985353347	0.411971772897466	0.011113059494585	0.135599007217883	TRUE	FALSE	FALSE
"LINC01355"	0.308341554668046	2.66757821317015	0.0111164666033079	0.135599007217883	TRUE	FALSE	FALSE
"ARL13B"	0.26349844507856	2.87070015052695	0.0111255693777278	0.135631507240285	TRUE	FALSE	FALSE
"DNAJB14"	0.206300822413418	4.70845150618445	0.0111386223473345	0.135712098536118	TRUE	FALSE	FALSE
"IBA57"	0.168364544109362	4.80437407594852	0.0111512412450684	0.135787311022318	TRUE	FALSE	FALSE
"RAD23B"	-0.123894154142316	8.32562704612446	0.0111584068346137	0.135796070697847	TRUE	FALSE	FALSE
"UPK2"	0.39673745404387	1.12466541795177	0.0111776546268732	0.135902771756299	TRUE	FALSE	FALSE
"CLMN"	-0.589115595346571	-0.577022660413799	0.0111800770651128	0.135902771756299	TRUE	FALSE	FALSE
"DNAI1"	-0.306021129346867	2.29649765363599	0.011208400915598	0.136168496936555	TRUE	FALSE	FALSE
"SPTLC3"	-0.163973389423926	5.36064198941314	0.0112336509367759	0.136351477106358	TRUE	FALSE	FALSE
"RALGPS1"	0.205407312596619	3.93585661873505	0.0112364076833114	0.136351477106358	TRUE	FALSE	FALSE
"IQCH-AS1"	0.295888983325322	2.38173548352852	0.0112516815157032	0.136428903794946	TRUE	FALSE	FALSE
"PLAUR"	-0.176179319514414	4.75806251598991	0.0112557407574108	0.136428903794946	TRUE	FALSE	FALSE
"CTD-2008P7.8"	-0.314539078816812	1.7966562397244	0.0112661196921113	0.136476180238078	TRUE	FALSE	FALSE
"MTHFR"	0.25777898915891	2.42963740492612	0.0112780527747618	0.136542218248927	TRUE	FALSE	FALSE
"PKD1L2"	-0.207899660682151	5.4342452643794	0.0113425301596158	0.137243963436224	TRUE	FALSE	FALSE
"LIPA"	0.206627586332788	3.5622863257954	0.0113539233032169	0.137297134660561	TRUE	FALSE	FALSE
"C5orf56"	-0.32607842136629	1.48655623986366	0.0113599594471355	0.137297134660561	TRUE	FALSE	FALSE
"LINC01315"	0.827563675685652	-1.64625929306448	0.0113805306447979	0.137466891378047	TRUE	FALSE	FALSE
"DHX16"	-1.25273965726297	1.53033598949745	0.0113924639764669	0.137532175431663	TRUE	TRUE	FALSE
"TUG1_3"	0.284804439884111	3.00910026150028	0.0114028059571056	0.137578184588996	TRUE	FALSE	FALSE
"NRARP"	0.465860315650075	0.792181733654732	0.0114236514915953	0.13775079697879	TRUE	FALSE	FALSE
"FBXO17"	-0.171812766479617	4.08457176178075	0.0114465356377931	0.137947780174913	TRUE	FALSE	FALSE
"ENHO"	2.05455818610769	-3.36510927942468	0.0114607910029565	0.137991432533595	TRUE	TRUE	TRUE
"KLHL2"	0.258543855217764	3.11075316774923	0.0114632586601059	0.137991432533595	TRUE	FALSE	FALSE
"SERPING1"	-0.267591262655093	4.65586669893789	0.0114847965266221	0.138171743934792	TRUE	FALSE	FALSE
"MRPL41"	0.186683441665832	4.70783782791139	0.0114979274762452	0.13825076496266	TRUE	FALSE	FALSE
"TWISTNB"	0.191550921425579	4.53224881534473	0.0115127676285863	0.138307643822117	TRUE	FALSE	FALSE
"PCDHA11"	0.27508190438459	2.9420662759282	0.0115157888191395	0.138307643822117	TRUE	FALSE	FALSE
"SETP20"	2.57364658128929	-3.93644969145434	0.0115344046263137	0.138452289377734	TRUE	TRUE	TRUE
"ICA1L"	-0.211389852609858	3.31621933263452	0.011541165329698	0.138454549450694	TRUE	FALSE	FALSE
"RP11-181C21.4"	0.20904395515816	4.19180941399903	0.0115927965375983	0.138994793318751	TRUE	FALSE	FALSE
"TOPORS"	0.21946167260121	4.0903263405909	0.0116223835620057	0.139270268553591	TRUE	FALSE	FALSE
"GPR19"	0.239324311946691	3.12250111731428	0.0116538654836723	0.13956812409269	TRUE	FALSE	FALSE
"PBX2P1"	-0.421888009534463	0.899584950987187	0.011669104617213	0.139605469321348	TRUE	FALSE	FALSE
"RP11-404E16.1"	-1.77834857414225	-3.63756151610706	0.0116702378939948	0.139605469321348	TRUE	TRUE	TRUE
"CTSK"	0.38267744768841	1.35524483598964	0.0116889423752795	0.139749863835208	TRUE	FALSE	FALSE
"RASAL1"	-0.278145456931132	2.0630259434887	0.0117005091313294	0.139781978625292	TRUE	FALSE	FALSE
"FTLP14"	-0.275163390547447	2.67354968338362	0.0117048993779083	0.139781978625292	TRUE	FALSE	FALSE
"STS"	0.148700656546504	6.18276034850638	0.0117119347914263	0.139786752587074	TRUE	FALSE	FALSE
"SHROOM4"	-0.871836336152536	-1.40617209676615	0.0117403677815858	0.140046765394613	TRUE	FALSE	FALSE
"SUPT5H"	-0.140489940409004	7.04929453703261	0.011747682935012	0.140054719133538	TRUE	FALSE	FALSE
"CCDC25"	0.241241473178426	4.38379330225406	0.0117562480672286	0.140063554139783	TRUE	FALSE	FALSE
"RPE"	0.184331293794491	6.09880014345294	0.0117632670134077	0.140063554139783	TRUE	FALSE	FALSE
"FBLN1"	-0.139682115412806	9.85187525223125	0.0117771201735623	0.140063554139783	TRUE	FALSE	FALSE
"BEND3"	-0.17793991792789	4.19183896620039	0.0117839777154912	0.140063554139783	TRUE	FALSE	FALSE
"CLEC18B"	-1.36617811506319	-3.04313750746683	0.0117927592052965	0.140063554139783	TRUE	TRUE	FALSE
"KDM5B"	-0.137970780294406	8.64105955274429	0.0117971674461762	0.140063554139783	TRUE	FALSE	FALSE
"RP11-557B9.1"	1.67175666583607	-3.21253336310129	0.0118007622450194	0.140063554139783	TRUE	TRUE	TRUE
"IGSF8"	-0.131340708401349	7.7835556919752	0.0118016143832771	0.140063554139783	TRUE	FALSE	FALSE
"SKAP2"	0.169739538601316	4.37499060241644	0.0118115767409543	0.140102857896927	TRUE	FALSE	FALSE
"PTPN4"	0.187617073673761	4.54728254597827	0.0118294227185637	0.140200451653224	TRUE	FALSE	FALSE
"KRT14"	-0.873880586093794	1.25737425570747	0.0118331151162742	0.140200451653224	TRUE	FALSE	FALSE
"FBXO28"	-0.144233764892698	6.05885973805152	0.0118557418756008	0.140389577488143	TRUE	FALSE	FALSE
"VEGFA"	-0.162197065969581	6.98020366127338	0.0118807733274132	0.140606949952408	TRUE	FALSE	FALSE
"FRRS1"	0.137332955625279	6.04261100618971	0.0119060578001828	0.140799291281664	TRUE	FALSE	FALSE
"OST4"	0.153765087311511	7.24374866883193	0.0119162654221501	0.140799291281664	TRUE	FALSE	FALSE
"RABGGTB"	0.209737473971901	5.3289690577171	0.0119170766332102	0.140799291281664	TRUE	FALSE	FALSE
"FTCDNL1"	0.705929913014934	-0.448039781922706	0.011927278187238	0.140840830881365	TRUE	FALSE	FALSE
"PRKAB2"	-0.122537880851287	7.65080588828055	0.0119578441402274	0.14109692670059	TRUE	FALSE	FALSE
"C16orf70"	-0.1302503772538	6.36328942869518	0.0119623616769797	0.14109692670059	TRUE	FALSE	FALSE
"A4GALT"	-0.184890913760197	4.61062715181416	0.0119796979640013	0.141222337610325	TRUE	FALSE	FALSE
"CUL4A"	-0.122500796621383	6.56530910193289	0.0120030490756805	0.141418474176894	TRUE	FALSE	FALSE
"AAGAB"	0.209190816939098	4.48137826517652	0.012011373698707	0.141437450160403	TRUE	FALSE	FALSE
"C2orf83"	-1.60850354903738	-3.56416604617463	0.0120261707673201	0.141532577309702	TRUE	TRUE	TRUE
"STAM"	0.16657921396237	4.2553382064247	0.0120932084984054	0.14224206042848	TRUE	FALSE	FALSE
"TFDP2"	-0.123889711974835	7.99445698325919	0.0121078841147922	0.142335204666414	TRUE	FALSE	FALSE
"PLEKHM3"	-0.167235268725372	5.87060941999165	0.0121269889585121	0.142411068721115	TRUE	FALSE	FALSE
"PRMT3"	0.156328802467012	5.47476557505067	0.0121290287239263	0.142411068721115	TRUE	FALSE	FALSE
"KMT5B"	-0.151680983562282	5.69860331375322	0.0121392575735217	0.142411068721115	TRUE	FALSE	FALSE
"GEMIN6"	0.232129451988805	3.46400267912564	0.0121413784972525	0.142411068721115	TRUE	FALSE	FALSE
"TCFL5"	0.2164873740726	3.67637296621874	0.0121618842852588	0.142572206095304	TRUE	FALSE	FALSE
"ZNF436"	-0.170737337448011	4.97071359939468	0.0121859422345137	0.14277478259859	TRUE	FALSE	FALSE
"IPO13"	0.179057765558227	4.1106261304448	0.0121979770002144	0.142834182877288	TRUE	FALSE	FALSE
"RP11-227D13.4"	-2.15561371335924	-3.46809320499539	0.0122164174481659	0.142834182877288	TRUE	TRUE	TRUE
"RP11-972P1.10"	-1.12189226613428	-2.80388427412662	0.0122167042883696	0.142834182877288	TRUE	FALSE	FALSE
"GATSL3"	-0.190648639164405	4.12239882469649	0.0122286622936348	0.142834182877288	TRUE	FALSE	FALSE
"FEM1B"	0.150356573188169	5.8638236673403	0.0122355070164002	0.142834182877288	TRUE	FALSE	FALSE
"ENTPD5"	0.161907524460468	4.41826641545546	0.0122548730030527	0.142834182877288	TRUE	FALSE	FALSE
"RPN1"	-0.120396994369495	9.14886167733865	0.0122634438030817	0.142834182877288	TRUE	FALSE	FALSE
"LUC7L2"	-0.128188696122247	6.63464988438376	0.0122673356418069	0.142834182877288	TRUE	FALSE	FALSE
"RP13-270P17.2"	-0.944547986720227	-2.18203169583087	0.0122674567140875	0.142834182877288	TRUE	FALSE	FALSE
"SH3KBP1"	-0.141890846780888	5.56505275182743	0.0122688945850948	0.142834182877288	TRUE	FALSE	FALSE
"CARM1"	-0.129984119906339	6.95502763582915	0.0122808482703782	0.142834182877288	TRUE	FALSE	FALSE
"GADD45GIP1"	-0.195892954099476	4.74749445999413	0.0122842737381962	0.142834182877288	TRUE	FALSE	FALSE
