"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"NDUFAB1"	5343.17761179339	0.0789753104615063	0.0852642053992917	0.926242261822126	0.354320094150617	0.574172037676521	FALSE	FALSE	FALSE
"ZMYND10"	31.8153599874905	0.480561272055841	0.605417853368307	0.793767923066998	0.427330549784931	0.639383476480645	FALSE	FALSE	FALSE
"SLC25A13"	7316.21022431966	-0.0340277269769481	0.0668947767117104	-0.508675395144735	0.610979771693763	0.778322564078693	FALSE	FALSE	FALSE
"ST7"	1866.7797318623	-0.0681528573442202	0.104630544635265	-0.651366745550226	0.514809771851111	0.70778527450993	FALSE	FALSE	FALSE
"CDC27"	9632.06461224181	-0.00290104469366	0.0732194698121751	-0.039621219616884	0.968395109912714	0.985674247000163	FALSE	FALSE	FALSE
"HCCS"	967.747686871279	0.0543911526683389	0.10329603432192	0.526556058278385	0.598501913466632	0.770579407754684	FALSE	FALSE	FALSE
"DVL2"	6236.67704149769	-0.206692836841274	0.0700902443844594	-2.94895300560691	0.00318852457249594	0.0223425708361058	TRUE	FALSE	FALSE
"PRSS22"	10228.4379298452	-0.814321725538919	0.0737891095673912	-11.0357982405954	2.56761290083943e-28	6.0364579298735e-25	TRUE	FALSE	FALSE
"UPF1"	21252.0660812581	-0.0323844117826401	0.0687422022058508	-0.471099422821281	0.637569737279459	0.797419880489688	FALSE	FALSE	FALSE
"SKAP2"	1876.86735703663	0.279252669012871	0.0851292148732257	3.28033882878791	0.00103682485456506	0.00949000368830763	TRUE	FALSE	FALSE
"SLC25A5"	41708.3453364154	0.0521747511880981	0.0629334928840756	0.829045851375272	0.407078462346078	0.622494913104386	FALSE	FALSE	FALSE
"MCUB"	2127.3670061469	0.335484631932139	0.0801964625767262	4.18328466310059	2.87327243753839e-05	0.000570391369174538	TRUE	FALSE	FALSE
"POLR2J"	3629.5023163626	-0.0308781160929178	0.126908663653877	-0.243309756827421	0.80776544661392	0.902287107508674	FALSE	FALSE	FALSE
"DHX33"	5789.70585739891	-0.0519933604839423	0.0727587925183723	-0.714599001499557	0.474856861914832	0.675955313254251	FALSE	FALSE	FALSE
"LIG3"	6724.89204998769	-0.24010222690024	0.0652753828164949	-3.6782967259683	0.000234796710371449	0.00303167349017204	TRUE	FALSE	FALSE
"RPAP3"	1657.11951867244	0.209420501006702	0.109935734282148	1.90493566422386	0.0567884345727569	0.17620046526468	FALSE	FALSE	FALSE
"ACSM3"	271.671467327051	0.331255550596956	0.187257906695749	1.76898031406049	0.0768971598605135	0.21599190302517	FALSE	FALSE	FALSE
"AC004381.6"	230.830866173823	0.0862874513607958	0.194875704185629	0.442781986196713	0.657923434124854	0.81195695203545	FALSE	FALSE	FALSE
"CIAPIN1"	3192.5197457081	0.137181448512803	0.0841515290701568	1.63017178687788	0.103065194964582	0.261589129169051	FALSE	FALSE	FALSE
"SPPL2B"	5421.21480817801	0.0805926410243134	0.088527608846189	0.910367308850937	0.362628832254703	0.581644481565756	FALSE	FALSE	FALSE
"FAM214B"	699.186429211496	0.0831110589273548	0.132021732692869	0.6295255881901	0.529005022104558	0.719158189312605	FALSE	FALSE	FALSE
"PRKAR2B"	27.5782482098858	1.09454547136653	0.592076930848287	1.84865414330253	0.0645077692072403	0.191897419237962	FALSE	FALSE	FALSE
"MSL3"	1301.3689940639	0.0931884544653048	0.100541013709136	0.926870050613352	0.35399400876051	0.574071679362604	FALSE	FALSE	FALSE
"CREBBP"	10204.3850435938	-0.228719616214184	0.105280213991765	-2.17248434004963	0.0298191495685057	0.112615508850959	FALSE	FALSE	FALSE
"GCFC2"	1283.0836760049	0.125230026259349	0.103142159881451	1.21414973666719	0.224690550229746	0.434828146415753	FALSE	FALSE	FALSE
"WDR54"	3470.09300833379	-0.128984629674348	0.0752362694899395	-1.71439427484633	0.0864563392822923	0.232866744321832	FALSE	FALSE	FALSE
"CROT"	277.541052901906	0.0475456179712423	0.174539433266411	0.272406166798252	0.785309731516401	0.888482417016756	FALSE	FALSE	FALSE
"KMT2E"	4734.69102928576	-0.383535936514089	0.106145421557622	-3.61330645152587	0.000302317042724138	0.00370732605969534	TRUE	FALSE	FALSE
"RHBDD2"	2814.21933636042	-0.300877125617769	0.111767555350326	-2.69198985944262	0.00710271048771603	0.039636929975023	TRUE	FALSE	FALSE
"IBTK"	2006.59208598703	0.287689282005167	0.123709870682456	2.32551598686592	0.0200443860808769	0.0850692032732652	FALSE	FALSE	FALSE
"ZNF195"	1654.93037178457	0.377932132440869	0.112757882203133	3.35171364570351	0.000803130433526243	0.00779770946580612	TRUE	FALSE	FALSE
"MYCBP2"	3414.20537638055	0.084193625264939	0.1001858621541	0.840374314845316	0.400698545816675	0.61646218271525	FALSE	FALSE	FALSE
"FBXL3"	3344.49125850874	-0.0738938902706285	0.0959295983360582	-0.770292918477207	0.441126156113461	0.649804256279916	FALSE	FALSE	FALSE
"ITGAL"	116.37977485267	-0.295528373179948	0.300675592501342	-0.982881153476498	0.325665934488151	0.545896194161779	FALSE	FALSE	FALSE
"PDK2"	414.739789633024	0.0214389592673218	0.162296183600782	0.132097741251005	0.894906982477637	0.949573193903637	FALSE	FALSE	FALSE
"ITGA3"	3645.91265775659	0.064967872364441	0.0842929935813385	0.770738700859523	0.440861827721669	0.649719140005169	FALSE	FALSE	FALSE
"ZFX"	1144.41030969813	-0.11633194848674	0.10007165483631	-1.16248650706364	0.245037902355294	0.458804355057345	FALSE	FALSE	FALSE
"LAMP2"	12107.8365115528	0.269337215429888	0.0782365597317344	3.44260044605003	0.000576149857834939	0.00600107481670227	TRUE	FALSE	FALSE
"ITGA2B"	1432.27303416421	-0.145766099399384	0.121374561451609	-1.20096087397605	0.229766378910074	0.440555648762956	FALSE	FALSE	FALSE
"GDE1"	6143.17402394779	-0.0316856631832209	0.0815434094585871	-0.388574176547191	0.697591172573336	0.837046617808374	FALSE	FALSE	FALSE
"C19orf60"	3927.78866542761	0.0683852366330214	0.0779114891364136	0.877729810981883	0.380090362593614	0.59834963623523	FALSE	FALSE	FALSE
